"","weather_file","sim_start","sim_end","queenstrength","wkrdrnratio","drnmitesurvive","wkrmitesurvive","fgrlifespan","miteimmtype","RQQueenStrength","rqenable","rqscheduled","adslope","adLD50","adslopec","adLD50c","lslope","lLD50","kow","koc","halflife","apprate","halflife.1","cl4pollen","cl4nectar","cl5pollen","cl5nectar","cldpollen","cldnectar","ca13pollen","ca13nectar","ca410pollen","ca410nectar","ca1120pollen","ca1120nectar","ptrips","ntrips","pload","nload","foliar_appdate","foliar_begin","foliar_end","seedenable","soilp","soilfoc","seedconc","soil_begin","soil_end","seed_begin","seed_end"
"12","w93193-tempadj.dvf","01/01/1988","12/31/1990",4.89942192006856,4.96699451003224,15.3446892974898,46.5730359544978,5.50443860050291,"Tangent",3.94708083476871,"true","true",3.95650963298976,0.287338237019256,2.31648277374916,13.5592267010524,5.20576416142285,90.2054812935139,64498.7222151096,43375.350216988,26.0337817062391,1.90554331996501,26.0337817062391,2.31929893419147,7.62207144871354,5.82559940731153,52.8004425228573,3.07477907510474,52.7747003361583,7.48603154839948,92.1288503520191,2.95958951229695,89.1840669652447,2.72187225753441,42.8745433874428,5.84722853032872,14.5494064036757,3.75119598815218,7.6536979759112,"07/01/1989","07/01/1989","07/14/1989","true",1.27091554831713,0.0153580467181746,1.76875742455013,"07/01/1989","07/14/1989","07/01/1989","07/14/1989"
"13","w93193-tempadj.dvf","01/01/1988","12/31/1990",4.32630381546915,4.74860113859177,47.2562975715846,10.8718499774113,4.12996617238969,"Sine",1.33705476671457,"true","true",8.776212092489,0.611018889695639,7.87621596571989,37.2365277953357,4.505166888237,90.7546163048076,8655.20842659594,38722.6119335033,4.18532077306882,3.30147753265244,4.18532077306882,2.06630076933652,83.5567883448675,1.82043393608183,140.550542226993,4.26458179112524,42.5523826852441,6.63656742898747,33.6030736193061,2.81150632444769,48.1593090994284,2.47811867273413,50.6037370301783,11.0817529051565,8.27077022753656,6.4243182586506,2.50219339970499,"07/01/1989","07/01/1989","07/14/1989","true",1.67230230895802,0.00310388136166148,7.02555895480327,"07/01/1989","07/14/1989","07/01/1989","07/14/1989"
"14","w93193-tempadj.dvf","01/01/1988","12/31/1990",4.37630282714963,1.44032867252827,65.409118286334,55.0519398646429,4.14120741654187,"Tangent",2.56652221735567,"true","true",8.36098095588386,0.6656767211142,7.88974337885156,57.7136649290156,5.1620219796896,3.67306506999885,59524.3010865948,30255.8472190304,17.9351086765993,4.0097668494219,17.9351086765993,0.661055723205209,12.4334051739424,2.48018268076703,7.10451499326155,0.768561646342278,112.698558380362,7.50689167184755,58.4409644827247,2.5983288893709,25.0590663868934,2.31234159856103,84.3724501878023,14.7017943509854,6.5136040491052,1.56365977367386,4.13510996615514,"07/01/1989","07/01/1989","07/14/1989","true",1.15262237284333,0.0072754444165621,7.60284696007147,"07/01/1989","07/14/1989","07/01/1989","07/14/1989"
"15","w93193-tempadj.dvf","01/01/1988","12/31/1990",3.22799421846867,4.81168847903609,82.5541818980128,6.38370143715292,11.2153908321634,"Tangent",4.43201821576804,"true","true",2.40181444957852,0.496618696117774,1.99749993090518,0.823237968629924,7.2470016181469,75.9698788393675,44163.8305740092,55113.5423309067,34.84853018953,1.55775008987519,34.84853018953,3.65329491719604,94.9576542945579,3.98378002597019,132.253844244406,5.09916589781642,37.2497206320986,6.29832712588832,48.4674279019237,3.50485658727121,142.395985643379,0.222565662581474,20.9148846007884,14.136572831776,13.400953724049,5.27869443641976,2.26277418667451,"07/01/1989","07/01/1989","07/14/1989","true",1.2568532587029,0.0079760737826582,3.23591307387687,"07/01/1989","07/14/1989","07/01/1989","07/14/1989"
"16","w93193-tempadj.dvf","01/01/1988","12/31/1990",3.52187389694154,2.7384299132973,68.1771056959406,5.76656062621623,12.7905577588826,"Cosine",4.0167159801349,"true","true",2.97341698780656,0.744839583441382,4.11669258074835,63.9496851630313,2.95918492041528,24.1605477901741,30703.2077952168,77498.8906050459,32.3660800969694,0.561855195028009,32.3660800969694,3.1444687154144,0.500599713996053,1.44827821757644,112.844876165036,0.0164994914084673,141.585146205034,4.09110778691247,24.0563615225255,6.27452676286921,189.127037115395,2.56309950398281,77.4797158502042,14.8684483463876,11.7004147451371,9.406483406201,6.1616328638047,"07/01/1989","07/01/1989","07/14/1989","true",1.04476015246473,0.00420119311171584,9.04217529227026,"07/01/1989","07/14/1989","07/01/1989","07/14/1989"
"17","w93193-tempadj.dvf","01/01/1988","12/31/1990",2.19147292338312,2.66719419509172,21.2936891475692,91.0945121897385,15.6948625035584,"Tangent",4.7667452506721,"true","true",3.82580743730068,0.859843254138483,3.83199033257551,45.3496181730877,2.86896561644971,24.8592245634655,55994.101963097,20957.733684554,3.21132350657135,7.20537711433834,3.21132350657135,2.50524744391441,72.6035713683814,4.47184515791014,106.033990485594,2.7587882950902,149.41248705145,3.80005444847047,65.3569802455604,8.65016820845194,122.472182484344,0.0846007328946143,98.3820519968867,5.628414794337,13.9500343916006,2.43309448007494,9.26341831916943,"07/01/1989","07/01/1989","07/14/1989","true",1.20800331933424,0.0190491915307939,7.93722981284373,"07/01/1989","07/14/1989","07/01/1989","07/14/1989"
"18","w93193-tempadj.dvf","01/01/1988","12/31/1990",2.00689291022718,3.39728171098977,99.2114920634776,70.2472476987168,10.7799312844872,"Cosine",3.2727387426421,"true","true",8.16137322224677,0.334179563340731,5.18723431439139,31.3899691933424,2.28004750981927,23.7876598322343,50136.3388067767,78637.3045598059,8.95498431304004,5.5880286350809,8.95498431304004,2.3037762446329,67.1158171957359,0.560894447844476,136.831153475214,1.90238871518523,111.679075425491,3.93192130820826,20.1387034915388,5.64275096470956,48.8409228250384,1.25732918805443,74.2537844739854,14.4557936862111,13.5602152068168,4.31711800862104,7.16219237772748,"07/01/1989","07/01/1989","07/14/1989","true",1.35083011467941,0.00929901394061744,8.35293623502366,"07/01/1989","07/14/1989","07/01/1989","07/14/1989"
"19","w93193-tempadj.dvf","01/01/1988","12/31/1990",3.6512844748795,1.30009568296373,54.5755862025544,14.2257567960769,14.3196953358129,"Polynomial",1.1729132886976,"true","true",5.70270223543048,0.528377503582509,7.2915872593876,8.10810443161288,4.02818429470062,1.20948996919394,72736.277969014,23839.2298139825,11.4766669847537,3.13930621143407,11.4766669847537,3.10114253964275,98.2795459451154,2.03058755490929,23.8037155126221,2.6067013554275,81.2066658167168,4.57969277007505,49.6885292045772,6.64210529241245,143.584062037989,1.63089476921596,43.4423008002341,8.24248305521905,12.4962864629924,7.5169303198345,8.77263003028929,"07/01/1989","07/01/1989","07/14/1989","true",1.33579125092365,0.00733372744661756,9.80094381002709,"07/01/1989","07/14/1989","07/01/1989","07/14/1989"
"20","w93193-tempadj.dvf","01/01/1988","12/31/1990",2.23337677493691,3.21773799322546,84.3706908868626,91.8743549613282,4.91363131534308,"Tangent",2.74954776279628,"true","true",1.04241013526917,0.0756805438387673,5.84490275313146,53.7842726964091,1.06074765697122,58.6653980019947,24939.5091175657,14185.9711663171,9.74218468810432,6.36305116672325,9.74218468810432,1.79353741835803,18.8751812325791,1.11492027388886,94.937991653569,1.71311640786007,63.8639046228491,6.66467710379511,25.1355177536607,9.40132220482919,164.565541767515,1.55542483530007,60.1184263080359,6.11777072772384,11.1121481587179,0.568397191818804,1.61746278870851,"07/01/1989","07/01/1989","07/14/1989","true",1.44511291338131,0.0027196118098218,7.64688039361499,"07/01/1989","07/14/1989","07/01/1989","07/14/1989"
"21","w93193-tempadj.dvf","01/01/1988","12/31/1990",3.19418154284358,3.30314650107175,42.3937418498099,66.4651150582358,5.95252693258226,"Polynomial",4.66226040013134,"true","true",5.13649579137564,0.896149509340059,5.57217443711124,46.0012379922813,5.92401075549424,87.4620946134257,34519.7030165177,86584.0402936665,32.0837224750547,2.69135577202053,32.0837224750547,2.32265102211386,17.3698607366532,2.4692075829953,34.124723856803,2.19978133728728,144.570643315092,5.49231249447912,72.9607746005058,5.99861359000206,51.3141967682168,0.427501114318147,60.6718457117677,6.53903508326039,13.4856358193792,3.13455038005486,2.04725024988875,"07/01/1989","07/01/1989","07/14/1989","true",1.27429290069267,0.0118753924926277,4.70068052201532,"07/01/1989","07/14/1989","07/01/1989","07/14/1989"
"22","w93193-tempadj.dvf","01/01/1988","12/31/1990",1.64934153389186,3.32959679607302,24.7321298345923,84.6435110783204,15.0962994853035,"Sine",3.07456103526056,"true","true",4.32568364590406,0.621415575118503,4.26182438340038,27.2772966296321,2.80141608603299,81.7096501757388,34017.2661327224,92064.8250068955,12.4243129173294,7.40717315394967,12.4243129173294,1.96504704933614,71.6641002101824,2.69344476051629,98.7583489506505,4.2392336782068,27.5337843457237,5.43664446454495,20.5700428411365,2.30615433023777,118.669894007035,2.15057895239443,42.3136297985911,7.97125024953857,13.0638195294887,3.91239948105067,1.89793680561706,"07/01/1989","07/01/1989","07/14/1989","true",1.45649947528727,0.0165212024366483,8.54701017145999,"07/01/1989","07/14/1989","07/01/1989","07/14/1989"
"23","w93193-tempadj.dvf","01/01/1988","12/31/1990",1.86840509995818,2.16742834635079,60.1221323013306,44.6018281159922,15.5806257212535,"Logarithmic",3.29617607593536,"true","true",7.46059223078191,0.138489753751783,3.2707295990549,99.8803804017776,4.5013299677521,38.4053276613094,29383.6171109016,20593.6770908779,19.2512035159394,8.94211751932884,19.2512035159394,1.69684624765068,69.5922386599705,1.56383841717616,37.7073151641525,5.05922373058274,112.910402845591,3.50608079349622,69.5083682611585,4.75668181111105,20.3539281664416,2.10531034762971,20.1551124826074,11.4885053643957,6.57565933652222,5.34945671912283,2.4445974570699,"07/01/1989","07/01/1989","07/14/1989","true",1.59198424965143,0.0162704239243176,3.27089043729939,"07/01/1989","07/14/1989","07/01/1989","07/14/1989"
"24","w93193-tempadj.dvf","01/01/1988","12/31/1990",4.7542862361297,3.0797250373289,73.4679552726448,99.6395743917674,9.86304740794003,"Logarithmic",3.97351832129061,"true","true",4.79269234463573,0.117191415612586,4.59703040192835,28.5177168136898,4.00407137535512,36.8727133431076,70226.6260254122,37097.706240593,2.44818864834961,9.8230745099762,2.44818864834961,0.705819350667298,68.2423176942393,0.196133515331894,37.0737472898327,5.36472733318806,109.596115245949,2.96979617215693,51.6881621070206,6.11176940610167,113.888065228239,1.82890202198178,46.1517172493041,10.207458443474,8.13277955166996,7.06615627044812,0.676842757966369,"07/01/1989","07/01/1989","07/14/1989","true",1.40125685301609,0.00140311164362356,2.54712139442563,"07/01/1989","07/14/1989","07/01/1989","07/14/1989"
"25","w93193-tempadj.dvf","01/01/1988","12/31/1990",3.85433827806264,1.37491845339537,58.1066144630313,1.26453675329685,13.2549222605303,"Cosine",2.76302689965814,"true","true",6.32548989355564,0.796614429629873,7.09802278131247,40.9999592364291,3.78343107365072,67.7533973694982,9566.34470284057,57177.1934497936,30.7486263221363,5.24413963331771,30.7486263221363,2.03402185253799,86.3288461929187,2.47805144637823,148.468692437746,1.66150393523276,82.8121119760908,7.06090658139437,49.0620969794691,4.07935260550585,174.994454388507,1.16878364793956,57.6545807346702,5.91535183601081,5.41791024850681,3.58107032021508,2.31667866231874,"07/01/1989","07/01/1989","07/14/1989","true",1.31312803039327,0.0121163608431816,5.14144890382886,"07/01/1989","07/14/1989","07/01/1989","07/14/1989"
"26","w93193-tempadj.dvf","01/01/1988","12/31/1990",2.34007714968175,2.56719103548676,90.7955792034045,26.2718151556328,10.7358004497364,"Tangent",4.85038888361305,"true","true",2.52059354633093,0.137298528010026,8.16022625216283,46.7367918370869,7.36017856933177,22.4281056832543,73418.6881027621,39610.3368239061,22.7220824314747,7.81379548171465,22.7220824314747,2.00240659061819,60.8076586853713,0.805084814317524,93.3596876333468,1.76948141958565,35.9232542454265,6.81706852167845,69.0361717157066,5.47054803457577,137.278504432179,0.864334775833413,49.0199607983232,7.93152126250789,8.7351270345971,0.689663453958929,7.78281940612942,"07/01/1989","07/01/1989","07/14/1989","true",1.76938625308685,0.00580206188280135,5.16706560296007,"07/01/1989","07/14/1989","07/01/1989","07/14/1989"
"27","w93193-tempadj.dvf","01/01/1988","12/31/1990",2.94003661349416,2.04961502924562,34.4345906283706,29.1807512752712,5.9442003974691,"Cosine",3.1481648478657,"true","true",3.13236425630748,0.82981743365922,3.71864186855964,56.0584883187965,5.27098840847611,54.0480905536606,62799.7115201791,82010.2760941919,17.1934970926028,7.21620673306263,17.1934970926028,3.1873501110822,49.9271713197231,1.09352287743241,22.8105127927847,2.88273325469345,105.021724768449,3.06993410019204,84.7740041837096,5.65284863614943,69.318415732123,2.63413650915027,73.127524331212,10.6932206870988,12.7230906696059,7.71622258471325,2.93384455842897,"07/01/1989","07/01/1989","07/14/1989","true",1.19245002162643,0.0155253029081505,8.96095731598325,"07/01/1989","07/14/1989","07/01/1989","07/14/1989"
"28","w93193-tempadj.dvf","01/01/1988","12/31/1990",2.45880826935172,1.91873670741916,68.6362933600321,62.1685680467635,5.95963965635747,"Polynomial",1.35408765263855,"true","true",6.91830641962588,0.330098289536312,3.70615523005836,33.423110093978,3.42644748277962,73.6972876135707,86323.0774351848,52938.0544590259,2.52017630920745,8.07254297874845,2.52017630920745,0.776131246238947,96.1258850991726,2.53612677566707,53.4864096553065,5.71998555539176,110.749088285957,4.20829555792734,65.7649815827608,2.77090871143155,93.7200580444187,1.50620948639698,56.6352085396647,9.51282092602924,11.4851013594307,1.81503937579691,3.2864977279678,"07/01/1989","07/01/1989","07/14/1989","true",1.82347276411019,0.00634932274464518,3.59377672197297,"07/01/1989","07/14/1989","07/01/1989","07/14/1989"
"29","w93193-tempadj.dvf","01/01/1988","12/31/1990",1.07591918390244,4.5825630677864,5.03481817431748,39.8337826598436,14.236631530337,"Logarithmic",1.30292001087219,"true","true",3.58426937274635,0.848511762757087,7.66848041350022,97.1147161962546,6.33874239772558,56.4813121296705,72429.0125867469,71560.2204882177,17.2819809186505,7.11101171912439,17.2819809186505,0.94291930925101,56.1278530396521,1.95854508876801,145.072194817476,2.44194285292178,34.8627565428615,7.92524901898578,38.1668108329177,4.48107177496422,89.7941965097561,1.91825226182118,76.5191380865872,7.13000380666927,11.3394264876842,2.40845409221947,0.579364418517798,"07/01/1989","07/01/1989","07/14/1989","true",1.72999120503664,0.00553967448114417,3.54519819095731,"07/01/1989","07/14/1989","07/01/1989","07/14/1989"
"30","w93193-tempadj.dvf","01/01/1988","12/31/1990",4.18017024733126,4.341612608172,77.5884008966386,37.2393188532442,5.11277346313,"Logarithmic",3.06400056555867,"true","true",8.6792369261384,0.832053736958886,2.43768829340115,94.389903837397,4.31903052330017,74.1682179918708,37199.1654096068,13700.719099249,32.7780723467004,3.33301699342462,32.7780723467004,2.55567782651633,95.9517806535587,3.53728993842378,49.5783634367399,1.56119512952864,79.5039063203149,3.37039555637166,50.8161599934101,6.17930585420691,154.151137466542,0.368688512127846,25.6175852753222,7.95142597984523,6.41231629066169,0.733940729405731,2.93610280379653,"07/01/1989","07/01/1989","07/14/1989","true",1.91735594836064,0.0111265807237942,8.2547420822084,"07/01/1989","07/14/1989","07/01/1989","07/14/1989"
"31","w93193-tempadj.dvf","01/01/1988","12/31/1990",3.45965455379337,1.57775625400245,82.101544435136,5.51721295341849,7.68605972174555,"Tangent",3.97138487081975,"true","true",7.55889284983277,0.454088536998956,1.73157778312452,1.10205409045098,3.73825329355896,27.0162088007922,13971.8551069523,57973.9365549132,16.2831595847383,6.81366477101715,16.2831595847383,1.97127958387136,24.7936932137236,2.18897370574996,69.1210856311955,4.49390871450305,2.83872471190989,4.74012035997584,23.8195957243443,6.44890618885402,87.9269129596651,2.63287761714309,72.3833127692342,12.5274745840579,12.9655531095341,3.11201680684462,0.893378912005574,"07/01/1989","07/01/1989","07/14/1989","true",1.8206734971609,0.00125397329265252,2.9327941457741,"07/01/1989","07/14/1989","07/01/1989","07/14/1989"
"32","w93193-tempadj.dvf","01/01/1988","12/31/1990",4.22810904774815,2.39079647883773,99.9935649335384,11.3589637679979,12.8389507969841,"Exponential",2.79910531546921,"true","true",1.98282368294895,0.856314618781908,9.97826849948615,12.2290008173808,8.92795445770025,42.277830600061,92660.9791238061,57775.3847817774,26.8440343934577,0.769265977798728,26.8440343934577,1.32754334341735,70.0118901906535,3.9953601853922,144.819710764568,4.08947263844311,6.02908073924482,4.58141800044104,76.2372735142708,2.48515952695161,185.427657035179,2.53819248941727,32.293449640274,12.2058373177424,7.34951043035835,7.78271123534068,1.32411150727421,"07/01/1989","07/01/1989","07/14/1989","true",1.27732895780355,0.019889519860968,4.22868924075738,"07/01/1989","07/14/1989","07/01/1989","07/14/1989"
"33","w93193-tempadj.dvf","01/01/1988","12/31/1990",4.91883192304522,1.80389623902738,13.9595667133108,51.4165806816891,4.78171523008496,"Tangent",4.1759454421699,"true","true",6.11054662615061,0.453088451301213,4.75787732168101,5.96008836846799,8.92890434712172,75.9299720428342,68579.7065717435,29799.0607650795,6.37537372519728,2.17434027032088,6.37537372519728,3.9405748732388,51.7912477953359,5.70343285566196,79.4799789553508,0.508445525541902,129.369579849299,5.11582696558908,90.294780228287,8.76668189715128,133.936328124255,0.991318057989702,94.2074192501605,10.7931071496569,14.4273209827952,7.56393734365702,4.54121654620394,"07/01/1989","07/01/1989","07/14/1989","true",1.06523292209022,0.0150168654820882,2.06650792388245,"07/01/1989","07/14/1989","07/01/1989","07/14/1989"
"34","w93193-tempadj.dvf","01/01/1988","12/31/1990",1.33738979138434,1.88918275479227,23.7738486612216,66.7554675135761,14.5446069939062,"Tangent",1.74470816645771,"true","true",1.30155939422548,0.234669785388047,8.86088948720135,50.3809818629904,4.25772638432682,74.9451464760411,95095.8844056124,14348.3029327274,12.3079866181128,0.714972461059457,12.3079866181128,0.811907364055514,46.1757620563731,5.16133691556752,27.2364186239429,1.23817357700318,103.616107755806,5.1751481837593,75.5454582348466,3.95090374234132,37.5683994358405,2.87941165314987,88.7815272994339,9.3501537409611,10.9674147423357,8.86836242629215,5.5327300587669,"07/01/1989","07/01/1989","07/14/1989","true",1.0882242389489,0.0119910484214779,6.56283189146779,"07/01/1989","07/14/1989","07/01/1989","07/14/1989"
"35","w93193-tempadj.dvf","01/01/1988","12/31/1990",1.5334739042446,1.78804070316255,34.7406956832856,53.0084205791354,4.08867930620909,"Cosine",1.28396649472415,"true","true",5.00151513889432,0.890102698187111,6.19036620110273,74.1836467094298,8.26856496185064,55.0860226759519,37189.874699513,24194.4743215793,34.412723891763,1.2605214195475,34.412723891763,0.818426032550633,59.1792854247615,1.05957927228883,133.356801979244,5.82537060091272,112.261935125571,2.3034201500006,47.7288866043091,6.02229856851045,61.6644061263651,1.74039472220466,56.9622757099569,7.36142063047737,10.3174828318879,8.07929231552407,6.42719081602991,"07/01/1989","07/01/1989","07/14/1989","true",1.6986254916992,0.00502470901235938,1.51441526366398,"07/01/1989","07/14/1989","07/01/1989","07/14/1989"
