"","weather_file","sim_start","sim_end","queenstrength","wkrdrnratio","drnmitesurvive","wkrmitesurvive","fgrlifespan","miteimmtype","RQQueenStrength","rqenable","adslope","adLD50","adslopec","adLD50c","lslope","lLD50","kow","koc","halflife","apprate","halflife.1","cl4pollen","cl4nectar","cl5pollen","cl5nectar","cldpollen","cldnectar","ca13pollen","ca13nectar","ca410pollen","ca410nectar","ca1120pollen","ca1120nectar","ptrips","ntrips","pload","nload","foliar_appdate","foliar_begin","foliar_end","seedenable","soilp","soilfoc","seedconc","soil_begin","soil_end","seed_begin","seed_end"
"11","w93193-tempadj.dvf","01/01/1988","12/31/1990",1.55615221266635,2.46151970978826,15.0165227241814,44.2977176513523,9.81606454122812,"Exponential",4.83632181910798,"true",4.31443837285042,73.4069366182194,8.51317313872278,35.0174359064051,1.71610714495182,5.47785287161916,181.403097641936,77744.6130689115,3.2699325263733,7.76263468600554,3.2699325263733,1.3346616383642,49.4132448919117,1.85986555181444,110.501047375146,0.866683448664844,17.8546535898931,6.084062721394,30.6878521107137,7.18118792346213,39.0732297953218,1.05522675183602,43.2008885964751,7.93091702740639,11.6451862524264,2.36632584361359,3.23946060845628,"04/01/1989","04/01/1989","04/08/1989","true",1.10731403343379,0.0124807638968341,4.85511895711534,"04/01/1989","04/08/1989","04/01/1989","04/08/1989"
"12","w93193-tempadj.dvf","01/01/1988","12/31/1990",2.00033370777965,2.49812279455364,20.3489360166714,22.9314572410658,6.40290392376482,"Tangent",4.7850068428088,"true",8.43595540337265,59.035976349612,2.40397621179,76.2921774651406,6.48731254041195,81.731259693454,32236.6374787282,52949.9555249305,4.74656102303415,2.68152906645299,4.74656102303415,1.20388989429921,65.2246875455603,3.69782533077523,130.74177657254,0.740355196874589,11.1069987877272,6.67765770182013,94.6459652297199,3.96238399161957,53.7347383145243,1.47470074170269,66.718094330281,7.62816898291931,11.3034854945727,0.410781018435955,0.862933562602848,"04/01/1989","04/01/1989","04/08/1989","true",1.75508284172975,0.00705720270751044,3.71939546242356,"04/01/1989","04/08/1989","04/01/1989","04/08/1989"
"13","w93193-tempadj.dvf","01/01/1988","12/31/1990",4.7156175263226,4.37671461887658,45.8860483719036,40.4254195280373,11.7498058490455,"Tangent",3.21139831119217,"true",8.46560911275446,28.8107491297692,1.90091074910015,42.0166379053479,3.11376629397273,75.8528279195342,41083.2871460677,24313.781673748,28.0317099386826,0.410143061102135,28.0317099386826,1.32651882059872,80.0508046289906,2.6909511401318,41.0508970962837,4.07180217280984,131.350686075166,5.54243600582704,60.1275326311588,3.39493534676731,144.890304324217,0.268939425470307,36.6876185499132,12.7952172467485,8.6566577386111,9.20876428484917,4.29976035375148,"04/01/1989","04/01/1989","04/08/1989","true",1.08139406004921,0.0189490858467761,4.86624368513003,"04/01/1989","04/08/1989","04/01/1989","04/08/1989"
"14","w93193-tempadj.dvf","01/01/1988","12/31/1990",2.46577234962024,4.23278188984841,99.8658415861428,13.819579151459,5.37605801317841,"Exponential",4.98913241457194,"true",4.7511217109859,67.1609736605422,7.34758081799373,30.885432236308,2.67481339536607,54.2220236660852,92326.6398244732,75479.5229195158,27.8486110209022,1.92110737668839,27.8486110209022,3.97286468278617,43.8858922570944,2.07778622349724,119.530346570536,2.80413200380281,79.6879253466614,2.6978503389284,31.637937054038,5.875644094171,50.8595692971721,0.21808212948963,40.6342671439052,5.0043880706653,10.0396555289626,5.07409613346681,4.46868347236887,"04/01/1989","04/01/1989","04/08/1989","true",1.10793295735493,0.0155628638230264,1.92554081231356,"04/01/1989","04/08/1989","04/01/1989","04/08/1989"
"15","w93193-tempadj.dvf","01/01/1988","12/31/1990",2.32240252103657,1.71857208479196,28.3996919402853,72.7134834509343,7.25793732888997,"Sine",2.65639778715558,"true",3.24362931959331,3.3675759268261,8.57519152970053,22.5695758929125,4.8323772456497,73.7723875275448,6150.84360072151,47540.3159970425,16.1641151845688,4.83739053030452,16.1641151845688,2.92732545454055,70.4804795561358,1.32587794912979,95.1158354873769,5.4116060687229,13.4464125847444,5.96442212890834,99.0283764712512,4.66115321062971,166.273972955532,1.92295889533125,64.1339792869985,10.0971016450785,7.87507738452405,1.90790527034551,6.80306796682999,"04/01/1989","04/01/1989","04/08/1989","true",1.82621678407304,0.00226263870648108,9.96269373316318,"04/01/1989","04/08/1989","04/01/1989","04/08/1989"
"16","w93193-tempadj.dvf","01/01/1988","12/31/1990",1.45766532770358,1.51313235424459,17.2114676330239,74.6867545181885,12.5279348623008,"Logarithmic",3.74581434787251,"true",4.6678641140461,21.6022139631545,3.47452981001697,51.8281338239526,8.91336287744343,65.0519979000723,30430.4158966783,44483.609924708,31.6504505135119,0.629763947387459,31.6504505135119,2.56368595827371,2.02477928251028,5.61980956513435,125.961844576523,1.48461454035714,76.7303201020695,3.63393164454028,25.8721074834466,3.42310918299481,111.155934603885,1.71805091807619,86.1901500076056,11.887213406153,11.4263326860964,9.97960300417617,4.37988437712193,"04/01/1989","04/01/1989","04/08/1989","true",1.29626982309856,0.00477597206667997,3.58279912150465,"04/01/1989","04/08/1989","04/01/1989","04/08/1989"
"17","w93193-tempadj.dvf","01/01/1988","12/31/1990",3.67427834798582,4.17671971954405,81.2354772351682,59.5821412047371,14.8037659041584,"Polynomial",3.88130436441861,"true",7.79158770292997,49.9942161267486,1.89540408388712,55.1379901422001,4.7668328974396,73.6865491060102,14519.5614810969,41116.978980551,19.3714547177311,7.7137457525651,19.3714547177311,0.964848825708032,4.52742229681462,5.78283597109839,11.4808473503217,0.665999885648489,33.0984411528334,2.22551466971636,43.8086383230984,9.00193395586684,95.4822245659307,0.827666406752542,77.476016189903,8.39987325714901,12.6454899064265,5.7779331994243,6.62822128040716,"04/01/1989","04/01/1989","04/08/1989","true",1.51466576685198,0.0045003313717898,5.70364895323291,"04/01/1989","04/08/1989","04/01/1989","04/08/1989"
"18","w93193-tempadj.dvf","01/01/1988","12/31/1990",5.83366304193623,2.78171714115888,11.8460354860872,62.1661092620343,6.95694746077061,"Cosine",3.28729766211472,"true",2.19151748344302,47.3248395611388,6.50492143561132,89.9105023930212,8.5767760425806,14.7549402397245,82143.0326135619,87242.4361386045,10.1984754429199,9.53189439138747,10.1984754429199,0.192249267362058,81.430399697274,5.61707088444382,39.0720924711786,1.45133933890611,78.4791105310433,5.11691968496889,46.7614248022437,6.13623621291481,102.016992983408,2.46692984062247,78.6023111455142,6.87648342456669,6.28951525548473,3.7252928270027,7.78021098813042,"04/01/1989","04/01/1989","04/08/1989","true",1.18632688047364,0.00394136422662996,2.72679430758581,"04/01/1989","04/08/1989","04/01/1989","04/08/1989"
"19","w93193-tempadj.dvf","01/01/1988","12/31/1990",4.63162114750594,3.25274964980781,82.3959450470284,86.1656681401655,8.44545791950077,"Tangent",5.13080695550889,"true",5.73081403039396,70.6511684775634,8.93745198263787,34.920140329432,7.9491759147495,13.1172193038121,7017.39102036936,65046.1065287949,17.674334492255,0.341720272418577,17.674334492255,1.52408239245415,66.7476964183152,4.1973618445918,27.6054852409288,2.03622548980638,143.280879955273,6.0496600673534,65.7853772491217,6.07281789528206,123.593610427342,2.39464930049144,50.2917849458754,5.30028571607545,13.4009477449581,4.03413430321962,9.42028557416052,"04/01/1989","04/01/1989","04/08/1989","true",1.37961357017048,0.0129077685563825,4.99873866862617,"04/01/1989","04/08/1989","04/01/1989","04/08/1989"
"20","w93193-tempadj.dvf","01/01/1988","12/31/1990",1.09822401683778,4.05137546919286,23.2019674498588,7.02858716249466,5.05804598890245,"Polynomial",4.23270989349112,"true",2.56867208145559,30.4303736711338,5.64327974780463,13.7227091748456,6.09548480436206,10.5396096904133,73128.7500916783,21144.9678129777,2.69586467763875,3.46298515035072,2.69586467763875,3.75614769756794,60.3182577993721,3.93839805945754,147.831582650542,1.8015370904468,66.8367538950406,4.46001109089702,81.4010478928685,7.8950543083949,78.7465475546196,1.08077513845637,25.7259865477681,13.0336370342411,11.9496080139652,2.3030533711426,4.83384720282629,"04/01/1989","04/01/1989","04/08/1989","true",1.2863841811195,0.0185231696986593,9.43800936616026,"04/01/1989","04/08/1989","04/01/1989","04/08/1989"
"21","w93193-tempadj.dvf","01/01/1988","12/31/1990",2.77307551493868,1.96045725885779,2.89832523558289,65.0581870693713,4.4850208805874,"Cosine",4.19126572227105,"true",7.41661596670747,24.5860745282439,8.53695631958544,52.2167783217195,2.50829381681979,99.0715542754249,1502.56957959581,38907.6362651032,7.4116229491774,4.53500688108965,7.4116229491774,3.27504206169397,6.36940801050514,5.88463071919978,36.5918958093971,0.258523574564606,34.7670043352991,8.08751939684153,41.4669639989734,7.04361435284372,194.252034672536,1.38288044021465,80.2192951738834,6.20244743768126,5.68682502489537,8.55225166771561,4.21791503904387,"04/01/1989","04/01/1989","04/08/1989","true",1.35996403964236,0.0103211976543535,1.17209569783881,"04/01/1989","04/08/1989","04/01/1989","04/08/1989"
"22","w93193-tempadj.dvf","01/01/1988","12/31/1990",1.96414327854291,4.64987407531589,10.3591614868492,82.3887861799449,9.81873564701527,"Cosine",4.64513008622453,"true",8.31131251901388,7.87069023663504,5.35504988557659,74.2902630557856,6.23377842642367,22.2606556287049,60592.4292759561,61918.4834661514,31.2447435944341,1.28498424662021,31.2447435944341,3.46304654609412,77.0305622369051,0.397477143444121,121.62223008927,4.24220283748582,30.742448894307,7.7307250386104,35.164771489799,2.8189570637187,147.791375224479,2.28705070330761,81.6147697716951,14.530563657172,7.38921028794721,5.86718389065936,5.93928134301677,"04/01/1989","04/01/1989","04/08/1989","true",1.06804765458219,0.00752320638718084,7.14557541138493,"04/01/1989","04/08/1989","04/01/1989","04/08/1989"
"23","w93193-tempadj.dvf","01/01/1988","12/31/1990",2.71489828964695,4.40177607536316,25.4381478996947,36.8532198481262,9.05015915911645,"Polynomial",3.93289727182128,"true",3.45071530714631,97.5154206885341,7.90141604864039,92.5211263630514,8.71990013681352,17.859677978616,10484.9545858854,28593.8660383155,10.8666190666147,7.39293729581148,10.8666190666147,1.66725827939808,22.2232164116576,1.81600956665352,86.4973885123618,4.98184151994064,9.77180121699348,4.42231778269634,76.8196847476065,5.26042651494499,23.8274170039222,0.602936131646857,41.7335689254105,6.04650623165071,8.72711804695427,5.87380929617211,8.52551202755421,"04/01/1989","04/01/1989","04/08/1989","true",1.86069559771568,0.010726792353671,6.12454946269281,"04/01/1989","04/08/1989","04/01/1989","04/08/1989"
"24","w93193-tempadj.dvf","01/01/1988","12/31/1990",4.62041665357538,1.76570611540228,95.6004648003727,51.1885912157595,14.7679757783189,"Sine",5.36325512593612,"true",8.13717900589108,36.7109939617324,6.99206655030139,58.2941074325608,1.24850372225046,2.37057404449396,1319.01041212644,27851.1774724629,33.6354343877174,0.230742037290242,33.6354343877174,3.36258562467992,63.4822557447478,1.0376018662937,25.4537434782833,5.7833808073774,138.855459715705,7.94671617941931,69.2131557129323,4.22182255710941,138.72968734242,1.64166171639226,49.6787015907466,6.63223567651585,7.73097072262317,8.8784127146937,9.72931127762422,"04/01/1989","04/01/1989","04/08/1989","true",1.64380160649307,0.0154114346518181,4.21655980334617,"04/01/1989","04/08/1989","04/01/1989","04/08/1989"
"25","w93193-tempadj.dvf","01/01/1988","12/31/1990",4.42622845666483,3.01544659677893,42.0339666539803,35.966624924913,11.8128414740786,"Logarithmic",2.08537977212109,"true",4.2946016844362,70.0269009097659,1.28640531678684,97.9661687168437,1.74460154958069,8.46393103328091,43491.8388421817,26052.1457223031,15.5517900058068,6.36871424301877,15.5517900058068,3.44635016191751,98.1052545597777,0.455319007392973,63.9710488147102,1.11061571538448,61.7069409694523,2.48641689289361,29.4730783253908,3.45480165451299,117.250377382152,2.25973370368592,22.2432249039412,9.31540952762589,14.1526139015332,9.05701502691954,8.86292333947495,"04/01/1989","04/01/1989","04/08/1989","true",1.38230205653235,0.0110249503478408,9.81112295039929,"04/01/1989","04/08/1989","04/01/1989","04/08/1989"
"26","w93193-tempadj.dvf","01/01/1988","12/31/1990",2.75917090731673,2.14471956063062,64.5137254847214,5.94199921470135,11.4718036688864,"Logarithmic",2.07229527551681,"true",2.8546028342098,44.0148887378781,2.46976677351631,95.9889577875552,7.56736222282052,59.4548990522139,4045.43155156482,52184.6178629347,19.6433674579952,2.82924955754448,19.6433674579952,0.0244336938485503,61.2415575655177,4.51202371995896,42.0362565899268,5.21302115404978,133.013246697374,2.74037294909358,82.1355916932225,3.79963613087311,184.213907793164,1.3342290292494,34.8166389577091,11.0489634145051,13.2900882232934,6.74604541854933,5.37482038140297,"04/01/1989","04/01/1989","04/08/1989","true",1.86205130419694,0.0101335054440424,9.68173145246692,"04/01/1989","04/08/1989","04/01/1989","04/08/1989"
"27","w93193-tempadj.dvf","01/01/1988","12/31/1990",2.36274277931079,2.20076142251492,10.1154407253489,34.8810333991423,4.32039924059063,"Sine",1.22736817714758,"true",5.59192831255496,7.82813331836788,8.43124977080151,53.6913142452943,8.83861943148077,37.0085777687,17350.4245229359,27684.1130281694,20.4701911245473,9.85296743836254,20.4701911245473,0.7265421198681,53.8399980403483,0.340732047334313,89.7638545953669,2.91271499544382,146.879180276301,6.38707327637821,54.5616145245731,3.37830110187642,90.5188636714593,1.45573401614092,78.6434039287269,10.5211152369156,14.9581859377213,5.90401459019631,4.47241236688569,"04/01/1989","04/01/1989","04/08/1989","true",1.37858816934749,0.0152078572853934,9.55993550317362,"04/01/1989","04/08/1989","04/01/1989","04/08/1989"
"28","w93193-tempadj.dvf","01/01/1988","12/31/1990",4.40024342876859,3.8376320078969,92.5443007610738,2.12211955804378,14.1536063961685,"Logarithmic",5.09332193550654,"true",5.46548501774669,23.8396654823262,2.28863697452471,15.2402672309445,6.11971070803702,42.0718828026599,82992.2764340328,2641.57353769802,31.9625211328268,3.61188460352505,31.9625211328268,1.03436231147498,16.1225867224857,1.58909891545773,4.7101742005907,4.35554882884026,123.715150379576,6.50091076716781,20.3049926646054,4.67159876753576,53.0368159199134,2.69938164856285,49.9016250669956,7.82360002631322,5.71546470979229,2.16529222438112,2.96428616857156,"04/01/1989","04/01/1989","04/08/1989","true",1.13193553220481,0.012216687327018,1.77533081895672,"04/01/1989","04/08/1989","04/01/1989","04/08/1989"
"29","w93193-tempadj.dvf","01/01/1988","12/31/1990",5.00300261913799,1.5105187240988,59.8551322007552,96.4949822984636,9.38617889769375,"Cosine",1.08119413862005,"true",5.97741520777345,77.600193180609,6.03844143799506,48.1930233107314,6.1627136785537,86.2473512482068,97835.3224996761,56435.9844846022,10.3965919816168,2.75841903323238,10.3965919816168,3.17068945150822,93.274439079687,0.200059461873025,16.1664412007667,0.955962080508471,109.924969437998,3.29056646283716,67.9715728573501,4.01878181775101,140.563998916186,2.02501033712178,61.042220108211,14.9893819889985,5.79956165747717,7.86946962820366,6.94895920576528,"04/01/1989","04/01/1989","04/08/1989","true",1.48953876830637,0.00991656388901174,3.21102897822857,"04/01/1989","04/08/1989","04/01/1989","04/08/1989"
"30","w93193-tempadj.dvf","01/01/1988","12/31/1990",1.16330354847014,4.27199661917984,60.8534177299589,8.41900962404907,6.46568894386292,"Polynomial",2.43510054098442,"true",2.84176445938647,68.0621524420159,4.50572299468331,40.6421342227648,8.74645407497883,4.60670416984474,13835.8969258154,71599.3685205542,15.0373906985624,6.17628309599799,15.0373906985624,2.93401534482837,57.6720581855625,0.250410409178585,86.937849142123,0.970941592007875,46.8662085360847,2.75149190407246,35.7907590642571,3.946385036828,131.062021395192,2.79180282354355,61.555850263685,14.5790577866137,14.6334223542362,6.39013826148584,5.33766856882721,"04/01/1989","04/01/1989","04/08/1989","true",1.46444671740755,0.0129233238531742,1.54162260703743,"04/01/1989","04/08/1989","04/01/1989","04/08/1989"
"31","w93193-tempadj.dvf","01/01/1988","12/31/1990",1.49728244543076,3.45047834888101,0.34196435008198,79.750860389322,4.96618655789644,"Logarithmic",1.26667012600228,"true",7.6983208078891,22.9505852051685,8.46817362797447,32.6960655187448,5.59269702062011,28.448514650489,97198.0705399578,16444.1938117233,20.182025228953,4.28119304928184,20.182025228953,0.555245597846806,49.6768733719364,2.60694137401879,108.638113969937,5.74251368455589,53.530504507944,7.76238461565226,26.2536110542715,2.3857109648874,34.4673770619556,0.27129957312718,31.7868128791451,11.957268952392,13.3636489696801,7.31386548373848,2.18911455245689,"04/01/1989","04/01/1989","04/08/1989","true",1.9223813500721,0.00487902220687829,1.26742090121843,"04/01/1989","04/08/1989","04/01/1989","04/08/1989"
"32","w93193-tempadj.dvf","01/01/1988","12/31/1990",1.66615043557249,2.98541467543691,96.9863936305046,69.8506229324266,9.60165779106319,"Polynomial",3.94291494647041,"true",8.65112446062267,46.704747210389,4.15086963796057,85.1584201788935,7.50580808147788,65.5497066312539,16254.1814773713,51249.8747145003,24.7893799110083,9.47908116861014,24.7893799110083,2.30577975511551,82.5937398243695,1.84375677583739,16.0975637496449,4.4201434305869,7.97124593518674,7.65406978065148,93.0249035917222,4.75137481007259,105.032710968517,0.385120224673301,80.0561031885445,6.66328266030177,5.68976399488747,4.37705657444894,1.5656961267814,"04/01/1989","04/01/1989","04/08/1989","true",1.12472215108573,0.0103780310419388,1.54823080939241,"04/01/1989","04/08/1989","04/01/1989","04/08/1989"
"33","w93193-tempadj.dvf","01/01/1988","12/31/1990",1.59423778322525,2.04852625355124,3.20039156358689,79.2809490580112,4.79901278205216,"Cosine",5.2551945860032,"true",4.07741549611092,85.6679851332463,1.77456095791422,32.2966950628636,3.91362059302628,8.43390314216772,78483.7890977839,48886.6041008362,10.4380186945666,6.18701672359137,10.4380186945666,1.09842898882926,67.8103059297428,5.75281194085255,10.8143568271771,4.38309922954068,115.946482226718,5.03234205748886,48.0539247021079,8.74250939560588,133.283625007607,1.86551220738329,77.8878580033779,9.48318527080119,8.66396625526249,2.29025230044499,8.3937108120881,"04/01/1989","04/01/1989","04/08/1989","true",1.34848184837028,0.0137647657732014,9.05993171501905,"04/01/1989","04/08/1989","04/01/1989","04/08/1989"
"34","w93193-tempadj.dvf","01/01/1988","12/31/1990",4.22486363817006,3.97109416406602,72.2809690283611,39.9266547523439,13.4615476792678,"Polynomial",1.34209728357382,"true",5.22664947248995,24.5860220021759,4.90351484226994,50.9271205601282,5.55272449180484,6.98857606625836,24261.4289814308,63421.5427908313,28.982709920872,0.906654510820285,28.982709920872,2.39603584259748,87.6546186394989,3.69024569448084,13.7116266880184,0.732094174716622,57.0053064962849,7.35504366252571,93.1512757204473,3.40088002253324,196.489274222404,1.00415416946635,46.9995746016502,8.16646996187046,12.3410864849575,9.49789765290916,9.638993490953,"04/01/1989","04/01/1989","04/08/1989","true",1.71022197697312,0.00429512684536167,5.37874918244779,"04/01/1989","04/08/1989","04/01/1989","04/08/1989"
"35","w93193-tempadj.dvf","01/01/1988","12/31/1990",1.88688877178356,1.6573837371543,98.8500325009227,91.8944746954367,14.1168529661372,"Logarithmic",5.3133369286079,"true",4.23730156756938,36.4931675896419,4.9086442484986,70.8684242573015,6.41769808530807,66.6188613333101,33589.7185893267,655.12079110858,19.6269503323594,6.40936553710862,19.6269503323594,2.41698694601655,73.0832684319466,5.17750651203096,131.935259245802,2.41609595809132,70.3542070579715,3.82756191147491,99.7293939813972,4.02377238560002,160.850544064306,2.82937904703431,67.3099687322974,8.76815312542021,10.4666987340897,8.37322236970067,8.28207435552031,"04/01/1989","04/01/1989","04/08/1989","true",1.7676673673559,0.00104289073194377,6.33283066633157,"04/01/1989","04/08/1989","04/01/1989","04/08/1989"
