"","weather_file","sim_start","sim_end","foliar_true","foliar_appdate","foliar_begin","foliar_end","da2","wa2","db2","wb2","dl2","wl2","de2","we2","qs2","fl2","wd2","as2","aL2","asc2","aLc2","ls2","lL2","kow2","koc2","hl2","ar2"
"13","w93193-tempadj.dvf","01/01/1988","12/31/1990","true","06/07/1989","06/05/1989","06/28/1989",50.0297741964459,3854.37271371484,333.49145273678,4192.46305711567,769.109580665827,9860.17148708925,418.406497919932,1124.78209775873,3.28913208818994,12.3285545427352,1.31354154646397,3.88771565144649,0.153251837333664,0.422314703897573,0.049590415332932,0.344613565504551,0.182174051273614,2.71264170110226,23.0687101848889,0.704236268624663,6.58485605381429
"14","w93193-tempadj.dvf","01/01/1988","12/31/1990","true","06/07/1989","06/05/1989","06/28/1989",572.634645272046,3964.97434750199,995.209885528311,3301.97428166866,32.3873357847333,7715.9906597808,394.108279375359,2636.93908578716,2.76563148968853,5.44005647022277,2.45660639181733,1.23988790439907,0.0921499166171998,1.60343046108261,0.0424525769543834,0.795773406652734,0.319695097371005,2.91041050106287,6.42648000619374,1.91435632975772,8.78251812420785
"15","w93193-tempadj.dvf","01/01/1988","12/31/1990","true","06/07/1989","06/05/1989","06/28/1989",501.145301386714,6213.867245242,63.0365023389459,6489.39304798841,327.471226686612,3155.20241623744,710.760155227035,2348.03164494224,1.84068455267698,7.79302014037967,3.45212784036994,0.45479149944149,0.16813854961656,0.473376430696808,0.0159025964792818,0.975002595409751,0.608310327865183,4.57330714352429,22.4551832024008,0.0566533263539895,3.14581126207486
"16","w93193-tempadj.dvf","01/01/1988","12/31/1990","true","06/07/1989","06/05/1989","06/28/1989",15.6234710011631,116.722291335464,852.880561025813,669.19288598001,415.364163462073,6042.69138071686,193.377819145098,1600.76684085652,1.83984267315827,6.81633684691042,1.66101428680122,3.55536673416384,0.149668686790392,3.70553267250303,0.0404242039076053,1.46793249794282,0.471939247450791,3.63018169812858,7.21044882200658,1.31911121832673,4.42577301990241
"17","w93193-tempadj.dvf","01/01/1988","12/31/1990","true","06/07/1989","06/05/1989","06/28/1989",479.374182876199,44.0375152975321,46.3667558506131,4123.92864748836,234.085560543463,8237.55348101258,417.790263425559,21.7078230343759,2.41894432483241,14.0553230494261,3.40202554594725,0.601302717661019,0.167828501015902,1.06455924260896,0.0267986390506849,2.86182683245279,0.694927297323011,2.23408399894834,29.4234117213637,2.77111598367337,5.21106516709551
"18","w93193-tempadj.dvf","01/01/1988","12/31/1990","true","06/07/1989","06/05/1989","06/28/1989",236.413926351815,4634.22544300556,797.269524075091,7425.19248090684,780.034148832783,9230.98966712132,146.430799504742,822.016904130578,3.62576447799802,4.43406831659377,1.8223919281736,2.93607023769524,0.171009402628988,0.770752603698056,0.00578777198679745,0.349683112557977,0.484286287450232,5.57472258154303,13.2418951787986,1.40216447741259,4.48774249525741
"19","w93193-tempadj.dvf","01/01/1988","12/31/1990","true","06/07/1989","06/05/1989","06/28/1989",7.63112655840814,585.755603387952,362.084466498345,6228.24372909963,549.586507026106,6936.86435231939,907.784691546112,4394.1817060113,5.53617953229696,13.5632750466466,2.47368468809873,0.310782693692017,0.00796781089156866,0.128649908413645,0.00915201681200415,2.74578662058338,0.368010966363363,3.65262695960701,23.7881754012778,0.856982501875609,0.675323717296124
"20","w93193-tempadj.dvf","01/01/1988","12/31/1990","true","06/07/1989","06/05/1989","06/28/1989",66.0028990823776,487.421125173569,259.519906016067,1845.35264037549,358.154060784727,9815.95100369304,308.752878801897,2284.37982965261,2.12644475419074,13.2875501513481,4.74795395229012,2.09546179678291,0.0245402303058654,1.84616698333528,0.0210738607682288,3.04357485617511,0.0361233129166067,4.26708354335278,10.3074661351275,2.2826558270026,0.307563599199057
"21","w93193-tempadj.dvf","01/01/1988","12/31/1990","true","06/07/1989","06/05/1989","06/28/1989",61.7171279154718,7208.94032344222,460.307732224464,3426.38052999973,984.855866758153,5546.41637019813,953.38100544177,4072.089351248,2.964551609708,12.9877206906676,2.2921662600711,2.68873639846221,0.157744867447764,3.58413263898343,0.00856681191362441,3.23433590205386,0.326962640765123,4.25980076938868,29.8051864618901,1.32584429108538,1.94930856348947
"22","w93193-tempadj.dvf","01/01/1988","12/31/1990","true","06/07/1989","06/05/1989","06/28/1989",953.587825177237,2848.52975606918,675.500880926847,6209.1104183346,56.632045423612,6970.97658412531,357.339063892141,2836.75207872875,2.56420837156475,12.3479169709608,3.0679378407076,3.35563012603903,0.161055862577632,1.31449576360406,0.00792291123652831,0.241054489277303,0.306961733358912,4.15569388214499,7.7708966168575,1.49376882803626,5.18735012505203
"23","w93193-tempadj.dvf","01/01/1988","12/31/1990","true","06/07/1989","06/05/1989","06/28/1989",521.533181192353,1181.28048814833,937.951206229627,6117.02185682952,694.853983586654,1403.43366190791,941.276304423809,1347.33757120557,2.81306773796678,11.752090501599,4.92856888752431,0.953870072385762,0.0731882326304913,0.842705944092013,0.00143627701327205,1.59051336850971,0.319278631405905,4.37200700491667,22.3415113880765,0.843570358888246,8.07925757020712
"24","w93193-tempadj.dvf","01/01/1988","12/31/1990","true","06/07/1989","06/05/1989","06/28/1989",677.717591403052,5434.44393947721,444.38871066086,2764.55784775317,342.478950507939,3541.3793171756,648.46590324305,3248.02949326113,4.08128039469011,15.8605748470873,4.02354945614934,1.17884635660099,0.195731290010735,2.72093047341798,0.0161311956006102,0.41972601916641,0.700513948104344,4.87078610435128,24.7500148962718,2.56918892886024,9.12995764054358
"25","w93193-tempadj.dvf","01/01/1988","12/31/1990","true","06/07/1989","06/05/1989","06/28/1989",903.729017823935,5785.16171872616,242.311171488836,4669.45603489876,940.150647424161,6871.98775354773,120.445579057559,4049.55831007101,5.25769660621881,6.02396291214973,3.29762299824506,1.38358688013162,0.192489238968119,2.58224815663649,0.0447475746157579,2.84776122616604,0.828042143094353,4.6096797818318,19.5179494400509,1.9050821442157,1.95194604340941
"26","w93193-tempadj.dvf","01/01/1988","12/31/1990","true","06/07/1989","06/05/1989","06/28/1989",876.709810225293,2665.6532548368,944.409446092322,4642.6745057106,414.840079843998,6318.1267096661,152.941204607487,3107.51236858778,4.64685857552104,8.12138365861028,2.17812956497073,1.97771511542145,0.00930291227996349,2.81529433410382,0.0419726180145517,1.40297878808342,0.559755833842792,5.81482261233032,20.0126275606453,2.17271406822838,4.50037778820843
"27","w93193-tempadj.dvf","01/01/1988","12/31/1990","true","06/07/1989","06/05/1989","06/28/1989",476.622664602473,5915.8481284976,166.29361640662,3497.74296022952,337.003779131919,9210.99014114588,106.334625510499,2997.22112249583,2.69799488852732,14.1595925306901,4.56147442013025,1.69261143215932,0.0801553472876549,1.69343078346457,0.0425392051110975,1.66329162484035,0.425028959289193,5.22376163769513,10.724031990394,0.212502429285087,1.63158414652571
"28","w93193-tempadj.dvf","01/01/1988","12/31/1990","true","06/07/1989","06/05/1989","06/28/1989",38.4563710540533,3847.98415750265,483.446022262797,3759.36258770525,241.226532496512,8358.09517418966,883.738666307181,1002.06318311393,4.59338307520375,13.117790158838,3.00358250457793,1.21651509317569,0.0872566402889788,1.67111565904459,0.0352015839074738,0.312215294316411,0.894161299522966,5.09457376878709,9.08073204453103,0.317653623688966,8.62481094198301
"29","w93193-tempadj.dvf","01/01/1988","12/31/1990","true","06/07/1989","06/05/1989","06/28/1989",358.049188973382,7735.37046276033,245.780860073864,4453.29678431153,481.49645794183,531.088472343981,855.730337789282,3552.70796455443,1.94362228526734,14.4717952925712,2.40547760296613,1.28835794985993,0.16975074056536,3.26845800691517,0.0403459803783335,0.298664603941143,0.754732986353338,5.66049482300878,11.2199754233006,1.60598055731971,6.84521653456613
"30","w93193-tempadj.dvf","01/01/1988","12/31/1990","true","06/07/1989","06/05/1989","06/28/1989",869.151810882613,6243.60200762749,229.704281548038,1640.3314396739,810.924723744392,9404.45121144876,188.646617811173,4464.3843814265,4.23253548820503,7.40559150464833,3.05101070832461,1.55568467484321,0.0572009528055787,3.31708446116187,0.0377761600073427,2.27151382220909,0.448937577847391,2.54285801760852,28.6030818312429,1.25307847107761,9.7451791795902
"31","w93193-tempadj.dvf","01/01/1988","12/31/1990","true","06/07/1989","06/05/1989","06/28/1989",310.010920744389,4572.77596741915,990.715455263853,1123.09527024627,507.616579532623,3442.80000776052,131.268189754337,87.7672736532986,2.53540616855025,5.45178952813148,2.41512763034552,3.1064749096334,0.0414496792014688,3.3756559883547,0.00508709686109796,0.882895088195801,0.548471882985905,4.60539406258613,21.617188724922,0.3013115482172,8.77812366234139
"32","w93193-tempadj.dvf","01/01/1988","12/31/1990","true","06/07/1989","06/05/1989","06/28/1989",421.24175815843,892.111303284764,147.581475321203,7846.54921293259,227.635794552043,1163.38928462937,759.126923978329,2553.59737551771,2.55589686706662,11.9961307188496,2.50646307133138,2.92658039946808,0.149663845309988,3.05284962477162,0.0291478629689664,0.802243235567585,0.494754579593428,3.56287134997547,19.0175019623712,2.03179859761149,8.20801181718707
"33","w93193-tempadj.dvf","01/01/1988","12/31/1990","true","06/07/1989","06/05/1989","06/28/1989",577.892546541989,4824.93804953992,89.3469222355634,3573.78215901554,357.958030886948,4337.45964197442,740.235180361196,1601.59133025445,3.53551169182174,10.5275043193251,1.82183877192438,2.73916821054881,0.111718354560435,3.17303156038513,0.0392268972471356,1.79400235787034,0.680544359888882,5.0480325287208,14.866236045491,2.35207022619434,3.76616599271074
"34","w93193-tempadj.dvf","01/01/1988","12/31/1990","true","06/07/1989","06/05/1989","06/28/1989",113.294071750715,2625.93144178391,439.983831020072,643.495608121157,580.128181260079,4969.93431588635,166.594769107178,1251.97373679839,2.31149698630907,14.5701245218515,2.71811544615775,3.01055453200126,0.180277106259018,3.61859038006514,0.00333739398047328,1.98963631135412,0.1613988856785,4.16405774932355,15.7565013808198,1.16900398288853,1.8061814783141
"35","w93193-tempadj.dvf","01/01/1988","12/31/1990","true","06/07/1989","06/05/1989","06/28/1989",952.976409578696,6721.45532444119,837.089042644948,1416.45504534245,987.778831040487,607.040170580149,404.223597841337,2490.15723587945,5.01828125701286,13.7692223442718,1.19691658671945,1.91743442050181,0.035591257084161,1.14541797499638,0.0496699967421591,2.72049672375433,0.496081365714781,5.86310734692961,28.1794837105554,1.17659201119095,4.19523515738547
"36","w93193-tempadj.dvf","01/01/1988","12/31/1990","true","06/07/1989","06/05/1989","06/28/1989",664.26099720411,2158.33810903132,317.511722911149,7134.48718748987,918.473364319652,1373.24067531154,464.512740029022,4351.6512599308,3.70514740957879,9.51179877389222,3.70994322746992,0.594517130737659,0.0431347579695284,3.48703357537743,0.041663867153693,1.05152796683833,0.119174520601518,4.70849810633808,22.6897521479987,1.58286514233332,6.10328246606514
"37","w93193-tempadj.dvf","01/01/1988","12/31/1990","true","06/07/1989","06/05/1989","06/28/1989",249.321556184441,7742.18882992864,241.162752965465,5459.81039106846,68.5049577150494,2993.22973703966,785.2626608219,3227.66321594827,5.08792586182244,15.5078160343692,2.69829772692174,0.568017037776299,0.0642232352402061,3.46798996616621,0.00776519130449742,3.20629972554743,0.500519508845173,2.3646739916876,22.3835796187632,2.75897235963494,4.57186144543812
"38","w93193-tempadj.dvf","01/01/1988","12/31/1990","true","06/07/1989","06/05/1989","06/28/1989",612.549281911924,5705.84574528039,418.829392641783,2160.77536903322,953.288677148521,8673.79589239135,713.693798519671,4463.45145930536,3.65840467996895,5.33827650081366,1.23250658065081,3.29665109271649,0.174167168419808,0.775462011171039,0.0202892112312838,0.992794686276466,0.462588544003665,5.02875154092908,26.7683027149178,1.13567868196405,2.34219772042707
"39","w93193-tempadj.dvf","01/01/1988","12/31/1990","true","06/07/1989","06/05/1989","06/28/1989",646.26617077738,5088.52796442807,900.446218904108,4633.1293694675,375.066929031163,9469.52456142753,546.127381967381,4115.47342431732,5.26138934446499,8.50362746696919,3.43435093201697,1.47187573350035,0.147872299840674,1.01634256741265,0.0151408939855173,2.67645009607077,0.636250805086456,4.31387231964618,9.02762030134909,2.74678026977926,8.81105216452852
"40","w93193-tempadj.dvf","01/01/1988","12/31/1990","true","06/07/1989","06/05/1989","06/28/1989",125.937884440646,7833.99344049394,616.663382388651,4783.60358253121,245.388485491276,64.0864414162934,53.5221719183028,4298.91818319447,5.59348862292245,9.58083451166749,1.68435931764543,3.61318283091299,0.0433546806219965,1.63721036762232,0.0230286997393705,1.69063396095298,0.885251324507408,3.43882368691266,26.2632518960163,1.07806910185609,6.18045668816194
"41","w93193-tempadj.dvf","01/01/1988","12/31/1990","true","06/07/1989","06/05/1989","06/28/1989",69.6487973909825,6132.04718008637,283.891235012561,2898.84748309851,796.786469174549,4664.82670046389,182.730615837499,4378.18265054375,2.74207313335501,14.8712639845908,3.57866809982806,2.22037927388214,0.193882327154279,0.498069902169518,0.0204600762343034,2.4423612291459,0.576262600533664,3.21343266870826,19.9278357042931,2.86899509283248,6.64597071940079
"42","w93193-tempadj.dvf","01/01/1988","12/31/1990","true","06/07/1989","06/05/1989","06/28/1989",17.7534909453243,2057.65874311328,768.539590993896,3958.63866060972,786.515036365017,7647.44818443432,158.841352676973,3321.65657659061,5.04259928967804,13.5757557144389,4.89609655272216,3.25943551101023,0.115357476845384,0.457059425921179,0.0207689302857034,2.17103514964692,0.819846006995067,5.47551034018397,12.1847935556434,0.973967995657586,4.96912388596684
"43","w93193-tempadj.dvf","01/01/1988","12/31/1990","true","06/07/1989","06/05/1989","06/28/1989",212.474136380479,4041.85461252928,363.478118088096,4472.87343069911,237.840212881565,4714.72840756178,577.17001112178,2020.07218264043,4.34460519719869,9.10143823456019,1.75450706947595,1.41302215551725,0.170364133175463,3.68154737869743,0.0417802991578355,2.25770804202184,0.621513453545049,2.79498470202088,21.7352175922133,0.124564389209263,1.74660378368571
"44","w93193-tempadj.dvf","01/01/1988","12/31/1990","true","06/07/1989","06/05/1989","06/28/1989",553.88928996399,5694.38123703003,183.18757833913,1009.99450869858,778.218517778441,1746.06599379331,736.979221226647,330.927784088999,3.83609016332775,6.46813176013529,4.57500286679715,2.03354167455342,0.147468828689307,3.05676718565868,0.0239596456871368,1.91464600451291,0.47022262676619,4.00827022828162,25.1474964793306,0.403184966836125,3.61423876136541
"45","w93193-tempadj.dvf","01/01/1988","12/31/1990","true","06/07/1989","06/05/1989","06/28/1989",686.233502347022,1497.27302230895,865.009039407596,3048.5819876194,98.7389637157321,3219.14802771062,758.651131298393,2924.19611243531,2.25004799803719,6.16036352794617,3.94826116319746,2.47607817128766,0.038806086871773,3.40815031576669,0.0371039498015307,1.20953925009817,0.0127755337860435,2.70562861766666,16.2498041591607,1.3042099798331,3.1581467599608
"46","w93193-tempadj.dvf","01/01/1988","12/31/1990","true","06/07/1989","06/05/1989","06/28/1989",815.165551844984,5965.66164493561,894.031016854569,3904.25770170987,183.780361665413,8180.31671456993,855.573558714241,849.138213088736,3.30202460545115,8.68272553384304,1.39411864522845,0.265105338476133,0.099177200300619,0.624394252204802,0.0138721565715969,1.04614282455295,0.469559681299143,5.74697420094162,11.6180500900373,0.95621852427721,5.11102554854006
"47","w93193-tempadj.dvf","01/01/1988","12/31/1990","true","06/07/1989","06/05/1989","06/28/1989",938.882770948112,7729.32844422758,389.529609819874,4217.9927714169,558.852241141722,8951.69388735667,391.091584227979,908.493938622996,4.81813807529397,5.71766572352499,2.82693254761398,2.31756522912299,0.0272939583286643,1.08803741432028,0.00433427322423086,2.45214768000878,0.767966586537659,4.66508041135967,17.0266351732425,1.64734626770951,3.26471431413665
"48","w93193-tempadj.dvf","01/01/1988","12/31/1990","true","06/07/1989","06/05/1989","06/28/1989",435.836544958875,6732.57036134601,399.697741726413,6688.21955472231,397.508209338412,4241.71920400113,235.20866362378,3314.89881384186,3.03467784798704,14.4747538305819,2.2176652578637,2.33977443031501,0.101556330220774,1.07869871067815,0.0202327232575044,3.24143151305616,0.335560027370229,5.66138977836818,17.3424281482585,0.866285440512002,9.80067614233121
"49","w93193-tempadj.dvf","01/01/1988","12/31/1990","true","06/07/1989","06/05/1989","06/28/1989",149.048988008872,2080.82533627748,26.6345597337931,1543.85774210095,217.653397470713,1595.88157199323,49.6573578566313,742.148862918839,1.49982890952379,15.1645320774987,2.88683437090367,0.761061818785965,0.0774111980572343,2.57824994183611,0.0364882885245606,1.84596135639586,0.10676293449942,3.50545677170157,15.4540965869091,0.569516554404981,0.790188407991081
"50","w93193-tempadj.dvf","01/01/1988","12/31/1990","true","06/07/1989","06/05/1989","06/28/1989",466.847236501053,3743.31207573414,673.579122172669,4971.04836255312,606.396148912609,9560.77972427011,225.521372398362,2915.18305893987,1.11536560952663,8.55712972208858,1.75293874461204,3.39225718599279,0.192857515625656,2.08023101750761,0.0214230599231087,2.17750953990035,0.674669474735856,4.70810505095869,28.0533506255597,0.27061127233319,6.25645726686344
"51","w93193-tempadj.dvf","01/01/1988","12/31/1990","true","06/07/1989","06/05/1989","06/28/1989",719.309087609872,2057.48889409006,898.46770092845,5809.33408811688,823.299039155245,3223.0348023586,54.4872728642076,4283.60425517894,2.75770665169694,14.6051048580557,3.92972021456808,1.37977707526647,0.165882261330262,2.98269707258558,0.0121684812474996,2.68597340313718,0.435265736142173,3.99096295796335,23.3722615067381,2.63450918423478,2.98157160868868
"52","w93193-tempadj.dvf","01/01/1988","12/31/1990","true","06/07/1989","06/05/1989","06/28/1989",874.035708606243,1217.70128794014,711.454822449014,4071.97201251984,841.895205667242,475.200586952269,265.276341931894,377.969559049234,4.34027023403905,5.65525582432747,4.13457308616489,1.75444799435791,0.0190636105835438,2.05325633157045,0.00338906970573589,1.27361589260399,0.673386013624258,4.44119220133871,18.6391225096304,0.869856897718273,2.61769957840443
"53","w93193-tempadj.dvf","01/01/1988","12/31/1990","true","06/07/1989","06/05/1989","06/28/1989",684.288502437994,6431.29513226449,878.745754482225,3272.09297940135,214.700833661482,4067.10354844108,11.743092443794,3163.21850172244,5.1539141908288,6.8156555602327,1.73168175667524,2.49165713840397,0.0225754107348621,3.73216874998994,0.0215442122891545,0.554697167500854,0.448817314510234,3.87410800345242,12.0991247368511,1.01992319051642,4.30509007303044
"54","w93193-tempadj.dvf","01/01/1988","12/31/1990","true","06/07/1989","06/05/1989","06/28/1989",808.705532224849,589.66495282948,757.049295352772,3906.37552365661,256.144164362922,456.160227768123,354.522294830531,2519.02246265672,5.77159012807533,10.8260654108599,3.0208144839853,0.172343873146456,0.168515023356304,1.46984558709897,0.0200384482974187,0.797278282651678,0.394350676308386,5.85820271912962,13.1860781181604,1.1335807209136,1.2052355078049
"55","w93193-tempadj.dvf","01/01/1988","12/31/1990","true","06/07/1989","06/05/1989","06/28/1989",495.902141090482,2237.48648539186,123.499565757811,3414.77286629379,194.410686148331,6214.37423396856,537.05880464986,268.977142404765,2.72110366285779,5.05660567060113,4.04135106597096,3.19400587663287,0.0838336759712547,2.44840981539572,0.0222029090626165,0.855475070793182,0.813648332026787,5.44119592662901,21.3499082555063,0.0445272354641929,6.2666941457428
"56","w93193-tempadj.dvf","01/01/1988","12/31/1990","true","06/07/1989","06/05/1989","06/28/1989",259.330879896879,6802.74002254009,928.592319134623,1941.36238656938,632.069639861584,345.557080581784,719.351026462391,3575.93664200976,1.00171747407876,5.71878630295396,2.43697429262102,0.398944105203263,0.016625206777826,3.46211521835066,0.0305435446905904,3.11295471815392,0.162070943741128,5.18115042615682,5.00674890470691,0.196373691456392,7.67056228592992
"57","w93193-tempadj.dvf","01/01/1988","12/31/1990","true","06/07/1989","06/05/1989","06/28/1989",809.850935358554,5765.26526734233,374.786589294672,7021.68058976531,986.546349246055,8489.52740198001,550.176633289084,534.115945920348,3.86604236229323,4.48741303943098,3.45717607531697,1.65123707357096,0.194932617107406,2.0044866302493,0.0488691775710322,3.01309377606958,0.857326998584904,5.44702310860157,14.132082213182,2.32179718534462,9.536653382238
"58","w93193-tempadj.dvf","01/01/1988","12/31/1990","true","06/07/1989","06/05/1989","06/28/1989",276.781656080857,5225.20514391363,457.504203077406,189.801134169102,562.64054053463,4957.99653697759,140.557510079816,1281.48988354951,1.17396639683284,10.4740123599768,1.49526644591242,0.191218699696474,0.00584862255491316,2.0030123767443,0.0145275434711948,0.756142157083377,0.474332333612256,2.40695537254214,20.7868558657356,0.491545973950997,6.40092915156856
"59","w93193-tempadj.dvf","01/01/1988","12/31/1990","true","06/07/1989","06/05/1989","06/28/1989",526.838471414521,7547.79512621462,107.276446884498,4975.31465999782,164.26473739557,2168.88255439699,213.321276940405,384.313092799857,3.09353045909666,5.98376422375441,2.47497792728245,3.50626592393266,0.0569359984714538,0.53533904849086,0.0488189098192379,0.425000903243199,0.853597484598868,4.19261710625142,26.7317055037711,2.3018843015423,0.269019191619009
"60","w93193-tempadj.dvf","01/01/1988","12/31/1990","true","06/07/1989","06/05/1989","06/28/1989",883.706148248166,3554.01387810707,659.189801895991,5918.4743501246,886.137931840494,8016.65928214788,658.139268634841,4801.15320766345,1.56929777259938,9.00393857900053,3.55196024850011,3.10979148430517,0.185118982614949,1.49112727560801,0.014148599631153,0.48720975597389,0.275230611045845,5.58553856331855,23.3031893859152,0.0051535532809794,5.80535526387393
"61","w93193-tempadj.dvf","01/01/1988","12/31/1990","true","06/07/1989","06/05/1989","06/28/1989",101.265636505559,3047.84879647195,337.706457357854,1977.10669413209,340.512417955324,8161.05330130085,471.190403448418,4309.74813294597,3.15158025501296,8.29697353579104,3.83634221740067,3.6560582889081,0.0588125680573285,2.56142671626527,0.020361480419524,1.45057641468011,0.581113025173545,2.38781441934407,8.94940436235629,2.59598838672973,4.32420453522354
"62","w93193-tempadj.dvf","01/01/1988","12/31/1990","true","06/07/1989","06/05/1989","06/28/1989",824.446499347687,3850.72868131101,637.956493068486,7340.30032344162,364.409247646108,366.998666431755,736.827113898471,4331.4412154723,2.7122686363291,12.3059499412775,3.76725406292826,3.06610382683575,0.17750030704774,2.65548265659017,0.0485288630239666,2.77995140193962,0.387721438729204,3.59756576549262,7.45243192184716,0.287587541108951,6.59436589106917
"63","w93193-tempadj.dvf","01/01/1988","12/31/1990","true","06/07/1989","06/05/1989","06/28/1989",908.893435262144,2186.31225265563,195.487253833562,3143.42143014073,131.214634049684,6805.01956725493,454.973077634349,1736.51347751729,5.83219448942691,14.3955753166229,4.58045269921422,1.02216737044975,0.0228437909390777,3.83838089966448,0.0132228404982015,1.2628692000173,0.345909601589665,2.48305209632963,24.0215734997764,1.98441617460921,8.22687163483351
