"","weather_file","sim_start","sim_end","foliar_true","foliar_appdate","foliar_begin","foliar_end","drnadults","wkradults","drnbrood","wkrbrood","drnlarv","wkrlarv","drneggs","wkreggs","queenstrength","fgrlifespan","wkrdrnratio","adslope","adLD50","adslopec","adLD50c","lslope","lLD50","kow","koc","halflife","apprate"
"11","w93193-tempadj.dvf","01/01/1988","12/31/1990","true","06/07/1989","06/05/1989","06/28/1989",952.796139521524,1882.09601119161,767.004373017699,7508.9171025902,131.149051478133,756.715903989971,436.673848889768,598.99112326093,4.90881384955719,6.13054113276303,3.01289722509682,1.89093380963663,0.0815321846399456,3.88654944915092,0.0317548810853623,1.58863946739584,0.122848436166532,2.92158380057663,21.852987697348,2.82418261335697,9.20563753694296
"12","w93193-tempadj.dvf","01/01/1988","12/31/1990","true","06/07/1989","06/05/1989","06/28/1989",911.161138443276,2401.04701556265,662.018884439021,5870.5395758152,307.165378471836,8707.91181921959,64.152991399169,4987.61055874638,2.86179203330539,6.57268375623971,4.23268718458712,3.11934911669232,0.189071701653302,0.676282374167349,0.0434665543842129,3.19304328821599,0.2374522582395,3.12210199330002,25.1364137756173,2.71485228727106,4.11849137628451
"13","w93193-tempadj.dvf","01/01/1988","12/31/1990","true","06/07/1989","06/05/1989","06/28/1989",271.044436376542,2221.0582010448,194.600987946615,7996.48055806756,995.359686203301,7782.39934938028,291.630000341684,1100.85117281415,3.10208294331096,7.52290514390916,2.78059473168105,2.02037681364454,0.0988412265200168,2.45476049395278,0.0161886416142806,0.473297270387411,0.105618813098408,5.15717503242195,8.54598552221432,2.66067279723939,9.04468760360032
"14","w93193-tempadj.dvf","01/01/1988","12/31/1990","true","06/07/1989","06/05/1989","06/28/1989",935.623571742326,3259.30141285062,883.270764024928,6607.03109204769,949.400109937415,3572.1628786996,297.418203670532,2724.60544831119,2.37687660753727,9.29710724018514,4.37974010873586,2.99485264690826,0.113644604524598,1.90609186460031,0.00437836836790666,2.20793359060772,0.739146423758939,2.88198758661747,5.29166952590458,0.642048921622336,7.06089143408462
"15","w93193-tempadj.dvf","01/01/1988","12/31/1990","true","06/07/1989","06/05/1989","06/28/1989",980.601816670969,1614.86417613924,304.316170047969,4433.3333093673,309.061426203698,4769.79695027694,361.648672726005,1897.00210117735,1.03948567551561,14.0955726858228,3.67205684259534,3.55093236198882,0.159668180951849,0.798843278135173,0.0431844566599466,1.25435489239171,0.282115017436445,4.52454733196646,26.5265699021984,1.04542626761831,8.2920384965837
"16","w93193-tempadj.dvf","01/01/1988","12/31/1990","true","06/07/1989","06/05/1989","06/28/1989",432.941893581301,5365.68165943027,891.77930355072,4257.34520703554,428.573492681608,4849.4089464657,499.867478851229,64.3445993773639,5.06885138479993,11.9514681641012,3.09191371686757,3.62096225332003,0.0833680236246437,0.778676618265454,0.0290908676106483,2.6882353679277,0.121995671815239,2.08424665406346,7.71902934764512,2.10647812834941,1.530276380945
"17","w93193-tempadj.dvf","01/01/1988","12/31/1990","true","06/07/1989","06/05/1989","06/28/1989",995.251319603994,6089.39339593053,176.127902232111,5715.28421714902,302.532383240759,8546.84586403891,577.466318616644,4406.27174219117,5.86207046662457,6.31409482378513,4.37426321674138,1.65910749332746,0.101701631397009,2.90892851679353,0.0268770407885313,1.03668209142052,0.146431927615777,5.77874483820051,19.939864561893,1.47882132220548,8.65635908441618
"18","w93193-tempadj.dvf","01/01/1988","12/31/1990","true","06/07/1989","06/05/1989","06/28/1989",611.425585579127,838.974928483367,143.743321765214,6581.03019557893,534.654521383345,5000.42193802074,777.214706409723,2176.23232631013,1.40761142969131,4.33423831034452,1.33269004244357,1.78215658478905,0.195175388967618,0.341286456829403,0.0109298351570033,1.38766210367903,0.464244900061749,2.33732025418431,18.1018694955856,1.96933961880859,3.5881825000979
"19","w93193-tempadj.dvf","01/01/1988","12/31/1990","true","06/07/1989","06/05/1989","06/28/1989",268.204658990726,7690.55693410337,610.773835098371,7057.73264914751,980.089906603098,5797.74439102039,716.416300041601,4371.29784724675,3.83874445944093,5.61799272429198,4.99057582952082,1.55779848558828,0.0955614891368896,1.16490280166734,0.032906554674264,0.0332712854258716,0.111358910962008,2.77951933536679,13.0280995054636,1.55433659947012,4.88358633127064
"20","w93193-tempadj.dvf","01/01/1988","12/31/1990","true","06/07/1989","06/05/1989","06/28/1989",307.361292885616,3648.75902049243,634.177658474073,1726.12014785409,869.501830544323,2949.16960177943,728.641461580992,3028.40955904685,2.76685095764697,5.02203556429595,3.50601237267256,0.622091936361976,0.0838316931854934,1.20005181350978,0.0454947333550081,2.57220897227526,0.64950540298596,4.66561840102077,7.81705424422398,1.91101181767881,5.06264057243243
"21","w93193-tempadj.dvf","01/01/1988","12/31/1990","true","06/07/1989","06/05/1989","06/28/1989",695.032177958637,7300.71768537164,355.320968898013,5935.4284517467,841.818793909624,5503.73113946989,470.085622742772,712.369531393051,4.0439263547305,10.1644208235666,4.8475825926289,2.35978817953728,0.0742216051090509,0.89975127824815,0.0104818373336457,2.04316528667696,0.354992657247931,4.30627073068172,24.8058331967331,0.607557882042602,9.47846503462642
"22","w93193-tempadj.dvf","01/01/1988","12/31/1990","true","06/07/1989","06/05/1989","06/28/1989",84.5046206377447,2462.34548650682,430.720451753587,6224.0367103368,216.992898378521,2303.95201127976,697.816146537662,4960.96874936484,1.84201307967305,7.31665982212871,2.72793023753911,1.63189116041875,0.0517661740537733,0.432888521240093,0.0332647148985416,2.48488881154917,0.590752841625363,5.93614275660366,5.0912593328394,0.273126186337322,1.59742722287774
"23","w93193-tempadj.dvf","01/01/1988","12/31/1990","true","06/07/1989","06/05/1989","06/28/1989",99.8490271158516,6471.61050140858,870.775070972741,6265.28981328011,906.94881672971,4397.59484259412,598.014755640179,490.552732953802,3.81025584321469,9.94803709536791,3.03977443557233,0.936840334036388,0.0706236929632723,1.10461192893097,0.0101060665794648,1.73478146372363,0.405848698248155,4.95592183433473,27.8063951304648,1.42045511722099,8.20880888961256
"24","w93193-tempadj.dvf","01/01/1988","12/31/1990","true","06/07/1989","06/05/1989","06/28/1989",129.462680080906,838.216310366988,528.691692976281,7542.60523989797,815.315025858581,8447.72629207,159.066446358338,3368.30521700904,5.51598673127592,5.76101599633694,4.71110489591956,1.58614799481584,0.196109868772328,0.691494827333372,0.0475884733023122,1.57386856116354,0.107071115076542,3.1616235692054,11.0137630789541,1.56272462063935,6.71265131793916
"25","w93193-tempadj.dvf","01/01/1988","12/31/1990","true","06/07/1989","06/05/1989","06/28/1989",313.274672953412,2491.2339374423,736.6849379614,1064.20055963099,351.773133734241,5629.93460567668,592.888512881473,4681.10425747,3.1265908004716,10.5370128899813,2.14957981277257,1.66314667651663,0.0748974606394768,0.258926743073389,0.0258496153983288,0.638248787820339,0.575007411371917,5.52838753350079,9.77374891634099,0.0565808825194836,1.63263777736574
"26","w93193-tempadj.dvf","01/01/1988","12/31/1990","true","06/07/1989","06/05/1989","06/28/1989",465.403559617698,1403.1315818429,218.079146929085,6601.63814760745,247.778101591393,2162.34221821651,769.441519631073,2938.88264452107,3.13622738490812,14.7659714333713,3.73669075872749,3.14262718903134,0.147660407470539,1.06449500972405,0.0410083629423752,2.32765779346228,0.133869023853913,2.59587348625064,25.7104522152804,1.2768854228314,2.25170994643122
"27","w93193-tempadj.dvf","01/01/1988","12/31/1990","true","06/07/1989","06/05/1989","06/28/1989",438.856380758807,5007.15649500489,794.804448261857,6145.5430611968,876.947140553966,8416.74839612097,332.232349319384,4843.88165641576,2.23326290282421,8.78034838382155,2.82845289167017,2.28403235630365,0.0513114267028868,1.70019581985427,0.012427592347376,0.58376123951748,0.455623341305181,5.73088132217526,17.6802601618692,2.54940005932003,6.34528043679893
"28","w93193-tempadj.dvf","01/01/1988","12/31/1990","true","06/07/1989","06/05/1989","06/28/1989",406.192366732284,2422.67294973135,899.956709705293,5886.33027113974,645.12180397287,3424.6796509251,529.316230677068,4081.50483155623,2.61892945412546,12.6385531071573,1.47719533182681,2.83394904146204,0.193012913921848,3.19963071755134,0.0469750865711831,2.58030544323847,0.876162584451959,4.72564046923071,13.7508684315253,2.66606702196877,5.80437916563824
"29","w93193-tempadj.dvf","01/01/1988","12/31/1990","true","06/07/1989","06/05/1989","06/28/1989",340.332366758958,3118.80057677627,76.037727529183,3664.91437144578,312.095068395138,4482.89457708597,377.76257423684,2772.71724538878,2.03040029294789,11.2940382044762,2.69387324247509,1.60663244999014,0.105209584487602,3.92591848961078,0.0402348470292054,2.09478343953378,0.852282040030696,5.58737979177386,15.4456397937611,1.04673643412534,1.73596224281937
"30","w93193-tempadj.dvf","01/01/1988","12/31/1990","true","06/07/1989","06/05/1989","06/28/1989",692.387528251857,7468.38258765638,682.60933412239,7068.25793348253,765.508318785578,8531.82793129236,426.732673309743,4403.83440465666,2.51734741288237,13.1926817093045,3.81638235691935,0.736619397075847,0.0543561998289079,2.14142359557794,0.0340828504529782,0.00323565066792071,0.285497614298947,4.60018817521632,8.58504183823243,1.32406161813997,1.290529940743
"31","w93193-tempadj.dvf","01/01/1988","12/31/1990","true","06/07/1989","06/05/1989","06/28/1989",582.408900838345,5824.53419454396,456.3600551337,3065.88914617896,408.91230176203,8285.06550984457,77.9269929043949,215.582390083,3.18106337124482,9.26310128066689,2.33563833776861,2.52777436413104,0.0339514969382435,2.57073307379382,0.0325426297611557,1.65976119074039,0.0194769039284438,5.20422009937465,29.6268841205165,1.48937158025801,6.01394335739315
"32","w93193-tempadj.dvf","01/01/1988","12/31/1990","true","06/07/1989","06/05/1989","06/28/1989",904.237480601296,3866.13347195089,861.459808424115,7736.73282563686,790.136235533282,3276.50482067838,668.532469775528,2858.14957576804,3.78678201488219,8.25929944589734,4.34119000285864,0.272897996711545,0.153674771171063,1.54485988917528,0.00725649524247274,0.571984066767618,0.615264193410985,2.79474525153637,22.5077579682693,2.70287052362692,4.28672334877774
"33","w93193-tempadj.dvf","01/01/1988","12/31/1990","true","06/07/1989","06/05/1989","06/28/1989",802.097927778959,5875.13878382742,650.774793466553,5731.13836348057,116.303605260327,6094.00689601898,405.173205304891,1964.13677185774,3.91888424661011,12.7805661419407,3.68498448096216,3.1764243382914,0.197422936372459,3.79579556114506,0.0154690925613977,0.396859057573602,0.889185728668235,2.69660321809351,20.9552739874925,1.8950664523989,1.95531994337216
"34","w93193-tempadj.dvf","01/01/1988","12/31/1990","true","06/07/1989","06/05/1989","06/28/1989",681.659642839804,2360.64260452986,154.586295597255,4342.49840304255,521.930470596999,4483.98648062721,215.880047529936,3851.26749519259,4.87947558774613,5.39466648921371,3.98292290326208,1.30951165481703,0.0165576182305813,0.651766029463615,0.0328519748756662,1.23950682734139,0.131210857490078,5.98739389330149,14.3869209871627,2.5188055110164,9.67238571494818
"35","w93193-tempadj.dvf","01/01/1988","12/31/1990","true","06/07/1989","06/05/1989","06/28/1989",787.09606314078,7531.16650879383,166.623326251283,863.104004412889,997.906809905544,9232.47628379613,34.745505778119,4613.39950445108,1.22217910503969,10.7455680351704,1.33490976970643,1.32469665359007,0.186282344348729,2.55755153839476,0.0324443362769671,2.60328530073166,0.064667584723793,2.68895130418241,13.5057405987754,0.0477741980925202,1.91111463587731
"36","w93193-tempadj.dvf","01/01/1988","12/31/1990","true","06/07/1989","06/05/1989","06/28/1989",392.612646101043,2108.05830545723,595.427229767665,1230.37949390709,201.327823800966,2291.51111096144,489.529406884685,3312.08535120822,5.85433663008735,15.3884418355301,1.01294557098299,2.57105418880703,0.113240137277171,1.9140527912532,0.0126440088148229,0.665619820309803,0.279519618325867,3.80637898575515,13.8833955524024,2.55306242124643,5.78857774380594
"37","w93193-tempadj.dvf","01/01/1988","12/31/1990","true","06/07/1989","06/05/1989","06/28/1989",153.828349895775,159.624269232154,227.725327247754,2505.18834590912,264.549020444974,8015.5161768198,165.881642140448,1060.51669339649,4.64225645666011,9.90666129440069,1.54425705783069,0.555310088947881,0.192438250547275,1.6726409086911,0.0447076867334545,1.26436994532123,0.632493495033123,3.7959343995899,15.7889027625788,2.14769623605534,8.92976733623073
"38","w93193-tempadj.dvf","01/01/1988","12/31/1990","true","06/07/1989","06/05/1989","06/28/1989",421.595657011494,5139.01558890939,181.294887093827,2088.08657713234,549.171963240951,7906.21164254844,539.211972616613,1851.84036497958,4.96779812406749,10.0034836055711,2.11209233850241,0.529691886466462,0.0703413923736662,2.66751224119915,0.013140121626202,0.842696395283565,0.77530108562205,4.31379445083439,24.4509277876932,2.39001751344185,1.82979261036962
"39","w93193-tempadj.dvf","01/01/1988","12/31/1990","true","06/07/1989","06/05/1989","06/28/1989",435.428576776758,7514.9604678154,452.662254450843,2733.69293101132,114.125269465148,2921.1396118626,962.237607687712,1944.79304365814,5.74602035246789,10.6124104950577,3.42219374608248,0.882384277449455,0.0695715175941587,3.31743853077991,0.0397876430884935,0.520729410322383,0.872765497793443,2.07904895674437,21.8095680535771,2.63108609202318,3.44914845423773
"40","w93193-tempadj.dvf","01/01/1988","12/31/1990","true","06/07/1989","06/05/1989","06/28/1989",391.704929526895,6962.8882240504,112.018937477842,4448.18889535964,559.38997445628,4789.60206964985,465.19541926682,100.836092606187,1.2308112103492,5.43228775355965,4.10219918098301,2.32350502511021,0.189714201167226,1.85966201525414,0.0469722450478002,2.83982602884062,0.719405648717657,5.78189204260707,12.9658724192996,0.643237385107204,4.32156924623996
"41","w93193-tempadj.dvf","01/01/1988","12/31/1990","true","06/07/1989","06/05/1989","06/28/1989",217.340909643099,6857.84599371254,308.787178248167,3018.69186758995,822.581268381327,7014.05097264796,59.460483957082,3699.3885145057,4.21233272668906,12.1971695292741,1.69666880182922,1.87016766876681,0.056505361199379,1.11172685327707,0.0464848279487342,1.95226843883283,0.514383210428059,4.79063340183347,10.6151255615987,0.821755185513757,9.77182364324108
"42","w93193-tempadj.dvf","01/01/1988","12/31/1990","true","06/07/1989","06/05/1989","06/28/1989",403.66288437508,2112.43739537895,785.162364831194,2957.43419229984,794.128123437986,8509.22668585554,939.609196968377,2915.74797709472,2.39590776525438,6.79499706905335,3.7538805231452,0.77895691129379,0.197073336644098,1.00532303343527,0.0109279032680206,2.58879113602452,0.191256464249454,4.11085364967585,29.1793665685691,0.211548262601718,7.7935628243722
"43","w93193-tempadj.dvf","01/01/1988","12/31/1990","true","06/07/1989","06/05/1989","06/28/1989",470.163527177647,1513.39446380734,745.436516823247,155.847899615765,678.337296471,7840.77301388606,87.6565470825881,3306.21034372598,2.822187731741,8.98045529145747,2.78652155958116,2.11992905317107,0.0244067423976958,0.780344342705794,0.0196081697242334,2.7352397355251,0.191520615317859,2.98020970635116,17.2441647574306,1.91555162838195,0.233556195162237
"44","w93193-tempadj.dvf","01/01/1988","12/31/1990","true","06/07/1989","06/05/1989","06/28/1989",367.643162142485,7859.04174670577,51.5296228695661,2393.51822435856,208.923041587695,5663.94720692188,93.9518909435719,3751.00303906947,2.35697704972699,5.00511759519577,1.64917304273695,1.21647276780568,0.0891236228402704,2.39179700779729,0.00948552753543481,0.625557479122654,0.380003092484549,4.80121067725122,5.6600015971344,1.47706646583974,8.83617814397439
"45","w93193-tempadj.dvf","01/01/1988","12/31/1990","true","06/07/1989","06/05/1989","06/28/1989",510.743434308097,4306.74478970468,588.806683197618,1478.38528454304,800.41578412056,8635.1135908626,591.014229692519,1421.88259633258,4.43531947932206,6.64433838613331,4.39606368355453,1.6929246953479,0.193738467758521,2.74164655055618,0.00887344819493592,1.74461608333513,0.0900731036905199,2.35507889837027,5.15892875962891,0.773129087872803,1.86087760841474
"46","w93193-tempadj.dvf","01/01/1988","12/31/1990","true","06/07/1989","06/05/1989","06/28/1989",628.439023857936,2330.452458933,530.706756515428,6573.86434450746,558.486761525273,3667.11258422583,759.210790973157,4677.94038588181,4.44380823429674,5.65017331205308,2.03606727346778,3.58712321973173,0.137324164295569,1.44310836372664,0.0250310844159685,3.24576446646824,0.47857400032226,4.21273564733565,26.9866454252042,1.5384564121021,7.79895400395617
"47","w93193-tempadj.dvf","01/01/1988","12/31/1990","true","06/07/1989","06/05/1989","06/28/1989",184.212108841166,3814.13961574435,880.942839896306,7377.39204615355,850.216801511124,2896.03598415852,458.15414050594,3217.59796934202,3.42174658109434,10.858982055448,2.94293809588999,3.30392792606028,0.134611248131841,2.82775903753471,0.0389056953019463,1.45301321917213,0.130082574533299,2.93146956339478,10.3401894809213,1.69961598010268,9.67562973964959
"48","w93193-tempadj.dvf","01/01/1988","12/31/1990","true","06/07/1989","06/05/1989","06/28/1989",621.740103699267,1979.815332219,321.882772259414,605.549106374383,575.127607909963,1414.50122231618,407.054906245321,4724.57125899382,5.67249015229754,15.2006854778156,1.75662168581039,1.06851605987409,0.0478520860895515,0.651298257079907,0.0391576821100898,3.16241158973426,0.829208122193813,3.26270781923085,12.8940254810732,2.09674276839942,3.07818078435957
"49","w93193-tempadj.dvf","01/01/1988","12/31/1990","true","06/07/1989","06/05/1989","06/28/1989",122.22272856161,7577.47327908874,48.9562673028558,4677.0452670753,982.055654516444,3302.87957796827,220.096531091258,1976.09324357472,4.01140183466487,7.59128063637763,3.34982232470065,2.23597946499009,0.0843803076539189,0.272203782317229,0.00409421087242663,2.01329499450512,0.169128694804385,4.63011265732348,23.8680526975077,2.29645267159212,4.20458746375516
"50","w93193-tempadj.dvf","01/01/1988","12/31/1990","true","06/07/1989","06/05/1989","06/28/1989",336.736622033641,3580.05923032761,409.122007200494,3540.62073491514,559.825964504853,6081.37642266229,918.624167563394,283.03430066444,2.99968370376155,14.0424753045663,4.79459581244737,0.97179725663038,0.144307944970205,1.23283484210959,0.00876971062971279,3.13331788484938,0.620789298601449,4.34228007588536,10.075836594915,2.12785615462344,8.15144488355145
"51","w93193-tempadj.dvf","01/01/1988","12/31/1990","true","06/07/1989","06/05/1989","06/28/1989",403.890753863379,4920.02281546593,992.135145701468,4719.35843676329,524.78276216425,9190.29531534761,197.361843427643,3854.03807274997,2.03029467631131,8.39132784027606,3.28098867833614,3.29992504829541,0.00587478261440992,2.20211331282277,0.0334964181995019,1.08782302234322,0.579186662659049,4.02235869690776,25.8226616086904,2.89892160906456,5.16397081082687
"52","w93193-tempadj.dvf","01/01/1988","12/31/1990","true","06/07/1989","06/05/1989","06/28/1989",956.818535225466,56.3915986567736,607.533642556518,7185.74530258775,45.9350997116417,5323.57852440327,882.705550873652,1317.57039576769,4.44719513668679,14.2408970920369,3.66001093760133,0.694970856907312,0.0554787006229162,2.7184509420488,0.0393722295528278,2.90740997656249,0.451676793652587,2.32837276812643,13.2256103458349,1.36783459668513,2.37676532240584
"53","w93193-tempadj.dvf","01/01/1988","12/31/1990","true","06/07/1989","06/05/1989","06/28/1989",367.960566887632,1708.96123349667,97.3351106513292,1692.14168936014,570.850074291229,7253.7653055042,77.7759093325585,3262.80813780613,3.53108940203674,7.4067950649187,1.34521943330765,1.33338600191055,0.0771959744859487,3.63231425776379,0.0346693223691545,2.31545808813535,0.481071929843165,2.99138481356204,14.6257275319658,0.00574297280982137,6.2998210103251
"54","w93193-tempadj.dvf","01/01/1988","12/31/1990","true","06/07/1989","06/05/1989","06/28/1989",985.807477030903,7893.38987879455,667.825218290091,6738.97768743336,656.49602515623,2111.64424428716,156.275807181373,2846.12145740539,3.24005902768113,15.3428299576044,2.83826627768576,0.101320820704568,0.00152650238014758,3.72444755241741,0.0242602593032643,0.10035636741668,0.239818252203986,4.90067458339036,8.21908978512511,1.07006069661584,1.97183447657153
"55","w93193-tempadj.dvf","01/01/1988","12/31/1990","true","06/07/1989","06/05/1989","06/28/1989",737.626084592193,2430.25316670537,680.268178926781,1245.401320979,590.557850431651,7321.11994642764,216.244012815878,4048.76538785174,4.66844634641893,8.30193909537047,4.60931000392884,1.27832034781342,0.0985512977000326,0.87993473143084,0.0362539306050167,2.88594122119248,0.740062895603478,3.40341329481453,13.8263877376448,1.29192581579555,7.77398968813941
"56","w93193-tempadj.dvf","01/01/1988","12/31/1990","true","06/07/1989","06/05/1989","06/28/1989",592.115805484354,6863.421484828,954.321385826916,1392.74147152901,379.571035970002,6843.74165255576,607.810373418033,4224.36162596568,1.36393105168827,7.93903227895498,2.21478139422834,2.75230674986495,0.109338209033012,1.76362690545386,0.0278562974999659,0.137309668725356,0.0675235346658155,4.11768881510943,7.38924404256977,0.203750623133965,0.631907698698342
"57","w93193-tempadj.dvf","01/01/1988","12/31/1990","true","06/07/1989","06/05/1989","06/28/1989",132.980396738276,4301.75170861185,941.076313145459,7804.68967184424,605.787150096148,4245.73798431084,740.050253691152,1798.43883262947,1.02117202850059,6.03098812606186,2.16616217512637,3.7294304387318,0.0895635821390897,0.250152596693952,0.0308508001966402,0.607429608190432,0.506607007049024,3.50357555039227,10.1919163553976,2.34000685950741,5.91974674724042
"58","w93193-tempadj.dvf","01/01/1988","12/31/1990","true","06/07/1989","06/05/1989","06/28/1989",869.974571978673,6466.45644679666,593.939356738701,4227.19918936491,877.745013916865,1211.81295718998,953.932233620435,303.351876791567,2.7010072269477,12.3884454453364,3.95991109777242,2.75777474461589,0.13959021968767,0.688013289312366,0.0109224731684662,0.0298035487532616,0.0462297679390758,2.33270259667188,7.21132510923781,0.108541288482957,9.62681686040014
"59","w93193-tempadj.dvf","01/01/1988","12/31/1990","true","06/07/1989","06/05/1989","06/28/1989",384.549361420795,6797.65329696238,448.316803202033,1932.56583437324,741.075240075588,9547.12195554748,410.553958266973,3653.84709322825,5.94329713983461,11.8527162717655,2.57803874649107,3.40340360091766,0.0112705647014081,0.751725446626078,0.0275088625494391,2.2521230510436,0.502549509191886,3.15094831306487,21.7138867836911,2.62319531221874,9.61040899623185
"60","w93193-tempadj.dvf","01/01/1988","12/31/1990","true","06/07/1989","06/05/1989","06/28/1989",903.168947435915,5655.99801391363,355.710100149736,4996.87715247273,89.2881443724036,5188.50197084248,399.949831422418,1156.66061989032,1.05957326618955,12.8457230590284,2.38859883695841,1.31610279904911,0.0570705634076148,1.81942152748816,0.0298130087903701,0.809741299599409,0.757501144031994,2.24123517610133,10.7193580491003,1.01590867880732,0.589849322568625
"61","w93193-tempadj.dvf","01/01/1988","12/31/1990","true","06/07/1989","06/05/1989","06/28/1989",428.748235572129,4132.24274851382,103.909859899431,6466.14677831531,788.81200752221,9081.63813175634,44.7264004033059,1128.54442675598,2.8902739090845,10.4751539640129,3.25296697951853,3.0301133438875,0.0837984551675618,2.8285257914057,0.0324684096616693,2.20073966225609,0.436109884525649,4.06637942045927,21.5136316383723,1.33288479791954,4.23439459642395
"62","w93193-tempadj.dvf","01/01/1988","12/31/1990","true","06/07/1989","06/05/1989","06/28/1989",926.780466688797,2951.21569931507,948.828221764416,3876.7874352634,958.730117883533,4272.47456274927,981.781438924372,1811.48735340685,1.66944218822755,4.60157853364944,2.49076458346099,1.99132140790578,0.103368947608396,1.79792963499203,0.0361323632416315,1.72701145540923,0.729666628316045,3.00176708865911,13.2360810425598,2.33560598113108,9.80062541086227
