"","weather_file","sim_start","sim_end","queenstrength","wkrdrnratio","drnmitesurvive","wkrmitesurvive","fgrlifespan","miteimmtype","RQQueenStrength","rqenable","adslope","adLD50","adslopec","adLD50c","lslope","lLD50","kow","koc","halflife","apprate","halflife","cl4pollen","cl4nectar","cl5pollen","cl5nectar","cldpollen","cldnectar","ca13pollen","ca13nectar","ca410pollen","ca410nectar","ca1120pollen","ca1120nectar","ptrips","ntrips","pload","nload","foliarenable","soilp","soilfoc"
"11","w93193-tempadj.dvf","01/01/1988","12/31/1990",5.63429735274985,4.99141098558903,40.4131780611351,51.8276303075254,6.14875178970397,"Logarithmic",2.08347475295886,"true",3.67361601628363,88.6804164567201,1.6468075143639,7.28303277940536,3.50199114903808,20.1881014809988,88628.2518003437,957.843910612166,16.362881623907,2.62383861095388,16.362881623907,1.83095457777381,37.9239821108058,0.368912743404508,5.73080435860902,3.78357446752489,75.0859182793647,7.08291654130444,79.4920593313873,6.27296346148942,173.828150238842,1.68490129988641,29.500742983073,11.2900137389079,9.0272252028808,4.50517843244597,1.99175017885864,"true",1.00532913324423,0.00465990233724005
"12","w93193-tempadj.dvf","01/01/1988","12/31/1990",5.36881918692961,3.98258130438626,55.736305937171,78.8913622731343,11.8331624874845,"Sine",1.23052918841131,"true",3.8186475019902,9.97424109735736,9.08722391468473,57.4931094132611,7.63358109630644,85.6269236014001,59852.6061147396,20084.4209600026,15.8054856686853,3.85909356014081,15.8054856686853,2.83291936758906,50.7869490422308,1.00410793209448,120.992505177855,1.94489965075627,10.4457655688748,5.55315319243818,37.3311457969248,3.98197438169736,180.347710028291,0.468565413029864,49.8830290697515,12.6553009240888,10.9225282585248,5.36862791515887,9.25472400384024,"true",1.42555172811262,0.00510065561207011
"13","w93193-tempadj.dvf","01/01/1988","12/31/1990",4.7285266246181,3.78658240288496,38.0835373420268,48.4926644247025,4.75316633656621,"Sine",5.57458353834227,"true",4.91302235424519,47.7061296177774,1.67105743521824,68.4125502324207,4.50683502480388,63.4018697294977,15892.2493746522,49149.6450565651,1.03631373096723,0.87480013618758,1.03631373096723,0.428872894495726,41.3447691360489,2.80931176012382,47.5670551531948,1.17340179439634,60.654510743916,6.09365957863629,76.5066849626601,7.81121825198643,42.8878591582179,2.61386120854877,74.3265839479864,6.331766420044,9.09414667403325,2.43617204250768,1.78434284869581,"true",1.33798533678055,0.0145679309749976
"14","w93193-tempadj.dvf","01/01/1988","12/31/1990",5.66181524214335,2.55606735218316,79.8684146255255,91.8091485276818,8.30493321176618,"Tangent",2.10323849017732,"true",6.66940441355109,55.1681490690892,2.2948564493563,81.3846684131769,7.24949934706092,37.5476355746973,42769.4184892695,30014.4144771781,21.1578742653597,2.84974871358718,21.1578742653597,3.47219100315124,16.4756108541042,5.86358749866486,23.2079533743672,2.28122084168717,78.8452443201095,6.35973542397842,79.7989493981004,4.92137121809647,103.854896705598,0.670413268497214,25.2850054018199,9.53189852647483,5.03525856416672,2.26153797935694,2.60106269735843,"true",1.50147461541928,0.00678835249179974
"15","w93193-tempadj.dvf","01/01/1988","12/31/1990",1.7652316254098,3.19813753291965,72.2718470264226,99.6977547649294,6.30236305948347,"Cosine",2.79363130708225,"true",1.55393570289016,50.9907158915359,7.68235428840853,94.5601067840986,1.37098465673625,26.9111126137902,10163.3297476359,97854.0870051791,22.95849068854,7.3521997582349,22.95849068854,1.67304554954171,29.7703936230391,2.11836685845628,123.476213403046,1.46885740058497,51.828938908875,5.92013386106118,30.5608448013663,7.70489222512115,118.130084774457,1.95228510489687,70.4959037713706,9.7905534831807,9.75286137312651,4.63292368222028,0.628167591057718,"true",1.01535862218589,0.0125372302962933
"16","w93193-tempadj.dvf","01/01/1988","12/31/1990",2.61387401516549,4.78054528590292,85.9027713770047,83.6075340397656,10.5159058077261,"Sine",5.40585570409894,"true",6.9215903673321,10.6846897168383,2.15513549628668,37.7751360564218,5.04995916038752,20.2755500500309,66955.0760166459,89543.1240610529,17.6724009118974,4.78478021078231,17.6724009118974,2.07588323764503,34.9803439807147,3.31176755949855,64.0435350942425,0.236880166456103,20.2871564193629,7.78663390856236,47.6251056790352,3.20478526991792,167.857101061381,1.99843134032562,34.3076718598604,7.52669454552233,9.95477647986263,5.76403984101489,1.00389931583777,"true",1.72798813902773,0.0102828172780573
"17","w93193-tempadj.dvf","01/01/1988","12/31/1990",5.03098858776502,2.01176707074046,93.5497923521325,62.5457218848169,8.12604019138962,"Cosine",1.57396494667046,"true",7.15983642078936,20.5643910373431,6.3032091462519,61.8852798200997,4.71120084449649,37.5901573591717,16986.9717568689,58871.2279417026,3.83109645079821,4.28342682193825,3.83109645079821,3.45669749751687,21.1425809888169,4.11239285487682,144.440191879403,2.02386161545292,9.69397374428809,7.5201556885615,45.8509041555226,2.69509912987705,97.3518231976777,2.58429238619283,38.3303396590054,11.0165491467342,11.0060847573914,2.61245287256315,7.26045812712982,"true",1.56710591213778,0.0150912257311866
"18","w93193-tempadj.dvf","01/01/1988","12/31/1990",3.446045888355,2.60810481198132,42.0312262373045,8.14252800773829,4.72359151206911,"Exponential",3.69328530761413,"true",6.49841759540141,22.7864518831025,6.46568500925787,78.6002338216989,6.02969478629529,52.34965444245,73354.6926975421,69241.4572887497,10.8065581876319,7.50052699419763,10.8065581876319,2.32957454118878,18.7662377953529,1.15668699843809,141.840196237899,5.13951598154381,129.12552638445,6.63704653019085,41.5643948875368,3.09992575028446,95.9902431257069,0.579434688203037,54.7719957493246,12.3154921876267,12.0341149740852,2.58501770440489,5.21288865478709,"true",1.68323103804141,0.0163156325235032
"19","w93193-tempadj.dvf","01/01/1988","12/31/1990",1.37820261321031,3.98874110262841,0.418703863397241,66.2148831412196,8.44573560636491,"Logarithmic",4.11758439987898,"true",4.09027592279017,63.2229851271391,5.18819853500463,91.6170379028379,6.41757820919156,84.8532088231838,50374.0439457325,57592.6202352406,23.9872974288184,7.88379399442533,23.9872974288184,3.02083303406835,89.8782818345353,0.200923419557512,134.86245906679,1.30951837124303,104.999129357748,6.06716299550608,72.3428270593286,2.29059062022716,184.079142673872,0.282376449555159,30.1330207288265,10.3332368377596,6.4455584436655,9.71371682127938,9.82101368485019,"true",1.65536152967252,0.00989572508772835
"20","w93193-tempadj.dvf","01/01/1988","12/31/1990",1.70669355336577,3.74463974125683,53.9857481373474,22.1953306579962,10.0495665576309,"Logarithmic",4.44368684804067,"true",5.33398352190852,84.0346324057723,4.90041655348614,22.3235993202236,3.37173065915704,91.1841445932847,92452.2924799742,73336.2907099179,32.6204035258386,2.67613414698769,32.6204035258386,2.74920730199665,72.5515129510313,2.7938337167725,89.0636358875781,1.52025002008304,81.8510911194608,4.85001547709107,55.8020957745612,2.40755739507731,96.1510880338028,0.231173267355189,82.5668438710272,12.3337575234473,14.8859575460665,2.10037084063515,3.93582451622933,"true",1.40606542723253,0.00554130448563956
"21","w93193-tempadj.dvf","01/01/1988","12/31/1990",4.54416747693904,4.17193348985165,35.444265557453,33.0671373056248,14.7808448299766,"Cosine",3.67823836300522,"true",2.46189405396581,46.8891436971538,2.10707243974321,61.2335713166008,7.35790021903813,92.6803287073579,3986.78044727257,29774.7391001673,28.8520832072943,8.95232211547601,28.8520832072943,1.78089132811874,78.5734998993576,0.791498456150293,50.6350581650622,0.214324266649783,126.395938696805,5.94351766938344,44.8134807869792,3.96753583545797,178.825652301311,0.170421868097037,76.178682167083,10.749386716634,8.64092536503449,1.89888295484707,9.34380495222285,"true",1.70076537504792,0.010973701945506
"22","w93193-tempadj.dvf","01/01/1988","12/31/1990",3.24441268481314,4.45166864618659,78.0096029629931,67.0663725817576,13.7661503935233,"Cosine",5.97863959288225,"true",3.95876378193498,99.2838679947758,4.9407995864749,36.1986782805307,4.22410947270691,87.0714496547733,58599.8658978436,22198.6561025707,23.1320706096245,3.22202013603551,23.1320706096245,3.68479679618031,95.9009900689125,1.43341737706214,26.9233351573348,3.43243436794728,96.0512785473838,2.6352048439905,66.1232152767479,9.15361464510206,97.771323537454,0.178259200416505,90.7006038725376,10.4469587723725,6.39791555004194,7.28626766242087,5.9346560924314,"true",1.59540324704722,0.0170870726993307
"23","w93193-tempadj.dvf","01/01/1988","12/31/1990",2.39100025291555,1.53316223621368,90.185625385493,74.6729565085843,10.4102568076923,"Sine",2.29744516452774,"true",2.04768239334226,36.9017918534821,9.71386187733151,39.0255204541944,8.28045242279768,51.0012303949741,6596.23120832658,33220.9141153332,2.04700919163879,6.78036006938596,2.04700919163879,0.875945921987295,37.9763968056068,3.11750523978844,7.65287016984075,1.14366007223725,123.535262444057,7.20236375071108,35.0161366164684,3.30595805412158,34.3041040422395,1.67447364376858,57.2695358283818,6.01394020719454,14.1105414647609,9.83761181123555,6.44549526041374,"true",1.0285678836517,0.0104303892208263
"24","w93193-tempadj.dvf","01/01/1988","12/31/1990",3.65732913045213,4.12617788743228,97.1584322396666,48.894327157177,7.87922483216971,"Polynomial",2.48492342908867,"true",6.98089272528887,92.9044433997206,3.77056769584306,56.6776052353191,5.53890735469759,50.9214685130762,59279.3739376072,84580.0457030109,6.26940155068878,1.99409387409315,6.26940155068878,1.47872929368168,70.280540920794,2.00020312797278,73.403789580334,2.07433539675549,37.768778402824,7.06484772711992,63.4825925342739,4.14630441349,174.33735626284,1.53783346479759,77.7550313808024,8.45997325377539,14.9222451657988,6.89656664384529,1.48325823247433,"true",1.22526128753088,0.0169573075992521
"25","w93193-tempadj.dvf","01/01/1988","12/31/1990",3.29075115174055,3.80147369112819,95.7939358893782,76.8132690573111,13.0941405184567,"Exponential",4.2125820487272,"true",2.66130855865777,38.9162504005488,9.790380617138,65.9380589993335,6.14144646190107,2.12187370647513,30132.2673465977,22037.5796765883,13.7815521065611,1.80037020621519,13.7815521065611,3.52147899847478,83.916687220335,1.27846130635589,149.672337365337,3.6931238011457,74.2020416306332,2.63216352211311,42.2893093153834,2.73904883663636,92.6993466727436,1.89087096252479,95.2414633706212,10.495777791366,5.52314995089546,0.543875226285309,9.78404630208388,"true",1.21501304046251,0.0120429481815081
"26","w93193-tempadj.dvf","01/01/1988","12/31/1990",4.38624591939151,1.59698854852468,7.46756393928081,3.31247746944427,11.3302159262821,"Exponential",1.88902223156765,"true",8.29196997359395,74.1286802049344,1.01840822468512,41.8700355775487,4.47760341502726,9.24591862063249,54802.994176738,78256.88744637,5.46066980811302,3.76186062777694,5.46066980811302,2.45174077898264,85.9592646360397,1.78126068413258,93.3654721244238,3.9458021633327,87.0400708867237,2.96278134481981,35.8045337535441,3.42144474142697,41.075884308666,0.220509233884513,92.690365575254,9.18679828522727,12.1364098065533,1.98368303244933,7.25435145199299,"true",1.96042603510432,0.00748583273100667
"27","w93193-tempadj.dvf","01/01/1988","12/31/1990",5.18794686556794,3.39415701292455,38.092339434661,58.6214092327282,14.1532692061737,"Sine",1.71078441222198,"true",4.82776112295687,83.8248823822846,6.9547471657861,33.7396025170714,5.39355554617941,55.6945034129587,33642.4626410818,77004.0548588615,18.2449466214981,8.17843074590922,18.2449466214981,2.68910242151469,80.8250259142369,5.47342218831182,8.01186624448746,0.0154884271323681,147.342802828643,5.34520725933835,90.6334536150098,3.98056194756646,37.3788794083521,1.57563750562258,69.2429861240089,14.9526438466273,14.643026208505,8.41892048716545,7.41355781443417,"true",1.26824486884288,0.00501922359759919
"28","w93193-tempadj.dvf","01/01/1988","12/31/1990",1.69922893308103,4.03463427908719,60.8335438650101,18.6076836660504,15.1346055204049,"Logarithmic",2.95380144170485,"true",6.71335134468973,57.4856993028827,2.16387358843349,24.5191420918752,5.09990971162915,74.371148334305,12622.538052578,43532.4817396922,0.205962374806404,0.397887664915528,0.205962374806404,2.23865473922342,31.5803458448499,1.59125863295048,0.314065022394061,3.88585816137493,67.5551329390146,3.90018413988873,60.7908944413066,4.5834984197747,78.1996051548049,0.0360494842752814,63.6248534917831,11.0609588352963,8.28606049995869,1.13716679858044,0.345895246136934,"true",1.48074290249497,0.0192397244109307
"29","w93193-tempadj.dvf","01/01/1988","12/31/1990",2.02307544904761,3.75537691731006,89.007424027659,26.9096309319139,7.08239838574082,"Exponential",1.78902974259108,"true",8.65719064883888,42.1580644131312,9.55689000361599,2.19512829307024,8.69743593037128,32.5303516882257,84313.5943723052,98568.4832520296,6.86790231571067,5.82809991357918,6.86790231571067,1.33847402222455,90.7485538627952,3.1612813398242,39.6063430700451,5.93458315311,133.636096667033,3.03041999535635,29.6184976957738,4.49137186275329,195.596209429204,1.39953644829802,22.4312912486494,6.87142397975549,8.72768827248365,9.78896594373509,7.70945251919329,"true",1.46674223942682,0.0122577363853343
"30","w93193-tempadj.dvf","01/01/1988","12/31/1990",3.51095409388654,2.21156364493072,54.8347106669098,33.6725019384176,14.6923964032903,"Sine",2.2628126249183,"true",7.23163323290646,0.0923444386671763,6.75753950816579,67.0771765146968,5.88727363571525,43.3195228763623,22103.3358146357,34622.6913067761,26.019447098556,6.04106879515038,26.019447098556,2.91516133956611,8.40432695113122,4.47955788904801,113.963060919195,2.93377420306206,99.3266397505067,7.02867937348783,91.9268899597228,8.54602318664547,96.1385743971914,0.399890093598515,59.0954695269465,6.61583482986316,13.8335411041044,4.70514916582033,6.75143673084676,"true",1.11128487088718,0.0044564331411384
"31","w93193-tempadj.dvf","01/01/1988","12/31/1990",2.11606802092865,4.81229485664517,7.72701271343976,26.6233158763498,14.0002038050443,"Sine",5.15384296677075,"true",5.4602274466306,16.9354305210919,5.37148277857341,52.7257760597304,4.00716197118163,4.44746790245268,58074.3062093272,72062.7320717368,6.89663990959525,6.73156501551368,6.89663990959525,0.223726479336619,33.0942372325808,5.27260901592672,22.9375547147356,5.64709842391312,64.6979722660035,4.94726249091327,37.2830889001489,8.53563956718426,115.754067688249,2.16124163148925,49.7448098286986,8.24407992418855,8.31843435298651,5.35537585383281,5.25796947535127,"true",1.2229537202511,0.0135747630877886
"32","w93193-tempadj.dvf","01/01/1988","12/31/1990",3.03132005641237,1.31863715592772,96.5214776108041,17.5967966672033,10.6033952413127,"Exponential",1.49364352598786,"true",7.65801492519677,17.7556528949959,3.43344927486032,10.0991071789893,3.16060725040734,24.5881563859084,10686.3448303022,58173.3306077626,7.67974825897254,8.70657186925178,7.67974825897254,3.73161028046161,49.9324218835682,3.54281739285216,51.0866141994484,5.05870837764814,36.4135676063597,8.03711927291006,73.7982890568674,7.60587942963466,83.903128374368,0.461612912127748,40.2158166840672,8.42772955307737,10.1806548819877,2.90928069734946,6.28026122227311,"true",1.58600934897549,0.0195087260305882
"33","w93193-tempadj.dvf","01/01/1988","12/31/1990",4.56498105684295,4.3985243011266,56.8179212510586,90.5392439570278,14.4987144703045,"Cosine",5.7048690461088,"true",6.76411213539541,58.7654100102058,8.81352119403891,17.9471405406299,4.2588161341846,16.4787056967961,13103.9709135806,6340.7407781994,12.6767944816267,6.6951844444098,12.6767944816267,3.9140203660354,7.23949952516705,0.501698657870293,86.5073503693566,0.704619132913649,57.4530555750243,6.55505703184754,75.968947801739,4.7126805892447,98.6401174403727,0.857847913401201,77.7451710961759,14.3532445468009,12.2040726873092,8.45547378994524,1.35179315693676,"true",1.77837333036587,0.00250724563119002
"34","w93193-tempadj.dvf","01/01/1988","12/31/1990",2.9962417439092,2.48585143405944,37.7840897999704,53.1872611958534,4.49710865225643,"Logarithmic",4.9674437942449,"true",1.44839867204428,6.37345625312231,4.32153193186969,9.85664170386153,2.82757732458413,85.7888545771483,2266.07291875553,66169.3175396132,34.2377873782534,4.6885831175202,34.2377873782534,2.33316675946116,13.3718977449462,0.110507612116635,70.041716506239,2.71742271864787,20.2165909926407,5.8712394580245,90.9061703272164,4.45849252457265,144.517886559479,2.42416561301798,72.0846682786942,8.93360267858952,9.17053712531924,3.25354762142524,7.83004648750648,"true",1.8313280895818,0.00573429310903884
"35","w93193-tempadj.dvf","01/01/1988","12/31/1990",2.45569667220116,4.40700418874621,60.7182487146929,89.3405295908451,12.3400279292837,"Cosine",5.98056436539628,"true",3.71067900024354,65.7287503484832,4.43863713764586,8.91470651204884,7.10698884166777,57.4721308602805,34818.5635160693,88119.1925569198,13.7181180823594,4.37201143811131,13.7181180823594,2.96805689763278,31.0106752905995,3.82481383206323,94.5995107409544,0.523745597340167,84.4807955436409,3.19117496004328,96.4954707212746,8.89115891649853,134.555706931278,1.55411862884648,60.7199725881219,12.3190380865708,6.0245652589947,6.03079290362075,4.83744924422354,"true",1.79799719015136,0.0138895604531281
"36","w93193-tempadj.dvf","01/01/1988","12/31/1990",4.95174305420369,2.77987657859921,40.4433734016493,93.3079860871658,6.85910280328244,"Logarithmic",4.75404108432122,"true",8.3758770506829,57.2373330269307,2.1006808236707,20.1502676015226,3.39782898314297,28.8039326617464,63408.3980964438,61338.4502049361,26.2058198400307,0.78157673324761,26.2058198400307,3.86473508644849,16.488867928274,5.91537854634225,15.9384944010526,2.81102848565206,8.40424688067287,4.1706372260116,95.1128247380257,9.33950033371802,83.7157403677702,1.13382528419606,51.2148091383278,7.54626559093595,5.33292146632448,2.48800777364522,1.81722797919065,"true",1.21734854113311,0.0153689508547541
"37","w93193-tempadj.dvf","01/01/1988","12/31/1990",4.55336966924369,4.77336340397596,12.2289667604491,63.5006621014327,4.88313041627407,"Sine",3.61365329963155,"true",7.77632831037045,48.4831873216627,6.31125554488972,61.499234664211,1.10909010656178,89.216896643721,38130.6143879661,51121.9452408748,28.839598728111,5.0828770849437,28.839598728111,3.78086343966424,25.6567101692781,3.72318897815421,11.4333333447576,1.37543571833521,109.491268638521,3.30446302127093,92.3518552817404,2.63347006181721,53.8694870471954,0.140028279041871,54.1587209329009,14.9216084973887,8.01959078293294,7.733075148426,8.62796076340601,"true",1.56555590825155,0.0152889918580186
"38","w93193-tempadj.dvf","01/01/1988","12/31/1990",1.4653464932926,1.40354952309281,62.6844667131081,23.4638959402218,6.72511743567884,"Logarithmic",4.33523868233897,"true",2.55077858455479,8.26181770868809,9.95807326561771,91.0751589394263,8.49549534730613,41.3380598035506,1670.97466345854,13033.4560344866,10.4349300901173,9.39687781848735,10.4349300901173,1.30306829884648,77.952436869964,1.65957438759506,34.4694560975768,1.92034387914464,58.6939078406431,4.14500151323155,29.1136849857867,2.26708262090106,157.311966773123,2.06693584634922,40.1380456052721,11.5697533311322,13.3798229601234,9.14741450222209,5.27219578623772,"true",1.86808575224131,0.0178585307251196
"39","w93193-tempadj.dvf","01/01/1988","12/31/1990",2.68069701874629,2.99953089933842,7.9972974723205,54.0440241107717,11.5143699459732,"Cosine",3.28678647545166,"true",8.94034480862319,3.17884475890035,4.17326523875818,0.917200072763721,2.39971381053329,66.3045020599591,7247.3212697022,53943.2989992264,17.3688266749261,7.19035089616361,17.3688266749261,0.0312216095626354,48.4898132970557,3.85156293399632,96.8070979812182,5.24380126269534,97.4522382952273,5.5533721556887,37.5136009603739,8.5136108701583,172.474397062324,0.17627799930051,88.1642026081681,9.12392835598439,10.9606844093651,0.803546528331935,0.0956868031062186,"true",1.4761919581797,0.0147435046187602
"40","w93193-tempadj.dvf","01/01/1988","12/31/1990",2.26328964950517,1.60659944545478,8.3581981016323,67.6762263989076,7.82237029634416,"Tangent",4.52713695145212,"true",6.28189761005342,54.1945290401743,9.66797477332875,27.1749301217992,7.85511894710362,76.5072991405402,38584.7593372799,81040.0383854969,15.0835785228293,5.2519432801709,15.0835785228293,0.184779579751194,19.0524312900379,4.79278660845011,49.604860029649,5.02626656368375,7.16046667657793,5.73595497226342,82.7866239100695,4.97694272042718,107.002758118324,2.14559287251905,87.1654522046447,8.55725863482803,14.1759575717151,3.08751587057486,9.56089123385027,"true",1.68526887195185,0.0185806724973954
"41","w93193-tempadj.dvf","01/01/1988","12/31/1990",5.26317495526746,2.58060762472451,93.9018348231912,45.8359807031229,14.2884298926219,"Logarithmic",3.73470985936001,"true",6.68798814713955,41.8251710978481,1.69577986490913,77.183622067275,2.18442922644317,29.2651605020752,14496.1124573936,24.2073718777392,13.4699367102236,7.49292070047208,13.4699367102236,3.37053172942251,58.4195111179724,4.53364677680656,142.973441560753,0.0758478948846459,15.4395953170024,6.75852777184918,24.0332746692002,8.41350333148148,51.3698004698381,1.15599724953063,39.3633088842034,11.8047399213538,5.44128778390586,9.8006096528843,2.67228414537385,"true",1.97082828613929,0.00731540971901268
"42","w93193-tempadj.dvf","01/01/1988","12/31/1990",4.42570609645918,1.27769421134144,24.882172094658,55.6901648640633,14.8589009623975,"Tangent",3.0554209605325,"true",4.65222905762494,65.2935296405242,3.42303766869009,38.3787691449232,4.30382336117327,24.8386490362987,25008.8856342345,84802.3912494194,32.7326493623666,6.84266469692974,32.7326493623666,2.96267869882286,77.3614293895662,1.38574627926573,10.5706768110394,1.03523613279685,64.4767699297518,3.2645979703404,28.9600915461779,2.47616491855588,192.351808692329,1.89259037026204,60.8402205072343,13.34850062849,13.2052613282576,1.30404278170317,6.1423920490779,"true",1.35055443132296,0.0159187857385259
