Varroa Population Simulation - Nov 07,2016  02:51:15 PM
VarroaPop Version 3.2.6.9  Nov 2016

                                        Capped  Capped                                                                      Prop           Conc          Conc                                             
            Colony  Adult  Adult         Drone   Wkr    Drone  Wkr    Drone  Wkr  Free   DBrood WBrood DMite  WMite  Mites  Mites  Colony Pollen Colony Nectar   Dead   Dead   Dead   Dead   Dead    Queen      Ave
     Date   Size   Drones   Wkr   Forgrs Brood  Brood   Larv   Larv    Eggs  Eggs Mites  Mites  Mites  /Cell  /Cell  Dying  Dying  Pollen  Pest  Nectar  Pest    DLarv  WLarv  DAdlt  WAdlt  Forgrs  Strength   Temp   Rain
01/21/1988   9842      0   1071   8771      0    731      0    452      0    200      0      0      0   0.00   0.00      0   0.00  826.6  0.000 14779.1  0.000      0      0      0      0      0      2.220    3.200  0.000
01/22/1988   9504      0    726   8778      0    798      0    448      0    226      0      0      0   0.00   0.00      0   0.00 1178.3  0.000 35151.5  0.000      0      0      0      0      0      2.220    6.900  0.000
01/23/1988   9185      0    399   8786      0    864      0    427      0    254      0      0      0   0.00   0.00      0   0.00 1531.1  0.000 55544.4  0.000      0      0      0      0      0      2.220    7.000  0.000
01/24/1988   8554      0     96   8458      0    900      0    387      0    320      0      0      0   0.00   0.00      0   0.00 1871.2  0.000 75177.0  0.000      0      0      0      0      0      2.220    7.900  0.000
01/25/1988   8275      0    163   8112      0    938      0    383      0    350      0      0      0   0.00   0.00      0   0.00 2197.3  0.000 94005.3  0.000      0      0      0      0      0      2.220    9.200  0.000
01/26/1988   8000      0    232   7768      0    951      0    404      0    384      0      0      0   0.00   0.00      0   0.00 2509.4  0.000 112033.8  0.000      0      0      0      0      0      2.220    9.700  0.000
01/27/1988   1680      0    271   1409      0    987      0    445      0    420      0      0      0   0.00   0.00      0   0.00 2565.6  0.000 115294.7  0.000      0      0      0      0      0      2.220   11.000  0.000
01/28/1988   1370      0    315   1055      0   1018      0    501      0    359      0      0      0   0.00   0.00      0   0.00 2608.0  0.000 117400.5  0.000      0      0      0      0      0      2.220   12.900  0.000
01/29/1988   1085      0    383    702      0   1000      0    588      0    278      0      0      0   0.00   0.00      0   0.00 2635.2  0.000 118771.4  0.000      0      0      0      0      0      2.220   12.300  0.000
01/30/1988    802      0    452    350      0   1032      0    639      0    161      0      0      0   0.00   0.00      0   0.00 2648.4  0.000 119574.3  0.000      0      0      0      0      0      2.220   10.100  0.000
01/31/1988    870      0    521    349      0   1066      0    606      0    105      0      0      0   0.00   0.00      0   0.00 2646.6  0.000 119561.1  0.000      0      0      0      0      0      2.220    6.600  0.000
02/01/1988    952      0    604    348      0   1099      0    546      0     60      0      0      0   0.00   0.00      0   0.00 2644.7  0.000 119547.0  0.000      0      0      0      0      0      2.220    5.500  0.000
02/02/1988   1009      0    662    347      0   1172      0    450      0     40      0      0      0   0.00   0.00      0   0.00 2657.4  0.000 120340.6  0.000      0      0      0      0      0      2.220    7.000  0.000
02/03/1988    731      0    731      0      0   1240      0    327      0     38      0      0      0   0.00   0.00      0   0.00 2655.9  0.000 120328.9  0.000      0      0      0      0      0      2.220    5.800  0.000
02/04/1988    810      0    810      0      0   1313      0    186      0     27      0      0      0   0.00   0.00      0   0.00 2654.3  0.000 120316.4  0.000      0      0      0      0      0      2.220    6.200  0.000
02/05/1988    906      0    906      0      0   1287      0    131      0     12      0      0      0   0.00   0.00      0   0.00 2652.5  0.000 120302.8  0.000      0      0      0      0      0      2.220    7.200  0.000
02/06/1988    996      0    996      0      0   1253      0     87      0      0      0      0      0   0.00   0.00      0   0.00 2650.5  0.000 120288.2  0.000      0      0      0      0      0      2.220    7.200  0.000
02/07/1988   1101      0   1101      0      0   1183      0     52      0      0      0      0      0   0.00   0.00      0   0.00 2648.3  0.000 120272.5  0.000      0      0      0      0      0      2.220    8.100  0.000
02/08/1988   1183      0   1183      0      0   1115      0     38      0      0      0      0      0   0.00   0.00      0   0.00 2645.9  0.000 120256.0  0.000      0      0      0      0      0      2.220    9.100  0.000
02/09/1988   1258      0   1258      0      0   1051      0     27      0      0      0      0      0   0.00   0.00      0   0.00 2643.4  0.000 120238.7  0.000      0      0      0      0      0      2.220   10.100  0.000
02/10/1988   1333      0   1333      0      0    991      0     12      0      0      0      0      0   0.00   0.00      0   0.00 2640.7  0.000 120220.7  0.000      0      0      0      0      0      2.220   10.700  0.000
02/11/1988   1383      0   1383      0      0    953      0      0      0      0      0      0      0   0.00   0.00      0   0.00 2638.0  0.000 120202.1  0.000      0      0      0      0      0      2.220   11.600  0.000
02/12/1988   1483      0   1472     11      0    852      0      0      0      0      0      0      0   0.00   0.00      0   0.00 2634.0  0.000 120054.6  0.000      0      0      0      0      0      2.220   12.300  0.000
02/13/1988   1584      0   1545     39      0    749      0      0      0      0      0      0      0   0.00   0.00      0   0.00 2632.5  0.000 120125.0  0.000      0      0      0      0      0      2.220   11.900  0.000
02/14/1988   1697      0   1607     90      0    633      0      0      0      2      0      0      0   0.00   0.00      0   0.00 2632.9  0.000 120313.1  0.000      0      0      0      0      0      2.220   10.400  0.000
02/15/1988   1824      0   1671    153      0    502      0      0      0     10      0      0      0   0.00   0.00      0   0.00 2634.0  0.000 120446.9  0.000      0      0      0      0      0      2.220   12.000  0.000
02/16/1988   1956      0   1739    217      0    365      0      0      0     21      0      0      0   0.00   0.00      0   0.00 2639.2  0.000 120928.6  0.000      0      0      0      0      0      2.220    9.900  0.000
02/17/1988   2102      0   1852    250      0    213      0      2      0     35      0      0      0   0.00   0.00      0   0.00 2645.6  0.000 121485.8  0.000      0      0      0      0      0      2.220    9.400  0.000
02/18/1988   2165      0   1878    287      0    143      0     10      0     45      0      0      0   0.00   0.00      0   0.00 2653.4  0.000 122128.7  0.000      0      0      0      0      0      2.220    9.400  0.000
02/19/1988   2209      0   1866    343      0     87      0     21      0     55      0      0      0   0.00   0.00      0   0.00 2663.4  0.000 122901.6  0.000      0      0      0      0      0      2.220    9.200  0.000
02/20/1988   2214      0   1832    382      0     52      0     37      0     68      0      0      0   0.00   0.00      0   0.00 2675.1  0.000 123765.3  0.000      0      0      0      0      0      2.220   11.100  0.000
02/21/1988   2174      0   1777    397      0     38      0     55      0     84      0      0      0   0.00   0.00      0   0.00 2687.6  0.000 124664.3  0.000      0      0      0      0      0      2.220   11.400  0.000
02/22/1988   2118      0   1705    413      0     29      0     74      0     97      0      0      0   0.00   0.00      0   0.00 2700.8  0.000 125601.1  0.000      0      0      0      0      0      2.220   11.200  0.000
02/23/1988   2064      0   1662    402      0     22      0     95      0    108      0      0      0   0.00   0.00      0   0.00 2714.1  0.000 126223.3  0.000      0      0      0      0      0      2.220   12.800  0.000
02/24/1988   2037      0   1605    432      0     21      0    118      0    114      0      0      0   0.00   0.00      0   0.00 2729.1  0.000 126922.4  0.000      0      0      0      0      0      2.220   13.000  0.000
02/25/1988   1993      0   1526    467      0     37      0    136      0    126      0      0      0   0.00   0.00      0   0.00 2745.9  0.000 127712.7  0.000      0      0      0      0      0      2.220   14.000  0.000
02/26/1988   1925      0   1430    495      0     55      0    158      0    143      0      0      0   0.00   0.00      0   0.00 2764.2  0.000 128579.5  0.000      0      0      0      0      0      2.220   16.500  0.000
02/27/1988   1918      0   1340    578      0     76      0    177      0    163      0      0      0   0.00   0.00      0   0.00 2761.5  0.000 128416.1  0.000      0      0      0      0      0      2.220   16.200  0.228
02/28/1988   1850      0   1235    615      0    105      0    194      0    182      0      0      0   0.00   0.00      0   0.00 2785.6  0.000 129563.2  0.000      0      0      0      0      0      2.220   14.800  0.000
02/29/1988   1843      0   1153    690      0    139      0    217      0    186      0      0      0   0.00   0.00      0   0.00 2783.1  0.000 129416.4  0.000      0      0      0      0      0      2.220   12.500  0.598
03/01/1988   1836      0   1078    758      0    173      0    243      0    186      0      0      0   0.00   0.00      0   0.00 2779.5  0.000 129393.7  0.000      0      0      0      0      0      2.220   10.800  0.272
03/02/1988   1829      0   1003    826      0    213      0    268      0    177      0      0      0   0.00   0.00      0   0.00 2775.8  0.000 129370.9  0.000      0      0      0      0      0      2.220    9.000  0.000
03/03/1988   1764      0    953    811      0    253      0    289      0    189      0      0      0   0.00   0.00      0   0.00 2806.5  0.000 131238.0  0.000      0      0      0      0      0      2.220   11.300  0.000
03/04/1988   1685      0    852    833      0    299      0    303      0    210      0      0      0   0.00   0.00      0   0.00 2840.5  0.000 132872.4  0.000      0      0      0      0      0      2.220   12.800  0.000
03/05/1988   1631      0    749    882      0    356      0    302      0    244      0      0      0   0.00   0.00      0   0.00 2876.6  0.000 134616.5  0.000      0      0      0      0      0      2.220   14.100  0.000
03/06/1988   1568      0    635    933      0    414      0    315      0    261      0      0      0   0.00   0.00      0   0.00 2915.0  0.000 136474.1  0.000      0      0      0      0      0      2.220   13.100  0.000
03/07/1988   1501      0    512    989      0    471      0    331      0    272      0      0      0   0.00   0.00      0   0.00 2955.9  0.000 138456.1  0.000      0      0      0      0      0      2.220   12.500  0.000
03/08/1988   1330      0    386    944      0    521      0    360      0    299      0      0      0   0.00   0.00      0   0.00 2995.0  0.000 140357.4  0.000      0      0      0      0      0      2.220   15.900  0.000
03/09/1988   1012      0    250    762      0    565      0    390      0    307      0      0      0   0.00   0.00      0   0.00 3026.4  0.000 141891.9  0.000      0      0      0      0      0      2.220   13.000  0.000
03/10/1988   1023      0    198    825      0    603      0    426      0    275      0      0      0   0.00   0.00      0   0.00 3024.4  0.000 141877.1  0.000      0      0      0      0      0      2.220    8.500  0.000
03/11/1988    995      0    163    832      0    655      0    470      0    225      0      0      0   0.00   0.00      0   0.00 3057.5  0.000 143800.6  0.000      0      0      0      0      0      2.220    8.900  0.000
03/12/1988    924      0    157    767      0    707      0    487      0    200      0      0      0   0.00   0.00      0   0.00 3088.1  0.000 145573.5  0.000      0      0      0      0      0      2.220    9.700  0.000
03/13/1988    856      0    177    679      0    763      0    457      0    220      0      0      0   0.00   0.00      0   0.00 3115.0  0.000 147142.2  0.000      0      0      0      0      0      2.220   11.500  0.000
03/14/1988    775      0    200    575      0    819      0    434      0    230      0      0      0   0.00   0.00      0   0.00 3137.8  0.000 148285.5  0.000      0      0      0      0      0      2.220   12.100  0.000
03/15/1988    685      0    225    460      0    871      0    415      0    228      0      0      0   0.00   0.00      0   0.00 3155.4  0.000 149188.5  0.000      0      0      0      0      0      2.220   12.800  0.000
03/16/1988    589      0    253    336      0    948      0    378      0    206      0      0      0   0.00   0.00      0   0.00 3167.9  0.000 149834.3  0.000      0      0      0      0      0      2.220   12.300  0.000
03/17/1988    415      0    299    116      0   1000      0    357      0    178      0      0      0   0.00   0.00      0   0.00 3170.9  0.000 150027.8  0.000      0      0      0      0      0      2.220   13.600  0.000
03/18/1988    418      0    356     62      0   1003      0    368      0    127      0      0      0   0.00   0.00      0   0.00 3171.4  0.000 150103.5  0.000      0      0      0      0      0      2.220   15.400  0.000
03/19/1988    446      0    416     30      0   1010      0    359      0     80      0      0      0   0.00   0.00      0   0.00 3170.3  0.000 150106.8  0.000      0      0      0      0      0      2.220   17.400  0.000
03/20/1988    501      0    481     20      0   1018      0    335      0     36      0      0      0   0.00   0.00      0   0.00 3168.4  0.000 150081.8  0.000      0      0      0      0      0      2.220   18.100  0.000
03/21/1988    556      0    542     14      0   1037      0    275      0     19      0      0      0   0.00   0.00      0   0.00 3166.2  0.000 150036.4  0.000      0      0      0      0      0      2.220   16.700  0.000
03/22/1988    607      0    602      5      0   1054      0    209      0     10      0      0      0   0.00   0.00      0   0.00 3163.5  0.000 149965.3  0.000      0      0      0      0      0      2.220   16.200  0.000
03/23/1988    658      0    658      0      0   1069      0    143      0      5      0      0      0   0.00   0.00      0   0.00 3160.6  0.000 149877.2  0.000      0      0      0      0      0      2.220   16.100  0.000
03/24/1988    731      0    731      0      0   1054      0     88      0      2      0      0      0   0.00   0.00      0   0.00 3157.5  0.000 149782.0  0.000      0      0      0      0      0      2.220   14.900  0.000
03/25/1988    812      0    812      0      0   1022      0     41      0      0      0      0      0   0.00   0.00      0   0.00 3154.3  0.000 149680.7  0.000      0      0      0      0      0      2.220   17.500  0.000
03/26/1988    902      0    902      0      0    952      0     21      0      0      0      0      0   0.00   0.00      0   0.00 3150.8  0.000 149572.2  0.000      0      0      0      0      0      2.220   20.500  0.000
03/27/1988    991      0    990      1      0    873      0     10      0      0      0      0      0   0.00   0.00      0   0.00 3147.0  0.000 149457.3  0.000      0      0      0      0      0      2.220   15.800  0.000
03/28/1988   1081      0   1074      7      0    786      0      5      0      0      0      0      0   0.00   0.00      0   0.00 3143.3  0.000 149346.2  0.000      0      0      0      0      0      2.220   13.200  0.000
03/29/1988   1196      0   1180     16      0    672      0      2      0      0      0      0      0   0.00   0.00      0   0.00 3139.6  0.000 149243.2  0.000      0      0      0      0      0      2.220   15.700  0.000
03/30/1988   1291      0   1262     29      0    576      0      0      0      2      0      0      0   0.00   0.00      0   0.00 3136.3  0.000 149158.1  0.000      0      0      0      0      0      2.220   14.100  0.000
03/31/1988   1347      0   1304     43      0    516      0      0      0      7      0      0      0   0.00   0.00      0   0.00 3133.7  0.000 149094.5  0.000      0      0      0      0      0      2.220   15.300  0.000
04/01/1988   1414      0   1350     64      0    449      0      0      0     16      0      0      0   0.00   0.00      0   0.00 3132.1  0.000 149063.8  0.000      0      0      0      0      0      2.220   16.800  0.000
04/02/1988   1487      0   1394     93      0    376      0      2      0     28      0      0      0   0.00   0.00      0   0.00 3131.8  0.000 149084.2  0.000      0      0      0      0      0      2.220   17.600  0.000
04/03/1988   1567      0   1440    127      0    296      0      7      0     44      0      0      0   0.00   0.00      0   0.00 3132.8  0.000 149172.1  0.000      0      0      0      0      0      2.220   16.900  0.000
04/04/1988   1640      0   1483    157      0    219      0     16      0     64      0      0      0   0.00   0.00      0   0.00 3134.9  0.000 149320.0  0.000      0      0      0      0      0      2.220   17.600  0.000
04/05/1988   1703      0   1514    189      0    148      0     30      0     86      0      0      0   0.00   0.00      0   0.00 3138.4  0.000 149532.6  0.000      0      0      0      0      0      2.220   18.000  0.000
04/06/1988   1747      0   1532    215      0     90      0     51      0    114      0      0      0   0.00   0.00      0   0.00 3143.2  0.000 149797.7  0.000      0      0      0      0      0      2.220   21.300  0.000
04/07/1988   1779      0   1535    244      0     43      0     78      0    138      0      0      0   0.00   0.00      0   0.00 3149.4  0.000 150123.3  0.000      0      0      0      0      0      2.220   19.700  0.000
04/08/1988   1778      0   1498    280      0     28      0    109      0    152      0      0      0   0.00   0.00      0   0.00 3157.5  0.000 150529.0  0.000      0      0      0      0      0      2.220   15.200  0.000
04/09/1988   1760      0   1449    311      0     26      0    149      0    170      0      0      0   0.00   0.00      0   0.00 3167.4  0.000 151005.0  0.000      0      0      0      0      0      2.220   19.100  0.000
04/10/1988   1731      0   1389    342      0     35      0    188      0    198      0      0      0   0.00   0.00      0   0.00 3179.0  0.000 151548.2  0.000      0      0      0      0      0      2.220   22.000  0.000
04/11/1988   1700      0   1331    369      0     53      0    217      0    240      0      0      0   0.00   0.00      0   0.00 3191.9  0.000 152154.9  0.000      0      0      0      0      0      2.220   23.100  0.000
04/12/1988   1662      0   1273    389      0     80      0    255      0    266      0      0      0   0.00   0.00      0   0.00 3205.9  0.000 152812.3  0.000      0      0      0      0      0      2.220   20.900  0.000
04/13/1988   1622      0   1217    405      0    116      0    300      0    270      0      0      0   0.00   0.00      0   0.00 3220.8  0.000 153515.1  0.000      0      0      0      0      0      2.220   16.900  0.000
04/14/1988   1622      0   1144    478      0    165      0    343      0    239      0      0      0   0.00   0.00      0   0.00 3217.5  0.000 153494.3  0.000      0      0      0      0      0      2.220   10.600  0.839
04/15/1988   1622      0   1063    559      0    218      0    383      0    219      0      0      0   0.00   0.00      0   0.00 3237.9  0.000 154775.7  0.000      0      0      0      0      0      2.220   11.100  0.000
04/16/1988   1519      0    973    546      0    268      0    418      0    235      0      0      0   0.00   0.00      0   0.00 3259.3  0.000 155805.6  0.000      0      0      0      0      0      2.220   13.800  0.000
04/17/1988   1459      0    883    576      0    335      0    412      0    285      0      0      0   0.00   0.00      0   0.00 3282.1  0.000 156908.0  0.000      0      0      0      0      0      2.220   15.900  0.000
04/18/1988   1394      0    791    603      0    416      0    404      0    331      0      0      0   0.00   0.00      0   0.00 3306.3  0.000 158075.8  0.000      0      0      0      0      0      2.220   16.400  0.000
04/19/1988   1394      0    674    720      0    508      0    413      0    335      0      0      0   0.00   0.00      0   0.00 3304.2  0.000 157969.0  0.000      0      0      0      0      0      2.220   13.100  0.988
04/20/1988   1335      0    578    757      0    599      0    431      0    345      0      0      0   0.00   0.00      0   0.00 3335.2  0.000 159465.3  0.000      0      0      0      0      0      2.220   13.100  0.031
04/21/1988   1280      0    523    757      0    679      0    465      0    356      0      0      0   0.00   0.00      0   0.00 3366.2  0.000 160967.9  0.000      0      0      0      0      0      2.220   13.500  0.039
04/22/1988   1289      0    465    824      0    731      0    509      0    369      0      0      0   0.00   0.00      0   0.00 3363.6  0.000 160950.3  0.000      0      0      0      0      0      2.220   11.900  0.441
04/23/1988   1174      0    406    768      0    790      0    557      0    374      0      0      0   0.00   0.00      0   0.00 3393.7  0.000 162722.8  0.000      0      0      0      0      0      2.220   11.800  0.071
04/24/1988   1114      0    347    767      0    870      0    586      0    391      0      0      0   0.00   0.00      0   0.00 3424.8  0.000 164256.2  0.000      0      0      0      0      0      2.220   15.400  0.000
04/25/1988   1053      0    299    754      0    952      0    593      0    425      0      0      0   0.00   0.00      0   0.00 3455.3  0.000 165765.6  0.000      0      0      0      0      0      2.220   16.000  0.000
04/26/1988    999      0    264    735      0   1035      0    600      0    466      0      0      0   0.00   0.00      0   0.00 3484.9  0.000 167237.3  0.000      0      0      0      0      0      2.220   18.600  0.000
04/27/1988    839      0    255    584      0   1091      0    642      0    489      0      0      0   0.00   0.00      0   0.00 3507.8  0.000 168398.5  0.000      0      0      0      0      0      2.220   19.600  0.000
04/28/1988    794      0    259    535      0   1159      0    673      0    461      0      0      0   0.00   0.00      0   0.00 3528.4  0.000 169454.3  0.000      0      0      0      0      0      2.220   16.400  0.000
04/29/1988    717      0    289    428      0   1239      0    710      0    414      0      0      0   0.00   0.00      0   0.00 3544.2  0.000 170286.1  0.000      0      0      0      0      0      2.220   17.200  0.000
04/30/1988    711      0    345    366      0   1290      0    762      0    322      0      0      0   0.00   0.00      0   0.00 3557.1  0.000 170981.2  0.000      0      0      0      0      0      2.220   12.400  0.000
05/01/1988    712      0    421    291      0   1335      0    760      0    268      0      0      0   0.00   0.00      0   0.00 3566.4  0.000 171511.6  0.000      0      0      0      0      0      2.220   12.900  0.000
05/02/1988    727      0    510    217      0   1390      0    733      0    215      0      0      0   0.00   0.00      0   0.00 3572.0  0.000 171880.1  0.000      0      0      0      0      0      2.220   15.700  0.000
05/03/1988    749      0    601    148      0   1449      0    659      0    191      0      0      0   0.00   0.00      0   0.00 3574.3  0.000 172094.7  0.000      0      0      0      0      0      2.220   17.100  0.000
05/04/1988    776      0    686     90      0   1531      0    562      0    156      0      0      0   0.00   0.00      0   0.00 3574.0  0.000 172179.2  0.000      0      0      0      0      0      2.220   15.400  0.000
05/05/1988    837      0    747     90      0   1640      0    459      0    105      0      0      0   0.00   0.00      0   0.00 3572.3  0.000 172166.4  0.000      0      0      0      0      0      2.220   10.600  0.252
05/06/1988    861      0    820     41      0   1691      0    389      0     69      0      0      0   0.00   0.00      0   0.00 3570.1  0.000 172130.7  0.000      0      0      0      0      0      2.220   12.400  0.020
05/07/1988    942      0    921     21      0   1710      0    304      0     42      0      0      0   0.00   0.00      0   0.00 3566.9  0.000 172045.5  0.000      0      0      0      0      0      2.220   13.200  0.181
05/08/1988   1042      0   1032     10      0   1677      0    242      0     31      0      0      0   0.00   0.00      0   0.00 3562.8  0.000 171930.0  0.000      0      0      0      0      0      2.220   14.800  0.000
05/09/1988   1156      0   1151      5      0   1628      0    190      0     15      0      0      0   0.00   0.00      0   0.00 3558.0  0.000 171794.1  0.000      0      0      0      0      0      2.220   17.800  0.000
05/10/1988   1258      0   1256      2      0   1590      0    131      0      7      0      0      0   0.00   0.00      0   0.00 3553.0  0.000 171641.8  0.000      0      0      0      0      0      2.220   21.900  0.000
05/11/1988   1377      0   1375      2      0   1523      0     82      0      2      0      0      0   0.00   0.00      0   0.00 3547.8  0.000 171479.1  0.000      0      0      0      0      0      2.220   24.900  0.000
05/12/1988   1507      0   1500      7      0   1428      0     49      0      0      0      0      0   0.00   0.00      0   0.00 3542.6  0.000 171315.7  0.000      0      0      0      0      0      2.220   23.200  0.000
05/13/1988   1625      0   1609     16      0   1326      0     33      0      1      0      0      0   0.00   0.00      0   0.00 3537.5  0.000 171161.8  0.000      0      0      0      0      0      2.220   18.900  0.000
05/14/1988   1751      0   1721     30      0   1218      0     15      0      6      0      0      0   0.00   0.00      0   0.00 3532.8  0.000 171025.3  0.000      0      0      0      0      0      2.220   21.500  0.000
05/15/1988   1898      0   1847     51      0   1079      0      7      0     16      0      0      0   0.00   0.00      0   0.00 3528.7  0.000 170915.6  0.000      0      0      0      0      0      2.220   24.500  0.000
05/16/1988   2050      0   1970     80      0    932      0      3      0     28      0      0      0   0.00   0.00      0   0.00 3525.3  0.000 170852.2  0.000      0      0      0      0      0      2.220   16.700  0.000
05/17/1988   2217      0   2101    116      0    767      0      6      0     44      0      0      0   0.00   0.00      0   0.00 3523.0  0.000 170851.3  0.000      0      0      0      0      0      2.220   16.900  0.000
05/18/1988   2385      0   2222    163      0    597      0     16      0     67      0      0      0   0.00   0.00      0   0.00 3522.3  0.000 170933.8  0.000      0      0      0      0      0      2.220   19.700  0.000
05/19/1988   2504      0   2293    211      0    473      0     29      0    105      0      0      0   0.00   0.00      0   0.00 3523.6  0.000 171104.3  0.000      0      0      0      0      0      2.220   23.300  0.000
05/20/1988   2615      0   2363    252      0    353      0     50      0    154      0      0      0   0.00   0.00      0   0.00 3526.8  0.000 171346.6  0.000      0      0      0      0      0      2.220   26.400  0.000
05/21/1988   2679      0   2374    305      0    276      0     82      0    206      0      0      0   0.00   0.00      0   0.00 3532.8  0.000 171689.8  0.000      0      0      0      0      0      2.220   27.900  0.000
05/22/1988   2728      0   2363    365      0    211      0    128      0    251      0      0      0   0.00   0.00      0   0.00 3541.7  0.000 172156.2  0.000      0      0      0      0      0      2.220   25.900  0.000
05/23/1988   2766      0   2338    428      0    154      0    188      0    291      0      0      0   0.00   0.00      0   0.00 3553.6  0.000 172751.4  0.000      0      0      0      0      0      2.220   24.700  0.000
05/24/1988   2784      0   2299    485      0    113      0    260      0    330      0      0      0   0.00   0.00      0   0.00 3568.1  0.000 173469.1  0.000      0      0      0      0      0      2.220   23.900  0.000
05/25/1988   2770      0   2249    521      0     99      0    335      0    362      0      0      0   0.00   0.00      0   0.00 3584.5  0.000 174268.7  0.000      0      0      0      0      0      2.220   21.400  0.000
05/26/1988   2733      0   2204    529      0    116      0    412      0    384      0      0      0   0.00   0.00      0   0.00 3601.7  0.000 175095.7  0.000      0      0      0      0      0      2.220   20.600  0.000
05/27/1988   2701      0   2149    552      0    149      0    485      0    395      0      0      0   0.00   0.00      0   0.00 3620.4  0.000 175986.1  0.000      0      0      0      0      0      2.220   20.700  0.000
05/28/1988   2642      0   2056    586      0    211      0    543      0    400      0      0      0   0.00   0.00      0   0.00 3641.0  0.000 176966.7  0.000      0      0      0      0      0      2.220   19.300  0.000
