"","weather_file","sim_start","sim_end","queenstrength","wkrdrnratio","drnmitesurvive","wkrmitesurvive","fgrlifespan","ForagerMaxProp","miteimmtype","totalimmmites","pctresistimmmites","InitColNectar","InitColPollen","RQQueenStrength","drnadultinfest","drnbroodinfest","drnmiteoffspring","wkradultinfest","wkrbroodinfest","wkrmiteoffspring","rqenable","rqscheduled","adslope","adLD50","adslopec","adLD50c","lslope","lLD50","kow","koc","halflife","apprate","halflife.1","cl4pollen","cl4nectar","cl5pollen","cl5nectar","cldpollen","cldnectar","ca13pollen","ca13nectar","ca410pollen","ca410nectar","ca1120pollen","ca1120nectar","ptrips","ntrips","pload","nload","foliarenable","foliar_appdate","foliar_begin","foliar_end","soilp","soilfoc","seedconc","soil_begin","soil_end","seed_begin","seed_end"
"11","w93193-tempadj.dvf","01/01/1988","12/31/1990",2.2641606349498,3.90934475511312,16.3009635638446,88.6874999152496,5.39658911339939,0.524557810509577,"Logarithmic",629.232094623148,27.1035585552454,1568.80610298831,7968.53682312649,3.29115699790418,8.82154908962548,5.22710820892826,0.635850778780878,9.86636195564643,5.33380484208465,3.73596164747141,"true","true",1.86639186739922,0.792083256296814,6.1030269942712,78.8158194075169,7.55249859392643,45.8593738371136,60733.2642108519,70325.2827590671,30.4181560308207,2.59145594520238,30.4181560308207,2.03579254262149,98.8156697014347,1.72036326862872,94.0564252668992,2.74122147029266,39.7814640775323,3.56947975168005,45.4392421990633,4.87958925731946,144.856345211156,2.50760294543579,70.7418715953827,22.8935270337388,18.8679535463452,13.5074885077775,98.553172738757,"true","07/01/1989","07/01/1989","07/31/1989",1.80443919729441,0.00189833665220067,9.29224943835288,"07/01/1989","07/31/1989","07/01/1989","07/31/1989"
"12","w93193-tempadj.dvf","01/01/1988","12/31/1990",2.24552568793297,4.87498099915683,72.8308215271682,51.0999024147168,9.27841428015381,0.725559063721448,"Logarithmic",190.86033757776,2.3559121415019,505.523456213996,3462.81660473906,3.56811442226171,4.52272979542613,7.78464849572629,2.38138746353798,4.14911080384627,8.97491154493764,3.73032757895999,"true","true",6.8932715523988,0.105982768905349,5.49294271413237,25.7073613527329,3.33672043681145,82.6638203791089,12641.2548172053,89218.4387820677,21.3414443732938,9.02932627892192,21.3414443732938,1.23324967361987,61.0693597234786,0.371781402267516,86.5585456718691,0.166444533504546,7.10570840165019,6.56931730341166,81.4731211587787,2.62625192492269,72.4272290011868,2.15083662187681,57.7211623266339,4.91065631667152,16.4868906084448,5.99331625457853,65.8065643627197,"true","07/01/1989","07/01/1989","07/31/1989",1.05001419875771,0.00789539954438806,8.19228950235993,"07/01/1989","07/31/1989","07/01/1989","07/31/1989"
"13","w93193-tempadj.dvf","01/01/1988","12/31/1990",4.99973420612514,1.34299011249095,4.75445266347378,69.2876886110753,14.6134827798232,0.082863358547911,"Polynomial",225.162455579266,41.5708274347708,1863.5335864732,5945.0279393699,2.89819735847414,2.55413157166913,3.65010013571009,1.08597527374513,2.13645339477807,1.37119385646656,3.90358454431407,"true","true",7.9297524727881,0.442194202173268,3.29107073671184,64.4007494187588,2.39729243703187,3.91889957084972,79738.0488371576,28372.2682433245,2.49891413284931,2.48008988094819,2.49891413284931,2.4983753701672,66.5345447370782,5.53517434559762,57.8951815492474,1.3714056853205,66.6213523247279,4.11612968733534,59.3690268695354,3.33438322811853,103.012758763507,1.36372860101983,96.5100800991058,21.0828107250854,38.1882775761187,15.0581458555534,50.751449901145,"true","07/01/1989","07/01/1989","07/31/1989",1.82290069153532,0.0163530966769904,7.2236802126281,"07/01/1989","07/31/1989","07/01/1989","07/31/1989"
"14","w93193-tempadj.dvf","01/01/1988","12/31/1990",1.97555032651871,1.48691501095891,22.4984371103346,15.2101005893201,12.1878307787701,0.66409621713683,"Polynomial",741.873280610889,90.2953595388681,1140.27548828162,6842.41128733847,3.74614440277219,0.947847561910748,5.48427231609821,1.7142477829475,0.158151600044221,5.99299751920626,0.368010830134153,"true","true",8.52736474201083,0.621980934805935,1.75967140379362,94.6265966836882,3.58578562363982,61.8342540512558,97354.7802390795,28939.430801833,8.98832798630465,8.71060100803967,8.98832798630465,1.19794581830502,34.4354289583862,5.37585260393098,54.464441689197,5.46119572827592,79.7615616582334,4.49379334440455,24.97094694525,8.29871711467858,105.180991319939,1.41109724272974,74.4484117627144,5.48631733516231,28.2269030362368,9.55978423915803,74.7700718883425,"true","07/01/1989","07/01/1989","07/31/1989",1.80927816033363,0.0125366560583934,8.63768734759651,"07/01/1989","07/31/1989","07/01/1989","07/31/1989"
"15","w93193-tempadj.dvf","01/01/1988","12/31/1990",3.65182102937251,4.72138504683971,64.281698432751,72.2968311281875,5.28715938329697,0.215422514826059,"Exponential",670.592693146318,13.4409809252247,1576.53676157352,7125.17089887988,3.12060645688325,1.95029068272561,5.43881977442652,3.33065023762174,9.6854545455426,5.19989783642814,0.342919344548136,"true","true",7.60989482328296,0.831713503344916,2.55774859781377,84.1671380035218,3.09951090626419,54.0170310934135,39910.410486228,91406.6228751158,16.3203505105339,7.34717494194303,16.3203505105339,0.574620225466788,73.3641715720296,3.26120719034225,34.0704223955981,0.23907614685595,41.8042950681411,7.76728376401588,96.1258239671588,3.82153351698071,190.663105486892,1.7050574363675,82.1440224535763,27.1850139917806,28.6529051521793,5.21778952050954,69.0492112445645,"true","07/01/1989","07/01/1989","07/31/1989",1.31737176631577,0.0174518128805794,9.59470417606644,"07/01/1989","07/31/1989","07/01/1989","07/31/1989"
"16","w93193-tempadj.dvf","01/01/1988","12/31/1990",4.57547117583454,4.49843913223594,46.0498431231827,74.6036881115288,6.24020744208246,0.238240242237225,"Polynomial",768.476092955098,28.5484312335029,6039.35602058191,7262.4353839783,3.07196841295809,1.16694070864469,7.47329007135704,3.13927065115422,9.25161304417998,8.98170893779024,4.57431984017603,"true","true",1.90980496443808,0.889436227765167,4.79010960971937,26.2680138918473,5.42143134400249,26.8880821681493,40381.1553041687,13929.0196721964,33.4907105589053,1.06418585562613,33.4907105589053,1.0824229689315,25.056464667432,3.91990668838844,148.296211939305,2.05817514192313,141.24255173374,7.66716909576207,44.9110079742968,8.58532126909122,94.7218557354063,2.04977280786261,46.2035830505192,24.520204576198,39.8191082887352,9.72168915625662,31.1566420807503,"true","07/01/1989","07/01/1989","07/31/1989",1.90878553595394,0.0131986496145837,9.89526828750968,"07/01/1989","07/31/1989","07/01/1989","07/31/1989"
"17","w93193-tempadj.dvf","01/01/1988","12/31/1990",4.69795832131058,1.30610910523683,12.2430593241006,17.3589265905321,9.3302941089496,0.937907501123846,"Exponential",431.943507632241,24.522683606483,6861.54432070907,7979.54825069755,4.67288519162685,0.665526310913265,4.01066226186231,0.685956022934988,9.62575412588194,1.55691351275891,3.31956690293737,"true","true",4.64354047738016,0.707416283290368,2.90175377484411,66.638903776766,5.32097705453634,79.3350581921097,66242.2854217769,77715.1953276815,5.18821706851013,9.30920495043672,5.18821706851013,2.56232625618577,54.0899731684476,3.34509764425457,6.91011043963954,0.264756767079234,49.9000664334744,4.39833855191246,87.1531403064728,7.21417519028764,26.074485341087,2.11163590592332,73.5895192436874,23.2635069633834,32.6264681695029,13.2634906442836,68.0294677149504,"true","07/01/1989","07/01/1989","07/31/1989",1.60284681618214,0.012362286581425,9.37744849384762,"07/01/1989","07/31/1989","07/01/1989","07/31/1989"
"18","w93193-tempadj.dvf","01/01/1988","12/31/1990",1.37585325818509,4.1520435763523,54.0468063903973,27.9979210114107,5.12401643116027,0.479369851294905,"Polynomial",436.185145983472,55.6474420242012,1529.21048463322,7969.79174814187,1.85014726314694,3.59744366025552,7.87547353422269,4.20764529611915,6.67945810826495,1.14223632961512,3.67101247888058,"true","true",6.03042355552316,0.300448681133334,2.95567873632535,74.512241408658,2.07287175022066,0.765124579907162,57757.32555033,463.885671065422,27.5858814465813,8.60188384455885,27.5858814465813,3.08888883888721,94.5272068027407,5.71199807105586,114.912452339195,3.9371969467029,3.89458683785051,2.71510577462614,57.2286341153085,2.32248351438902,65.9686195617542,1.45081533864141,24.8120414093137,22.6320632072166,25.4745074817911,10.1915409350768,30.0432995264418,"true","07/01/1989","07/01/1989","07/31/1989",1.48103764886037,0.00984981643827632,5.29504051734693,"07/01/1989","07/31/1989","07/01/1989","07/31/1989"
"19","w93193-tempadj.dvf","01/01/1988","12/31/1990",3.38947502057999,3.66380341444165,24.2852756986395,42.1308408724144,9.79192878678441,0.118206289829686,"Exponential",711.962023982778,25.1642661169171,2956.05571700726,4857.35035564285,2.92572008538991,7.04084925586358,8.32047672942281,2.08584470907226,5.74112380389124,9.81577548896894,2.21534939017147,"true","true",2.41041930392385,0.857917167007225,7.12047211849131,15.148648217845,2.11544548161328,88.032053649547,14002.7042328289,75430.4096024542,24.9905101343757,2.33654143977095,24.9905101343757,0.921932877041399,64.7047525970265,4.05644681258127,4.10253399750218,5.93785415869206,82.2157264337875,7.94955353466794,47.3103087022901,4.7334454316413,51.8373312940821,2.96125921024941,78.6479241028428,17.2068079840392,31.9378341902047,5.8227930366993,83.2821675878949,"true","07/01/1989","07/01/1989","07/31/1989",1.22119791037403,0.00548857054626569,5.3042160756886,"07/01/1989","07/31/1989","07/01/1989","07/31/1989"
"20","w93193-tempadj.dvf","01/01/1988","12/31/1990",2.1603970034048,4.04015780240297,28.0481544090435,61.3329012645409,4.19897673651576,0.261658831499517,"Exponential",201.886428054422,96.35144257918,5760.61662917491,5392.34104426578,4.01631907653064,1.34604678256437,5.2908902685158,3.48009017878212,5.84563764045015,3.75376353040338,4.18735221493989,"true","true",8.35902106761932,0.630723044059472,4.96206334535964,49.5406976743147,5.94734345190227,16.5585747262847,76392.6330346819,29995.4841614533,7.16241433911491,7.49934757348429,7.16241433911491,2.75882154237479,43.0402060970664,2.75927740568295,131.159986986313,5.93604989675805,26.7783607472666,5.79288214845583,81.882452070713,6.64392760384362,170.694348923862,2.28453073999844,70.6678179465234,15.2508296286687,14.8730763774365,6.91175763960928,91.4184275898151,"true","07/01/1989","07/01/1989","07/31/1989",1.72516302228905,0.0156735963830724,8.35555938933976,"07/01/1989","07/31/1989","07/01/1989","07/31/1989"
"21","w93193-tempadj.dvf","01/01/1988","12/31/1990",3.81403547991067,3.68628571182489,7.61884697712958,56.587450648658,4.34230742044747,0.326347575522959,"Exponential",63.4233166929334,0.30126660130918,4665.64759158064,1845.11307966895,3.5370265962556,5.71468878071755,2.29377386858687,2.85936724045314,1.43634573323652,3.83348784176633,0.581288686953485,"true","true",2.21602631919086,0.556155720695155,1.13557578553446,32.5440047872034,3.4663909226656,91.44434301796,37982.7609370006,85684.9648366279,19.5571321435273,5.00028880880284,19.5571321435273,1.02744457591325,70.313568576239,2.58411473454908,42.5095250713639,4.18868768960238,114.372771175113,4.3019752016291,43.5306767001748,6.44770457420964,33.1672694487497,0.250724421115592,82.2496221214533,8.45536905713379,29.4490655828267,10.2999646160752,42.3544289986603,"true","07/01/1989","07/01/1989","07/31/1989",1.68077984382398,0.0190098138127942,9.07986555085517,"07/01/1989","07/31/1989","07/01/1989","07/31/1989"
"22","w93193-tempadj.dvf","01/01/1988","12/31/1990",2.9031595736742,4.04473955463618,87.4485560227185,60.7063882984221,11.0539425555617,0.455727123189718,"Polynomial",551.164039643481,25.2753330161795,7561.99798202142,2024.81546842027,2.49190588947386,5.67836269503459,3.2581555750221,0.30077408417128,0.362782070878893,4.90904595470056,3.53067137417383,"true","true",4.42731374502182,0.0658008037989493,1.482653550338,42.9003297902378,2.69494620896876,25.959682357318,4257.83454462678,79344.9199613659,8.23931773286313,4.86825875158235,8.23931773286313,1.77915493492037,19.3074419628829,4.29907596996054,125.794766878244,0.599739910103381,78.7944151321426,3.61409133467823,68.4100629575551,2.61690870190505,150.800086818635,0.832790456945077,70.1183860562742,23.2710991906933,42.1304026562721,7.94667902495712,33.3632739516906,"true","07/01/1989","07/01/1989","07/31/1989",1.58831367595121,0.0127862266835291,1.92795737995766,"07/01/1989","07/31/1989","07/01/1989","07/31/1989"
"23","w93193-tempadj.dvf","01/01/1988","12/31/1990",2.40876568574458,4.14229554217309,7.98038956709206,60.8468088088557,9.84438111074269,0.141250454122201,"Polynomial",634.830875555053,98.0077658547089,6289.22653577756,6509.11695174873,4.39796334784478,0.136410822160542,4.26666496321559,1.41171828028746,5.34548515919596,5.68521588109434,0.289183591958135,"true","true",1.3672518376261,0.677072570449673,2.96762590296566,35.7190137670713,6.40867435373366,78.8332816010164,16294.4888815393,62863.5707575458,30.7250149394153,9.39220517454599,30.7250149394153,1.66415282804519,65.6820061383769,2.89234335115179,40.8803510363214,0.843655932694674,139.104496745858,7.50662105791271,55.0948487780988,9.47645426983945,50.059226709418,1.41304133785889,51.7220770195127,6.26315073575824,11.9518027631566,13.1788559947163,55.9841330046766,"true","07/01/1989","07/01/1989","07/31/1989",1.24400593340397,0.00763950072531588,7.44949421822093,"07/01/1989","07/31/1989","07/01/1989","07/31/1989"
"24","w93193-tempadj.dvf","01/01/1988","12/31/1990",1.07116557750851,2.84183584526181,6.79071885533631,23.9219579147175,15.3277395088226,0.597750694490969,"Sine",687.677568057552,11.2065359251574,1433.46305231098,4668.08108601253,2.28427327983081,2.04225976252928,4.62930750800297,3.22395776514895,4.04767207801342,4.46185631444678,3.15704368404113,"true","true",7.97168809361756,0.469769228581805,3.20325145847164,5.4450819835572,3.44902444072068,13.5678690087241,50628.6604108361,46769.0913875073,2.41470447205938,3.89173103354848,2.41470447205938,1.21889740601182,58.125557936728,1.30305240489542,25.5262026563287,4.53238608129323,25.3300030133687,2.47341302251443,61.3920353353024,3.74051690860651,146.987384078093,0.263402041280642,64.3024660646915,19.6684353081509,4.38865030836314,13.2402238445356,49.4225398171693,"true","07/01/1989","07/01/1989","07/31/1989",1.14909450500272,0.0066148862936534,9.81581240310334,"07/01/1989","07/31/1989","07/01/1989","07/31/1989"
"25","w93193-tempadj.dvf","01/01/1988","12/31/1990",4.40527712926269,1.70723189879209,72.9958903510123,87.5618495279923,5.17458092421293,0.837871516821906,"Sine",80.5119699798524,29.4578589964658,5414.72542418633,2010.45002846513,4.83779172692448,6.74651000183076,5.43685267213732,2.12994581554085,0.928868867922574,4.97503286460415,2.72138545755297,"true","true",7.82748462073505,0.688611707713688,4.41621499764733,78.0200143211142,2.75537793338299,35.7645171975177,26382.311833687,97663.145295379,5.92815239152405,7.54488184830965,5.92815239152405,2.80147503316402,34.7050435375422,3.93168245907873,73.2168081449345,3.14501320151612,123.590252688155,6.98068630024791,74.9101992510259,5.82395458633546,91.9075505249202,2.14656007988378,94.0816904790699,25.9412614144385,27.0295530213043,8.52330946084112,34.0187065606005,"true","07/01/1989","07/01/1989","07/31/1989",1.40273209102452,0.00921108135511167,1.74990454409271,"07/01/1989","07/31/1989","07/01/1989","07/31/1989"
"26","w93193-tempadj.dvf","01/01/1988","12/31/1990",1.26051359251142,3.43155012931675,64.2168382415548,1.74529026262462,13.9228018829599,0.364481090335175,"Logarithmic",34.1157559305429,20.4886896535754,4004.48374180123,3129.54361126758,1.69823401235044,1.66993264574558,6.41105043003336,1.75025736447424,1.54465214349329,5.05571248708293,0.112540788250044,"true","true",7.60529487393796,0.884024690085091,8.85405229544267,81.9752315444993,5.87346987612545,32.7340057774782,64199.8269539463,10934.5630904755,15.9104122897377,9.76935988503555,15.9104122897377,3.15544741693884,45.4017039621249,0.674051469191909,74.7293687076308,0.868315544910729,93.5469880700111,4.43047150392085,66.7803159542382,5.69419131374452,37.7903143037111,0.0873894891701639,34.9345562048256,17.3201947626658,6.48079733457416,11.0064820460975,39.9884955538437,"true","07/01/1989","07/01/1989","07/31/1989",1.48281217482872,0.00298053606762551,5.41171160549857,"07/01/1989","07/31/1989","07/01/1989","07/31/1989"
"27","w93193-tempadj.dvf","01/01/1988","12/31/1990",2.31559657398611,1.28337835986167,66.3658684352413,80.3576393518597,4.2355594355613,0.86608953634277,"Tangent",31.0219968669116,53.5068210680038,2239.57242898177,4316.42311485484,3.11289515439421,2.62834261637181,5.50907640950754,3.57723306282423,6.63793505867943,9.21341239707544,4.43595536169596,"true","true",7.16021025925875,0.573767964527477,1.39594119251706,7.3641713518491,1.67970107123256,65.8608954581521,58557.861856945,48456.8938337478,2.25597875413951,2.87199001367064,2.25597875413951,3.64385884907097,88.3325902745128,2.7659884672612,19.2633229773492,3.36029620841146,36.2438034382649,7.06433750251308,55.6942992284894,8.92636879275087,72.8594754915684,0.523746300023049,82.8965069167316,26.4572638557293,9.61217851098627,11.5936005646363,75.3295243950561,"true","07/01/1989","07/01/1989","07/31/1989",1.60813642060384,0.00478798143216409,5.77827008464374,"07/01/1989","07/31/1989","07/01/1989","07/31/1989"
"28","w93193-tempadj.dvf","01/01/1988","12/31/1990",3.7926210751757,2.26013622898608,95.0983867049217,59.1168024111539,4.1279181772843,0.805944114923477,"Cosine",885.40700962767,23.1801643269137,5367.88464502897,2775.30105863698,1.60545607376844,6.29880831111223,9.08994382014498,1.84469484374858,4.36505910474807,8.20797373075038,4.49293329031207,"true","true",6.56271328218281,0.786809465600178,2.71545654721558,92.7761412378107,1.99948818795383,11.9650810977414,55656.635911514,9488.60917089274,4.34585369906854,0.905193325686501,4.34585369906854,1.29259306844324,60.742729017511,2.46041767532006,17.0542540261522,0.753460875246674,73.0115199345164,2.45108539825305,89.171732403338,6.7074415428564,91.7271522292867,1.26388336205855,90.7378507964313,8.27451051771641,17.4756669774652,11.2877553673461,61.0675549902953,"true","07/01/1989","07/01/1989","07/31/1989",1.79218853358179,0.014058873613365,3.72795050428249,"07/01/1989","07/31/1989","07/01/1989","07/31/1989"
