"","weather_file","sim_start","sim_end","queenstrength","RQQueenStrength","fgrlifespan","drnmitesurvive","wkrmitesurvive","miteimmtype","wkrdrnratio","rqenable","adslope","adLD50","adslopec","adLD50c","lslope","lLD50","kow","koc","halflife","foliarenable","apprate"
"45","w93193-tempadj.dvf","01/01/1988","12/31/1990",3.99410086940043,5.48333112173714,8.28536601085216,76.2493119575083,98.4635695582256,"Cosine",1.03233777172863,"true",3.57456327415304,0.158278450882062,1.66275734917726,0.0269393270136788,2.84372034803964,0.73366449563764,3.91179113183171,18.3116253535263,2.48226479187142,"true",8.36159077472985
"46","w93193-tempadj.dvf","01/01/1988","12/31/1990",4.84619376156479,5.04441099381074,15.0417663538828,43.4383496176451,66.1879170686007,"Sine",4.37001612782478,"true",2.40483565755654,0.0204260090366006,1.39910372349434,0.00528221770655364,2.38406688678078,0.492312396224588,3.61568891629577,27.1326990867965,2.50718808737583,"true",2.84995988477021
"47","w93193-tempadj.dvf","01/01/1988","12/31/1990",5.70708987442777,5.68114432762377,12.2790095154196,52.548643341288,92.9618501802906,"Logarithmic",3.36010751407593,"true",1.897394469555,0.0735741200856865,2.5216221040464,0.00226203902857378,3.35204059639946,0.235215974645689,2.41463208012283,6.78528397227637,2.0950765163172,"true",7.75858891196549
"48","w93193-tempadj.dvf","01/01/1988","12/31/1990",1.33397674211301,4.20794107741676,5.72891118936241,58.6167349247262,31.9438711972907,"Exponential",2.30874383635819,"true",3.48035262607271,0.0839898375794292,1.40829160914989,0.041897944745142,0.333157708263025,0.0890292195836082,3.29723886027932,17.5228186429013,2.55429434049875,"true",0.802206157241017
"49","w93193-tempadj.dvf","01/01/1988","12/31/1990",1.62366866623051,1.28805825626478,7.89999098330736,48.3264917274937,20.8110668230802,"Sine",2.17890979815274,"true",2.15740949601866,0.155821860814467,3.5680225651525,0.0379603957408108,1.58814863506705,0.347937136609107,4.13742067478597,8.32680249703117,2.31225814034697,"true",9.83373151393607
"50","w93193-tempadj.dvf","01/01/1988","12/31/1990",4.48820308921859,4.16299163736403,13.6773879583925,1.62617948371917,5.85900715086609,"Tangent",2.59325413499027,"true",2.80438905282179,0.169114868016914,0.122947331594769,0.0124286438920535,0.148337121121585,0.879226473276503,5.94458648283035,20.0878986110911,1.60191263861489,"true",7.63579331804067
"51","w93193-tempadj.dvf","01/01/1988","12/31/1990",4.19971109973267,1.31212201807648,9.31181967072189,32.3950014309958,50.249853474088,"Exponential",1.67539122141898,"true",0.263872451945208,0.022291411459446,2.88598054683767,0.04514288228238,3.08567567081191,0.472494474775158,2.49575780518353,22.4624117673375,2.86890033874661,"true",3.12252153176814
"52","w93193-tempadj.dvf","01/01/1988","12/31/1990",3.93134469771758,3.2588074975647,13.9597669281065,33.7110193213448,18.360104970634,"Tangent",3.60672563593835,"true",0.138343742187135,0.184283458534628,0.78368966287002,0.0129372959258035,1.35283916359767,0.469371906970628,4.28371362946928,6.52586753829382,1.93004838975612,"true",5.16891346313059
"53","w93193-tempadj.dvf","01/01/1988","12/31/1990",2.15916388924234,1.99075131933205,6.78602661378682,50.6496679736301,41.9436580268666,"Exponential",3.90007750783116,"true",1.79016816444928,0.0610229871235788,3.31117115513189,0.0214591248775832,0.432460712036118,0.10417502860073,2.26927185058594,20.98728451645,0.161259367247112,"true",0.979809430427849
"54","w93193-tempadj.dvf","01/01/1988","12/31/1990",2.01515723043121,4.5821580607444,9.37069891672581,47.9124907171354,18.1378555018455,"Tangent",2.16710326634347,"true",2.51226543938974,0.129276361269876,1.88715537272394,0.0235056566307321,0.833123729657382,0.208570964983664,2.64712049253285,21.2206121720374,2.64356680260971,"true",1.97130836546421
"55","w93193-tempadj.dvf","01/01/1988","12/31/1990",2.55470546684228,2.26616650493816,11.6534082572907,74.9901430215687,19.0681154374033,"Cosine",4.91018381156027,"true",3.58084508339642,0.0445685176178813,2.16761645993684,0.00903420660179108,2.84738512868062,0.167737537552603,2.30079719237983,7.91512811090797,2.38017728072591,"true",8.29978998051956
"56","w93193-tempadj.dvf","01/01/1988","12/31/1990",3.86388167296536,5.61449033697136,15.3137453682721,45.9565248573199,34.5884654903784,"Tangent",2.04488656297326,"true",0.255154833029956,0.0994966668542475,2.39373856976861,0.035003901377786,2.84283396564424,0.262089691241272,2.01015415135771,27.2009045246523,1.25534995202906,"true",9.14572498761117
"57","w93193-tempadj.dvf","01/01/1988","12/31/1990",3.99879144993611,3.67762617208064,15.4547347994521,94.848043564707,72.3859588382766,"Polynomial",2.74860238004476,"true",3.69241077016108,0.0255677781067789,3.81781427072128,0.0161703695077449,0.410626788344234,0.21730007508304,4.47136998921633,23.9009690133389,2.235627257335,"true",0.627890168689191
"58","w93193-tempadj.dvf","01/01/1988","12/31/1990",1.17565268557519,4.08499549049884,11.8651266237721,36.2297216663137,39.3710785312578,"Logarithmic",3.49191937409341,"true",0.734337979475968,0.175687382696196,3.16679342891788,0.00702007540967315,1.80105793802068,0.43974978569895,2.72285963594913,8.12717753113247,1.20768633559346,"true",3.30968587193638
"59","w93193-tempadj.dvf","01/01/1988","12/31/1990",2.43786834785715,4.68712948984466,14.7529488420114,71.483456203714,93.9048177562654,"Tangent",4.16127175558358,"true",2.70172704054974,0.14450798695907,2.62149827320129,0.00757940015755594,2.83921333467588,0.695098362327553,5.06453225016594,27.2128539404366,1.44517798980232,"true",3.11241746414453
"60","w93193-tempadj.dvf","01/01/1988","12/31/1990",4.05822818423621,2.93321860278957,12.2358737606555,35.226731444709,19.3565762136132,"Cosine",4.86290394701064,"true",1.90467465097317,0.0940406234469265,1.06886631933041,0.0245482316357084,2.39788442575373,0.810783217730932,5.81553393509239,25.4449753451627,2.0661084320629,"true",8.85387600166723
"61","w93193-tempadj.dvf","01/01/1988","12/31/1990",2.24477053410374,2.08861299115233,14.3638614695519,80.4564998717979,0.403070519678295,"Sine",4.77577780652791,"true",3.90300065232441,0.0771316589321941,1.60957102624001,0.0422699998365715,2.76881602583453,0.0289203916909173,4.08945660479367,15.1140556449536,2.3850277881138,"true",5.58782624546438
"62","w93193-tempadj.dvf","01/01/1988","12/31/1990",3.35953578958288,5.22366711427458,11.5032492894679,47.2771476022899,52.3600175278261,"Logarithmic",4.88242389820516,"true",0.278766757522244,0.165056375972927,0.782303788829595,0.0322973614907823,0.6457087747287,0.600215205224231,4.53395676147193,10.4131604963914,0.821406758832745,"true",7.70888483617455
"63","w93193-tempadj.dvf","01/01/1988","12/31/1990",4.02886007004417,4.85533901513554,7.51866044476628,61.2728184321895,41.8530209222808,"Sine",4.4537841565907,"true",0.351605373986531,0.120085220318288,0.0334249914390966,0.0179698775522411,1.03279019063339,0.130347785912454,3.56762140057981,6.2344905291684,2.81166540570557,"true",3.37371521163732
"64","w93193-tempadj.dvf","01/01/1988","12/31/1990",2.42191373859532,2.39902486349456,5.10924726910889,98.4242635080591,73.8615325186402,"Tangent",1.57072117552161,"true",1.79233065174893,0.184668725868687,0.476555225565098,0.0388253064942546,1.55527820675634,0.485193201410584,4.11377963423729,15.5296551599167,1.07930166188162,"true",0.662354824598879
"65","w93193-tempadj.dvf","01/01/1988","12/31/1990",1.86789350607432,4.07401942554861,8.19710624963045,91.5622334228829,99.5683641405776,"Polynomial",3.8425260912627,"true",1.83924543201691,0.145405374467373,1.65683100221911,0.0415111761540174,0.474403123464435,0.735919905686751,3.86002806201577,11.8565518187825,2.73781804221217,"true",6.91122505813837
"66","w93193-tempadj.dvf","01/01/1988","12/31/1990",1.91393013251945,5.12598056835122,15.7362769898027,23.0754190124571,43.3003474259749,"Logarithmic",2.25895843654871,"true",1.68269084526692,0.0755585826933384,2.21955994636752,0.0487979945261031,0.58607193431817,0.337241501058452,3.48977331444621,9.93239937932231,1.22443537092768,"true",6.44152964698151
"67","w93193-tempadj.dvf","01/01/1988","12/31/1990",3.0669000421185,3.95097106369212,13.5654880506918,17.7259339019656,59.3051807722077,"Polynomial",2.6899898191914,"true",1.07419277535751,0.0542355973273516,0.462129073936958,0.0394117381190881,1.39420691207051,0.668338649254292,2.33983732294291,6.20574023458175,0.546655101003125,"true",9.7703217365779
"68","w93193-tempadj.dvf","01/01/1988","12/31/1990",3.47427278547548,4.62305594841018,13.0361979221925,0.158284604549408,96.5304660843685,"Cosine",1.49472199939191,"true",2.50368283507414,0.0185308879241347,1.06841621789848,0.00819881577044725,1.94706115392037,0.433738691476174,5.14125795662403,11.3624438655097,0.326678421511315,"true",4.20000490033999
"69","w93193-tempadj.dvf","01/01/1988","12/31/1990",1.30420112190768,4.99221816565841,9.82850971724838,87.3979167314246,27.8332046233118,"Tangent",2.44048049300909,"true",1.94105127697578,0.127242058934644,1.13007200787077,0.00426069049863145,3.08341143722646,0.23382425874006,2.94744543172419,5.54857194190845,2.0918393259868,"true",6.50059204781428
"70","w93193-tempadj.dvf","01/01/1988","12/31/1990",4.65084296208806,5.96596413548104,8.64968067128211,44.5920169819146,99.687516852282,"Exponential",4.48001070320606,"true",2.7102047153539,0.196025938680396,2.84461085761897,0.0368042426998727,1.44730323469266,0.812994357501157,4.92504965048283,27.2450964560267,1.23188121712301,"true",0.410883964505047
"71","w93193-tempadj.dvf","01/01/1988","12/31/1990",5.11553090671077,1.48831607447937,7.80582048837095,50.0658789649606,72.1223551314324,"Cosine",4.76517038140446,"true",3.67072995440103,0.0127285344526172,2.00988067730097,0.013468557712622,2.97852021660656,0.265661586890928,2.49908975791186,20.7342932303436,1.23319084346294,"true",2.8991236188449
"72","w93193-tempadj.dvf","01/01/1988","12/31/1990",1.35221593687311,1.19883236498572,10.8094392716885,97.2483431454748,21.8842474278063,"Polynomial",2.36025197338313,"true",2.12943826704053,0.0766341669019312,2.8570905820909,0.0023940478800796,0.562964131357148,0.0130687511991709,3.3109298562631,5.89310005423613,2.53539845156483,"true",4.63658630847931
"73","w93193-tempadj.dvf","01/01/1988","12/31/1990",4.08053294895217,1.09080477757379,6.73643540777266,21.9110984588042,13.9094334095716,"Sine",1.17002675496042,"true",2.44262500533136,0.092675157636404,0.907047802917659,0.0152172308182344,1.71560498997569,0.896242754696868,5.79153440147638,28.8507195084821,0.95301237734966,"true",4.00654862402007
"74","w93193-tempadj.dvf","01/01/1988","12/31/1990",2.99406689032912,3.78670658357441,15.8601589817554,19.2897472530603,11.2106352113187,"Polynomial",4.89739628881216,"true",3.41101115245605,0.183642467390746,0.297164223147556,0.0220632610609755,2.62072521382943,0.211746782180853,3.93400884699076,14.6706457145046,1.62611078883056,"true",8.14151795580983
"75","w93193-tempadj.dvf","01/01/1988","12/31/1990",4.37867451948114,3.60783513425849,4.55173714458942,47.0958907622844,64.9580392055213,"Logarithmic",3.17832336481661,"true",3.63407594697783,0.149358949996531,1.47389111872762,0.0368357262690552,0.537634733272716,0.855239536939189,2.14404891151935,17.639318278525,1.41689178210217,"true",1.63994504604489
"76","w93193-tempadj.dvf","01/01/1988","12/31/1990",3.14128839434125,1.96452097757719,6.07095428090543,69.7152537060902,11.8966236477718,"Tangent",2.23268133681267,"true",3.52780002376065,0.151956931734458,2.54561310302932,0.0244594434392639,2.61399662829936,0.786978403385729,4.23861982114613,26.9330072344746,1.05398887079209,"true",6.00014150608331
"77","w93193-tempadj.dvf","01/01/1988","12/31/1990",4.06967268232256,1.99694991717115,7.32430724427104,30.2232009125873,75.9247816167772,"Cosine",4.30961495731026,"true",3.61944562869379,0.149829635070637,2.40503419040702,0.00328275673091412,3.27205134034157,0.898836269555613,2.56320093106478,28.3162546122912,1.02443974297494,"true",6.4918319764547
"78","w93193-tempadj.dvf","01/01/1988","12/31/1990",2.8215771834366,3.78900650562719,10.5292016910389,25.4105620319024,42.5142206484452,"Logarithmic",4.32366404309869,"true",0.417413688478991,0.194212446035817,2.622211305073,0.00968255756888539,0.509646051051095,0.0520350933540613,2.90147262252867,13.187987859128,2.53827276641969,"true",6.90586467972025
"79","w93193-tempadj.dvf","01/01/1988","12/31/1990",5.46490441914648,5.88116979598999,13.6849726447836,20.148220169358,70.1880922075361,"Cosine",2.50699627120048,"true",3.25396687482717,0.16687326580286,0.52244048897177,0.0328113729250617,1.63952186652459,0.0842850831337273,3.69979111757129,27.9204937350005,1.00190083009657,"true",9.01692504063249
"80","w93193-tempadj.dvf","01/01/1988","12/31/1990",5.25427760579623,1.20108594791964,6.03914816305041,19.4115874590352,94.0983476582915,"Logarithmic",3.53644855041057,"true",0.0435641081258655,0.0015774748288095,2.93792411562055,0.011015954380855,0.771459169220179,0.158843497792259,4.8055341783911,5.63023418188095,0.591444737487473,"true",5.82758599892259
