"","queenstrength","wkrdrnratio","drnmitesurvive","wkrmitesurvive","fgrlifespan","miteimmtype","adslope","adLD50","adslopec","adLD50c","lslope","lLD50","kow","koc","halflife","apprate_exp","foliar_true"
"11",5.41228018142283,1.40488121565431,81.8917121272534,10.5457626515999,7.354870907031,"Tangent",41.6683536488563,0.000915037235245109,9.69388869125396,0.00235236165812239,51.7117349663749,0.0032199854333885,4.98084134701639,5.41467766859569,3.12653188826516,5.60589807108045,"true"
"12",3.9681631794665,3.48527245689183,38.8819620246068,9.12711503915489,9.05958339944482,"Sine",43.499025516212,0.000352573022246361,72.9841522639617,0.00352986139827408,73.043592623435,0.00475979720242321,7.25742114009336,16.4379684498999,2.89850134751759,7.9365875874646,"true"
"13",5.91246404359117,3.20821693725884,82.7291612513363,16.7370322858915,9.4256705166772,"Cosine",72.563260816969,0.00425453079980798,73.8106627482921,0.00215777854551561,68.9374571433291,0.00155193995335139,2.50052970368415,23.1269715365488,3.18145402008668,3.04473924683407,"true"
"14",2.54062617337331,1.60062030795962,88.317356701009,19.4249900989234,10.144005172886,"Tangent",82.9019786091521,0.00314090831554495,98.0000859126449,0.00435673348722048,72.8922122390941,0.000920471370918676,6.79507728479803,29.1851244762074,3.123451693682,0.662615005858243,"true"
"15",1.87061816593632,2.56533999089152,33.0884264083579,86.212505819276,12.0042788702995,"Tangent",19.8280222946778,0.0039613774814643,52.2233894094825,0.00154008576879278,68.9631114015356,0.00230898822774179,3.58195125171915,21.7482775519602,1.10733573441394,4.626995974686,"true"
"16",5.67540318379179,4.34153714496642,4.06150894705206,14.7168298717588,13.6564412610605,"Cosine",79.7069387277588,0.00305092965136282,47.7444112533703,0.00275884996750392,60.0046752253547,0.00203685476211831,7.60434999968857,28.9423861668911,1.05477454140782,1.3772110408172,"true"
"17",5.69556304160506,4.189189767465,57.8733339207247,77.2351503372192,6.0939842639491,"Exponential",21.3619577232748,0.000296291623963043,75.5094134714454,0.00305587430135347,69.8291374370456,0.000364035016391426,5.69408002123237,23.1014842470177,2.35574631718919,9.03287024935707,"true"
"18",2.06674060807563,2.75747100729495,92.2563220839947,79.0078735444695,5.72105495166034,"Logarithmic",12.0201390003785,0.00191568668466061,10.2315424475819,0.00234897976159118,72.9597668163478,0.00341487722820602,7.26617950526997,29.1936013044324,2.34950740123168,1.09662223374471,"true"
"19",4.99942308897153,1.37628906592727,94.0415651304647,98.3386569423601,10.0929987244308,"Polynomial",93.9535163808614,0.00360290803131647,62.9680498735979,0.0040715543855913,90.1950111379847,0.00443195736268535,7.47507815482095,9.3837645673193,2.68966918229125,0.416578396689147,"true"
"20",4.6022744840011,4.23029525298625,55.2884949371219,16.4966431912035,6.71175500005484,"Logarithmic",51.604547444731,0.000995172701077536,73.4161680098623,0.00359606162412092,48.9492848049849,0.000430402570636943,3.79330371459946,15.8379239798523,0.30485107563436,7.94959811959416,"true"
"21",3.00646774494089,4.86949871201068,76.3476293999702,90.7063823193312,9.29408095683903,"Cosine",88.8730756007135,0.00262273949221708,66.4437097730115,0.00269219488487579,51.7825269140303,0.00333392554777674,4.439524655696,8.29716668347828,4.55204017809592,1.29974827403203,"true"
"22",2.63962871418335,2.69693272840232,68.9650435233489,4.40035241190344,8.84601664170623,"Tangent",50.0836623832583,0.00384603028884158,78.8911761250347,0.00380794960539788,64.2293565906584,0.00238714751671068,5.8599262656644,9.89299991168082,0.814638759475201,1.03653347818181,"true"
"23",3.08215642138384,2.07582766842097,65.2556997258216,45.2338819624856,8.3613821445033,"Polynomial",37.5503073679283,0.00158849806641228,30.2408017683774,0.00217850890941918,63.360117119737,0.00350658484152518,5.51880522957072,23.2677603210323,1.6006504802499,5.23475244408473,"true"
"24",1.21381399943493,2.97243438847363,95.5941591178998,93.2047770125791,9.31451198272407,"Tangent",29.0292833000422,0.00359471593634225,6.38911433052272,0.00193059633835219,89.4186601042747,0.00363661401439458,4.4931955114007,20.1378309878055,1.81297629489563,1.53932236135006,"true"
"25",1.290169082582,2.1932150349021,22.4001043476164,96.2298086145893,7.72348025068641,"Tangent",58.4742716047913,0.000886824533808976,35.1942834677175,0.0014960373507347,91.5392312919721,0.00347103345324285,6.94043783098459,29.8120707983617,2.35531511600129,9.12479229271412,"true"
"26",1.84708918817341,4.73411804903299,59.5377933233976,32.4280587723479,12.6015474796295,"Exponential",63.5215716203675,0.00467031341395341,42.1107817674056,0.00436141949961893,17.8424434969202,0.00280013743322343,3.24433767329901,20.3204832284246,1.52375412289985,9.78812541579828,"true"
"27",4.35153087391518,2.37064646463841,2.81671774573624,12.7890880219638,6.09525711182505,"Logarithmic",39.6731300745159,0.00290670238784514,31.7195114912465,0.00433963896939531,3.55579548049718,0.00387704865890555,3.06613500183448,7.03792818938382,2.60856519918889,7.620004566852,"true"
"28",3.13747537345625,1.63543559517711,23.6269476357847,60.8004616340622,4.30353371985257,"Tangent",28.953496622853,0.00300138301448897,51.1425489094108,0.000242367287864909,95.0652836589143,0.00382535116747022,3.37842337088659,6.18081887485459,0.153229335555807,6.28301056101918,"true"
"29",4.00055927131325,3.41972193401307,2.79374686069787,33.457063138485,14.6521094730124,"Tangent",84.7638494567946,0.00264090897049755,26.1268340284005,0.00337079919874668,67.4042380880564,0.00442544365650974,2.2787133581005,15.6096015369985,1.7588464601431,2.2141809342429,"true"
"30",2.22852431260981,3.65955475158989,26.1554010445252,34.939105832018,9.64173707645386,"Tangent",84.7249716520309,0.00140201921225525,27.9824859462678,0.00448056516819634,66.6676596505567,0.00374256668495946,7.85288906656206,6.42898672493175,2.7978467347566,8.9437936921604,"true"
"31",3.74464271147735,3.82650904450566,8.09002136811614,78.6016106139868,10.1405557068065,"Sine",39.2399511765689,0.00352518034051172,57.0232420461252,5.52931963466108e-05,28.3569043967873,0.00270016832393594,4.22973649064079,26.0652304172982,2.84560934640467,7.86560241365805,"true"
"32",4.25403802329674,1.76094322185963,99.8059866717085,1.012656185776,10.4723103614524,"Tangent",25.5485040601343,0.0004881406808272,52.2369657177478,0.00203051024465822,67.9057172965258,0.000563900171546265,6.54831176297739,15.3297144523822,3.76609906204976,5.41107446420938,"true"
"33",5.40364946960472,1.90979421511292,72.7261689025909,92.5187108106911,8.3710753377527,"Cosine",24.0756124723703,0.00419623403577134,61.0771294683218,0.000323191010393202,45.7105610985309,0.00476403628941625,4.5780773377046,20.923170390306,4.24565760069527,2.54318761872128,"true"
"34",5.59259212133475,3.31042254623026,27.7972673997283,60.1291185477749,4.33376245293766,"Logarithmic",91.0238158889115,0.00429485380882397,49.0943491691723,0.00149023235309869,49.1973497904837,0.00469019530341029,7.9690053020604,21.317924571922,4.03338860720396,1.52615247294307,"true"
"35",3.34637813060544,3.74622828792781,23.4106031246483,33.9569434057921,6.98197818733752,"Logarithmic",87.8146003931761,0.00305261505418457,18.3697706554085,0.00392509939149022,46.3999050203711,0.000349982373882085,3.74629443092272,5.46060746535659,1.72624285565689,2.84351613605395,"true"
"36",4.98729720734991,1.95929919369519,37.0189357548952,60.7469585724175,4.11544465087354,"Exponential",90.0715617230162,0.00440697923535481,3.65887191146612,0.0034663502604235,38.9466248219833,0.00244242585496977,5.73530977731571,6.87712711049244,1.27721299999394,5.97377290483564,"true"
"37",5.71579298842698,2.54638797324151,83.7935482151806,3.73119947034866,9.14794387482107,"Polynomial",14.7821442922577,0.00445255567319691,27.1889138035476,0.00365992887178436,36.3977780332789,0.00245614283368923,3.15166964987293,27.8098842781037,1.78932357928716,1.25976704061031,"true"
"38",5.66469591017812,2.65594924613833,62.1550984680653,91.1736840615049,6.60427485592663,"Logarithmic",35.7872407883406,0.00222733346279711,34.7874822793528,0.00432894358062185,8.19441359490156,0.000569788602879271,6.29955912102014,15.2441969851498,0.466822775779292,2.73373915115371,"true"
"39",3.78766014729626,4.82239252049476,41.0648641875014,62.2829194180667,11.6828915821388,"Sine",23.0485787848011,0.00415627461043186,76.4905384276062,0.00312406392185949,92.8197756875306,0.000273825193289667,2.25654758140445,25.7507508690469,4.14903117576614,2.39630330586806,"true"
"40",1.18701015389524,3.46770452428609,16.3748626364395,82.637222437188,10.4625112432986,"Cosine",18.0619668215513,0.00487395206349902,27.7061710832641,0.00310093321837485,96.2618299759924,0.00366788966930471,6.7818131451495,8.28538390458561,2.1958334883675,9.96993971522897,"true"
"41",5.96885876171291,2.44765639025718,74.189122999087,67.578836181201,9.97899658512324,"Tangent",67.0851522823796,0.00107834539259784,96.0654600756243,0.000884744331706315,95.7887291209772,0.00247270569088869,6.12003301549703,23.455207569059,3.17731425864622,0.540332139935344,"true"
"42",4.15908858203329,2.84426591265947,72.3247178364545,74.0032179513946,6.23597264755517,"Logarithmic",34.6701257396489,0.00131573689519428,11.5665586199611,0.00434378021745943,44.0433996729553,0.00155686221318319,4.88177541550249,13.1987943907734,1.15891097346321,6.5226998901926,"true"
"43",4.14942381461151,3.63106689974666,36.7591769900173,68.3727867202833,15.8259649462998,"Polynomial",60.0943534402177,0.00357262515812181,36.0742080025375,0.00416959076770581,83.8563360041007,0.00335827921051532,4.0884461896494,11.7170214373618,1.67439280892722,7.14593030512333,"true"
"44",2.26414167229086,1.77190129458904,69.6929496945813,75.4273544065654,8.73501583281904,"Cosine",38.5697201592848,0.00126671591540799,8.067019819282,0.00114970801165327,58.0111729446799,0.00446615136694163,7.60957545693964,25.4404948279262,3.34427533205599,7.2319379914552,"true"
"45",2.22719653416425,1.0047844434157,77.2048818180338,15.7997280824929,12.8531423201784,"Logarithmic",1.87018497381359,0.0022416167659685,84.8329899599776,0.00410373023478314,0.5013691727072,0.00293928590836003,3.38519891025499,9.84524766216055,2.28728286339901,8.5482648620382,"true"
"46",5.38153610681184,2.71785109303892,41.8366557685658,65.9328089328483,10.3712994428352,"Cosine",56.6831690026447,0.00314028636552393,85.4070203611627,0.000291983814677224,40.1790188392624,0.00384183830115944,3.03322725882754,12.7464253059588,3.15003486117348,2.73303451947868,"true"
"47",3.06923306453973,3.31297675333917,67.5747741246596,98.7594176083803,13.0703540351242,"Cosine",29.6585473930463,0.00068219184060581,67.6189219811931,0.00136725557153113,29.8176629701629,0.00375633250223473,7.57728239381686,14.9163281789515,1.21862806146964,0.287732426077127,"true"
"48",4.90905613894574,2.27106538414955,51.9271162571386,80.7307203765959,5.21295275166631,"Polynomial",33.6879465961829,0.0011347895686049,11.8868168210611,0.0018892141757533,78.379261191003,0.000987106042448431,4.72082137642428,9.84692035242915,4.70670733135194,9.70516563160345,"true"
"49",2.68091285508126,3.1563145313412,11.7600277299061,90.8610266866162,13.5270148525015,"Exponential",85.4088636813685,0.00199101224774495,48.7373832380399,0.00325697038904764,17.755446350202,0.000143469362519681,4.94592123199254,27.7172173617873,1.91332020564005,7.60264842305332,"true"
"50",5.94516852777451,2.38976021297276,57.10006095469,36.8584115989506,4.87022975925356,"Sine",62.4563299119473,0.00233811495942064,70.3344346955419,0.00131233136518858,82.9214781522751,3.06320108938962e-05,2.95585684431717,18.3749627741054,2.92158193071373,3.31480199005455,"true"
"51",3.14594097458757,3.01930771116167,88.3103012805805,34.010416502133,14.2518690116704,"Sine",87.7975442679599,0.00328752068569884,24.4648976484314,0.000366844244999811,2.60345840360969,0.00132498224615119,4.86075550783426,21.3993417634629,3.92033597570844,1.88246664358303,"true"
"52",2.3602502818685,1.40289093926549,41.7091566603631,17.250244342722,9.54944163281471,"Tangent",2.99979306291789,0.00317549927625805,15.6595230801031,0.00484521931386553,79.0970331989229,0.000189295823220164,6.50600396562368,20.5517613282427,0.0792265345808119,8.99850446730852,"true"
"53",5.18519515777007,1.5581610025838,76.1317153926939,33.9464993914589,12.5824453653768,"Tangent",88.3379982085899,0.00209742202539928,66.3176191039383,0.00480559350806288,1.69564741663635,0.00425226099672727,7.34296446759254,7.78201202163473,0.593647758942097,3.49782990990207,"true"
"54",3.07383573637344,2.28455126751214,19.2753853742033,47.2813156200573,7.70082950685173,"Cosine",4.4090116629377,0.0028201527276542,98.1192882172763,0.00415838528890163,91.369656403549,0.00313906223047525,2.21960433619097,9.23758795368485,3.85492900037207,5.55151706561446,"true"
"55",2.76052076043561,1.41236343514174,76.2243924662471,13.9141830615699,4.35299578867853,"Cosine",75.7550694979727,0.00166148022282869,33.3223218796775,0.00482029664213769,5.37774066906422,0.00391464355634525,4.16547858295962,22.8462047828361,3.79124894505367,8.69276516139507,"true"
"56",2.23864695895463,2.49845282919705,56.5511238295585,77.9728349298239,4.05026743840426,"Sine",34.809815697372,0.000627935921074823,91.2132939556614,0.00432973751681857,84.0596450958401,0.00192027622251771,4.70194925181568,12.7928482030984,2.17724536778405,5.30037974473089,"true"
"57",3.23420720547438,4.79611794743687,82.0038627367467,20.0249703135341,14.4160373052582,"Cosine",35.1396179525182,0.000288382524158806,55.1328720990568,0.00344634847715497,95.1019673608243,0.00279866917757317,7.51796006644145,18.0915730900597,0.719571001827717,4.80059560621157,"true"
"58",2.00180349312723,1.72289182897657,27.7809590101242,54.2587038595229,15.5187881998718,"Tangent",64.6934892283753,0.000673403982073069,98.531208653003,0.00019491694518365,33.7926717940718,0.00360513808205724,2.25603284453973,11.0054924048018,4.90046125487424,4.67899384209886,"true"
"59",1.18622474279255,2.25584978796542,39.1278308117762,91.2336191628128,8.93407798092812,"Cosine",43.2399293873459,0.00436809769715182,12.5547064701095,0.0041630537819583,53.1637175939977,0.00463190089096315,6.97502835420892,28.2706709881313,4.70028999377973,0.0532149733044207,"true"
"60",1.84050284815021,2.50203032139689,89.6584761096165,36.1358272144571,11.2575769005343,"Logarithmic",83.9478157926351,0.00146513193263672,75.7690587313846,0.0013333893858362,73.0014241067693,0.00332221249351278,3.59267075592652,17.4802279402502,2.31869413750246,2.20885968767107,"true"
"61",5.60370417567901,1.66052133310586,62.6150019932538,52.7474057627842,5.29408331587911,"Polynomial",7.30556659400463,0.0041108553414233,20.0419667642564,0.00013667582301423,77.6211545569822,0.00237927929265425,5.25808002799749,18.6513400706463,0.0341960578225553,0.0240309676155448,"true"
"62",2.14165390841663,3.0064586494118,65.4964851448312,25.1000115182251,10.6691295849159,"Logarithmic",34.5403752056882,0.0040253424923867,1.91116197966039,0.00227073129150085,60.2481334703043,0.00373053652932867,3.60690968297422,19.3502303748392,0.476510314038023,8.15458551282063,"true"
"63",5.2185030283872,4.44497642107308,89.2584490124136,43.1364914635196,8.86101119033992,"Cosine",72.2057775827125,0.00467175806057639,21.1758127668872,0.00361929191742092,82.8108159359545,0.00470469622174278,3.354384558741,8.36510066408664,0.769915244309232,6.88112295931205,"true"
"64",3.80475914478302,4.44706215336919,23.6199353355914,95.8326458930969,12.4018342895433,"Tangent",6.38749429490417,0.000981204248964787,2.27080984041095,0.00126416546409018,9.2285607708618,0.00466054625925608,2.17539210058749,29.8044071136974,1.35380090912804,8.06249313056469,"true"
"65",5.46525695500895,1.92709167767316,4.22665299847722,47.2033535130322,11.6575009282678,"Polynomial",69.0578649984673,0.00382704773335718,56.0693145496771,0.000213134554214776,46.9971659360453,0.00048560404102318,5.70679399790242,24.3677294475492,1.80020291241817,9.30575757753104,"true"
"66",3.07919170148671,1.39209519606084,3.65422796458006,83.5917906835675,5.36521698255092,"Exponential",54.0423512691632,0.00408533429959789,12.9025734728202,0.00451413688948378,67.2858031699434,0.000171962718013674,5.85061791911721,26.6807753080502,4.16585673578084,4.40930316224694,"true"
"67",3.33599575934932,3.38441764563322,85.4790126672015,13.5536717250943,7.03085443936288,"Logarithmic",8.06466988287866,0.000921612734673545,33.8593719759956,0.00338636126136407,67.9104668088257,0.00387566575431265,3.92738638352603,5.90959204244427,2.58907655370422,1.18093399098143,"true"
"68",5.11563155823387,3.52843134105206,33.813576772809,57.8462504548952,14.5193472793326,"Polynomial",34.7011326812208,0.00229563630535267,89.4603768130764,0.00264498671516776,29.79030914139,0.00273702305974439,5.45449680415913,27.1739427302964,0.491374708944932,7.97551963245496,"true"
"69",4.00319350673817,1.27129890117794,82.0910981157795,66.1585403839126,9.39824931882322,"Logarithmic",30.7889418909326,0.000129734110087156,99.5834571775049,0.000906685161171481,27.1103801671416,0.00241432985872962,5.60875294962898,11.5970674331766,2.1795436181128,7.01846711570397,"true"
"70",5.00278237997554,4.40994672849774,78.3532054163516,26.1730741243809,14.9013534523547,"Logarithmic",45.5443635117263,0.00301338675199077,28.0958055052906,0.00304573215544224,28.8672582712024,0.00428793838713318,7.55065915035084,28.9048824994825,2.48564655892551,4.62656983174384,"true"
"71",4.03717205068097,2.22663903888315,76.3086157618091,98.0701043270528,14.4855148056522,"Sine",60.0139271235093,0.00458069928456098,34.9224293371662,0.00132593653048389,71.9237056793645,0.00182154003996402,7.45182913867757,10.1837635808624,0.198589408537373,4.2188742174767,"true"
"72",5.7160330391489,1.46725786942989,75.9646092541516,24.0794537821785,6.04829896055162,"Tangent",87.3991152504459,0.000131261619972065,37.3329356079921,0.00182171329855919,11.8043479975313,0.00109649126185104,3.40176582988352,20.4831248568371,0.22908934042789,9.90924582350999,"true"
"73",2.82610515039414,3.04594043083489,96.2173297302797,51.2761401478201,7.8891789149493,"Polynomial",36.1348613863811,0.000203417679294944,20.6937771989033,0.00199070916394703,76.5747029567137,0.000459425433073193,5.78060119273141,14.7208129824139,4.02603607275523,3.93449745606631,"true"
"74",5.24218704341911,4.48813375737518,16.1016763420776,49.6215858729556,6.75049562565982,"Exponential",53.6494493717328,0.00472011017845944,89.3510055961087,0.00272656591259874,3.35607952438295,0.000721007777610794,4.65414824709296,21.0681691544596,1.39812502893619,6.1636162805371,"true"
"75",3.50325916800648,3.41433272790164,57.5016842689365,84.1253890888765,5.95813348703086,"Exponential",86.4569779485464,0.00193129195831716,6.93644771818072,0.000270712844794616,70.5490527907386,0.0020667311840225,2.61146379122511,5.04878193722107,2.23957311944105,8.26602309476584,"true"
"76",3.13485710788518,1.00917769502848,77.1849819459021,29.7798161627725,4.58488527499139,"Tangent",23.9017933607101,0.000877276899991557,50.5910213338211,0.00193772695609368,0.499215140007436,0.00410082628950477,5.38239388773218,29.8060581623577,0.646278187632561,5.56150291813537,"true"
"77",5.29300215095282,1.36460604518652,33.8797161355615,77.0006504841149,13.3773694187403,"Sine",57.1337311295792,0.00322429108084179,7.04332045279443,0.00404855608590879,59.9242387805134,0.00425006326637231,3.19845119304955,19.7958639718127,4.87617719569243,6.81619725422934,"true"
"78",1.11481890222058,1.41973746847361,69.7540185879916,97.8265933925286,7.30377865582705,"Sine",95.8343411097303,0.00319437954691239,95.3564692987129,0.00329764664988033,37.5234856503084,0.0029540159215685,6.40057485364377,5.10259780101478,0.887649572687224,0.260310363955796,"true"
"79",2.59684797632508,3.41483763791621,90.1178186759353,61.1323864432052,11.7701549781486,"Cosine",68.5163873247802,0.00317482999758795,34.6019473858178,0.00491417078650557,29.2646232061088,0.00305805243900977,2.93180571636185,12.7586088213138,3.3330272056628,5.83156478358433,"true"
"80",3.06616483512335,2.424062108621,30.6387481978163,29.3739995453507,4.75608027447015,"Polynomial",84.2780059901997,0.00385323482099921,10.022090235725,0.00393484138767235,94.5440442999825,0.00256951856659725,7.91797529906034,9.41251930897124,4.86064289929345,7.14292389340699,"true"
"81",1.69234314374626,4.13993888348341,79.6712329844013,79.8042009351775,4.02956410683692,"Polynomial",17.3524201614782,0.000637734400806949,91.9443813618273,0.000556476945057511,48.2697195373476,0.00395315328496508,2.63078978750855,27.6735258649569,1.08186748810112,3.4549226006493,"true"
"82",2.65934554534033,2.28642860148102,64.100846205838,35.6516804546118,9.77993787638843,"Exponential",73.3464826596901,0.00431845166021958,74.9264315003529,0.00158550961641595,23.3436790294945,0.00311757476069033,7.31133788730949,12.1508993103635,3.27654364169575,1.00187685340643,"true"
"83",2.05953429359943,4.61540900170803,31.6663307603449,3.63750513643026,15.1120996018872,"Logarithmic",8.38651922531426,0.00189122223411687,44.8448535753414,0.000748470061225817,95.0685646617785,0.0011568196117878,4.61748497141525,20.6834249151871,2.69198650261387,8.23261083569378,"true"
"84",4.19562524673529,4.60894522909075,47.0574113307521,50.1549641601741,8.7550848023966,"Cosine",91.8448695680127,0.00041660304646939,8.13376940786839,0.00481368961860426,70.7258070120588,0.000123967899708077,4.77935651317239,10.1920545112807,3.83312322781421,3.52743875933811,"true"
"85",2.39308124082163,2.54317070078105,43.9450699603185,17.3157791607082,5.80835458263755,"Exponential",30.9377892641351,0.000277175429509953,87.6026712823659,0.0035359404492192,4.14325797464699,0.00150010028388351,5.5139704500325,26.9617456197739,3.35250284522772,9.31949754944071,"true"
"86",2.89107471727766,3.04431990440935,76.3869668589905,24.8476245440543,14.4229397773743,"Cosine",98.5716324299574,0.00305622778600082,19.2551088053733,0.00413122935337014,39.3912464613095,0.00276604959042743,5.88256765110418,27.6584725081921,0.72633478557691,6.16168141597882,"true"
"87",2.19278289843351,1.10386785399169,52.268699859269,76.0172475595027,8.94016789738089,"Tangent",34.9614415317774,0.00106153850560077,30.0475634401664,0.000458310294197872,46.2211413774639,0.00487058441154659,4.75009502936155,10.2119646745268,3.81445897510275,7.20443246886134,"true"
"88",4.87861322727986,3.78227216843516,9.04884578194469,31.2320800498128,14.3835709504783,"Cosine",98.6307844985276,0.00344130660174415,87.2267668135464,0.00484574298956431,8.88302666135132,0.00073566164704971,7.34659879794344,23.5290885565337,1.497855798807,6.33154157549143,"true"
"89",4.5344028333202,2.13100690208375,72.7292439201847,29.1589614702389,6.18030147999525,"Tangent",47.9916906449944,0.00178733336622827,16.5027175331488,0.00261516258004122,15.3886607382447,0.00422264235909097,6.30896431906149,17.8755801066291,3.96445490303449,8.85535554494709,"true"
"90",2.35532068437897,4.50582930631936,2.86787746008486,30.1337354583666,14.4644522648305,"Tangent",78.8417442468926,0.000181327906902879,26.6150144394487,0.00125095213763416,45.1882253866643,0.00454828415531665,4.22364267520607,5.13068206608295,1.43135627615266,6.4818460890092,"true"
"91",1.67979719489813,4.4849663618952,59.3162863748148,83.1435272935778,12.8979910816997,"Cosine",43.7240985222161,0.00317173123476096,95.0468059396371,0.00189966780133545,71.5225914726034,0.0046955059748143,3.85089924000204,27.1702511713374,1.58218181692064,1.63011477096006,"true"
"92",2.38636468793266,3.41978201642632,29.8445448279381,10.9948477707803,15.1902052490041,"Sine",81.2816130463034,0.00278099053772166,8.10062687378377,0.000842452044598758,32.9124988755211,0.00300328645156696,7.55683208117262,20.900120511651,0.260628887917846,5.51760643254966,"true"
"93",3.10658570402302,3.98324168007821,53.3014741493389,83.8794648880139,12.2636335454881,"Logarithmic",5.59640894643962,5.55306079331785e-05,13.4539280319586,0.00024605669779703,35.6089334469289,0.00220073987380601,2.6110519869253,20.4026098840404,1.03786927880719,9.87727448577061,"true"
"94",3.79255201341584,1.85486801713705,85.1116495206952,89.5386399235576,10.580123222433,"Polynomial",44.0296899760142,0.000763455979758874,74.4116679299623,0.000877986513078213,52.6523409876972,0.00404533445951529,6.7466882923618,22.8819074062631,3.07374980766326,8.43874510843307,"true"
"95",1.80280907684937,1.37705080676824,15.3050943743438,67.9808185668662,15.0485215419903,"Logarithmic",59.9697621306404,0.00285880173323676,21.8614005250856,0.00319504419690929,4.20931819826365,0.00400963167194277,7.62020325195044,26.1554496316239,2.45457925717346,6.51358869858086,"true"
"96",3.6870204275474,4.43419542629272,43.3290658518672,28.6828390322626,15.5262229479849,"Polynomial",68.1536318035796,0.00290837819571607,17.0909642241895,0.0038073783449363,37.4796000542119,0.000949342204257846,3.34702418604866,13.2123639818747,4.77406817022711,1.94318986963481,"true"
"97",5.01434038532898,1.68783675413579,62.4578084563836,44.3502590525895,12.7067065658048,"Logarithmic",4.35711401514709,0.000205316046485677,11.1468308372423,0.0029277821467258,66.0019119037315,0.00329634050023742,7.78490225831047,22.098810209427,1.64620546391234,0.950723423156887,"true"
"98",5.68560740118846,1.47106655780226,73.6824709456414,36.8553517153487,10.1814538482577,"Polynomial",12.8033755812794,0.00302133338293061,10.6377142714337,0.0048081545648165,59.7790183033794,0.00428356800694019,6.83041734434664,22.3652846191544,0.661772290477529,8.53675371035933,"true"
"99",4.24500658665784,1.15617492143065,24.951530713588,3.66840031929314,8.41798639670014,"Exponential",59.4556190771982,0.000590157512342557,99.6893432457,0.00293233187869191,26.4654731377959,0.00129567487281747,4.73841911787167,18.9007721969392,1.37741374433972,9.24239510437474,"true"
"100",2.14582233480178,3.14746353961527,40.672975522466,38.3462109370157,9.15442844480276,"Tangent",86.5508791757748,0.00418678265647031,37.0405803667381,0.00433769424096681,0.952079682610929,2.67554284073412e-05,7.9306434141472,24.2333709681407,4.30402674362995,7.17638459056616,"true"
"101",4.37284868932329,2.56027024053037,34.2890891712159,55.4719175677747,11.7798021463677,"Exponential",32.1716821985319,0.00437738223932683,10.1825000951067,0.000118962457636371,65.8634511055425,0.00188345437985845,4.91381638729945,26.5546165127307,4.62635942618363,5.58808999601752,"true"
