"","weather_file","sim_start","sim_end","queenstrength","wkrdrnratio","drnmitesurvive","wkrmitesurvive","fgrlifespan","ForagerMaxProp","miteimmtype","totalimmmites","pctresistimmmites","InitColNectar","InitColPollen","RQQueenStrength","drnadultinfest","drnbroodinfest","drnmiteoffspring","wkradultinfest","wkrbroodinfest","wkrmiteoffspring","rqenable","rqscheduled","adslope","adLD50","adslopec","adLD50c","lslope","lLD50","kow","koc","halflife","halflife.1","cl4pollen","cl4nectar","cl5pollen","cl5nectar","cldpollen","cldnectar","ca13pollen","ca13nectar","ca410pollen","ca410nectar","ca1120pollen","ca1120nectar","ptrips","ntrips","pload","nload","foliar_appdate","foliar_begin","foliar_end","soilp","soilfoc","seedconc","soil_begin","soil_end","seed_begin","seed_end"
"13","w93193-tempadj.dvf","01/01/1988","12/31/1990",2.90479249414057,4.98992422968149,59.1650377493352,65.6549924751744,12.8923518434167,0.93396912352182,"Tangent",438.444257481024,78.3238001633435,4805.5496225832,2456.94634011015,4.47070144303143,0.146958024706692,9.24157191999257,3.68181053549051,5.56892164284363,9.82061652699485,3.37913651368581,"true","true",8.36695967055857,0.936528148922836,2.96134377550334,40.022207855321,2.3481482192874,9.66494949526968,76501.7318987358,85372.2998549277,8.3569604262244,8.3569604262244,0.0204872637987137,49.6476862579584,1.04888763232157,127.334276970942,4.85983473574743,92.0674490276724,6.07488077254966,96.2601124309003,2.43925397468265,111.606248160824,2.78505799616687,54.8971633799374,18.7895915200934,4.13906951807439,12.7296400172636,74.6732634166256,"07/01/1989","07/01/1989","07/31/1989",1.0557828177698,0.00222257128544152,2.16479030461051,"07/01/1989","07/31/1989","07/01/1989","07/31/1989"
"14","w93193-tempadj.dvf","01/01/1988","12/31/1990",3.38441643211991,1.73977632913738,85.3469960624352,57.048679376021,6.72956512495875,0.40890275221318,"Polynomial",887.535693589598,28.3870911458507,4364.92192442529,3244.23893964849,1.88532946258783,4.68415336450562,1.1763943452388,3.55507519911043,2.65252098906785,8.54569472372532,2.27536603342742,"true","true",5.2219651248306,0.276584236231633,1.08919333410449,63.1852251473702,7.43051548115909,99.3028112790377,70669.2922388772,36616.8911361648,28.8693912201095,28.8693912201095,2.12365898024291,79.2346497997642,2.56852012267336,18.2620197418146,1.5020215655677,83.0356949125417,6.35075939055532,92.7978305518627,8.45586356034037,95.9545725956559,0.125767129473388,51.6786770708859,23.0147309368476,33.2412066748366,10.7445828597993,70.0181474746205,"07/01/1989","07/01/1989","07/31/1989",1.97145504644141,0.0143145920748357,2.53892600326799,"07/01/1989","07/31/1989","07/01/1989","07/31/1989"
"15","w93193-tempadj.dvf","01/01/1988","12/31/1990",2.97968612145633,4.14651363063604,50.6844369228929,55.0309282029048,13.6301361164078,0.654899629065767,"Logarithmic",16.8065789621323,80.0578981870785,5409.2887628125,1738.59450668097,4.91422412917018,2.88760018069297,5.24848064174876,2.33102974598296,1.84822977520525,0.426396534312516,4.36110550886951,"true","true",7.33507117629051,0.931333681988763,9.63315136032179,4.17261174790189,8.1085007134825,70.4510207594573,57849.5029833872,11253.0683842036,7.31052615083754,7.31052615083754,1.26487803272903,31.2861003447324,0.441923929844052,53.9476382313296,3.51904694968835,21.22583957389,3.99047276172787,49.974319357425,5.65926894410513,69.9205446243286,0.0585765244904906,98.4483260288835,21.5110919671133,41.5127895409241,8.19257984030992,71.1103420937434,"07/01/1989","07/01/1989","07/31/1989",1.46028155181557,0.0138456729589961,3.12763440608978,"07/01/1989","07/31/1989","07/01/1989","07/31/1989"
"16","w93193-tempadj.dvf","01/01/1988","12/31/1990",2.68056590203196,3.39268479216844,64.8115490097553,5.06658772937953,15.2328003207222,0.828145346138626,"Cosine",26.284720050171,1.44688955042511,815.899472660385,1477.36334998626,1.26448630075902,6.08705522725359,9.22321560792625,2.87404755363241,8.35830362979323,3.45092435833067,3.7094140984118,"true","true",6.2246973644942,0.69965622433275,5.79891000781208,49.6217646054858,1.30544066056609,80.1354202641488,24802.2329987023,76013.6991539223,26.6304956995416,26.6304956995416,0.150046799331903,19.4763337960467,3.62992494134232,73.4668444725685,2.27781240642071,26.6738678561524,5.48652542456984,41.5602196194232,5.94291145831812,118.20150625892,1.78457999392413,43.0091374926269,15.5323244556785,21.3595790099353,9.91040592640638,42.9586811782792,"07/01/1989","07/01/1989","07/31/1989",1.9066822391469,0.00580273048439994,5.56651913141832,"07/01/1989","07/31/1989","07/01/1989","07/31/1989"
"17","w93193-tempadj.dvf","01/01/1988","12/31/1990",2.96362058911473,1.91960251051933,55.3417903603986,65.6794972252101,10.3366959067062,0.933152617886662,"Cosine",352.496080566198,45.580483856611,5477.52566023264,2883.97431003395,1.7683774875477,9.93443793384358,2.66476938733831,4.21307071694173,8.06280817138031,3.15005508018658,0.822322457097471,"true","true",4.27786882221699,0.99038596644369,9.35525620030239,42.8023651345349,5.82086528465152,49.9541166647843,7109.85455569291,44610.3171893749,26.8626079004724,26.8626079004724,0.25883767940104,59.4389247475192,3.47630756814033,121.417496865615,3.4445769963786,10.9681777074002,3.15217035198584,38.5813811421394,5.78577069123276,72.4088383931667,1.86167449643835,40.2504025772214,9.1942791682668,7.88652652315795,4.1711192522198,63.8858326454647,"07/01/1989","07/01/1989","07/31/1989",1.13007395970635,0.0104035244761035,2.15587229281664,"07/01/1989","07/31/1989","07/01/1989","07/31/1989"
"18","w93193-tempadj.dvf","01/01/1988","12/31/1990",2.01297549623996,2.99096086341888,67.36587905325,24.2975263157859,11.3846506401896,0.891171806259081,"Exponential",405.42227588594,46.9327356200665,7146.0634347517,667.667191498913,4.59179439302534,2.99123904900625,8.58578778803349,1.24274846748449,4.85040719388053,6.13257581135258,0.490140437614173,"true","true",3.5907831043005,0.567520503568929,4.22047330345958,33.5007610612377,8.19311982765794,8.09172710164869,2254.27962873863,23100.5735784406,23.6884371410823,23.6884371410823,1.02168280910701,97.409997577779,4.57532185083255,72.0774241955951,0.701587158255279,6.3837144873105,6.09814132777974,49.8228371329606,2.49256452147383,147.847607443109,1.0755968762096,35.9127314947546,11.1241689128801,43.67189277336,4.02680301852524,59.6481945039704,"07/01/1989","07/01/1989","07/31/1989",1.05139853828587,0.0179151755091734,2.60741543094628,"07/01/1989","07/31/1989","07/01/1989","07/31/1989"
"19","w93193-tempadj.dvf","01/01/1988","12/31/1990",2.36826389841735,1.63127567712218,33.50320069585,88.0094502586871,5.15507363155484,0.244956564856693,"Cosine",459.476730320603,65.6609177356586,5418.71383071411,722.855987213552,1.10439977515489,5.80236910842359,4.31047466350719,0.175841732416302,4.4371912186034,3.5518662002869,4.87694305833429,"true","true",6.87810529209673,0.247514446028741,3.56905393814668,10.2230235306402,4.12530309148133,39.4241882342198,77750.4603043444,98736.311582743,5.05279686234426,5.05279686234426,0.597955903038383,82.0340203586966,5.99094336479902,61.3786003785208,0.291887606028467,51.7626781482249,6.85569625422358,39.3903189338744,5.85104030806106,81.391857881099,1.35684082028456,37.0933257229626,8.16990604903549,25.8416968649253,5.47694983612746,73.3783795568161,"07/01/1989","07/01/1989","07/31/1989",1.48849637480453,0.00610449134395458,4.91378199891187,"07/01/1989","07/31/1989","07/01/1989","07/31/1989"
"20","w93193-tempadj.dvf","01/01/1988","12/31/1990",1.3276260541752,3.2339916434139,54.6424394007772,47.0133589813486,11.0562107572332,0.49311458459124,"Polynomial",169.530011247844,56.1818489106372,7308.27835702803,301.662863767706,4.88342424947768,5.97613818943501,6.40506079187617,1.79538978380151,6.95203105686232,2.83905752003193,3.7641381053254,"true","true",7.76738260127604,0.22700025698822,5.51415163232014,70.999716540134,3.92747296765447,1.58930459279823,51643.5138808924,88697.6691513015,14.083337182831,14.083337182831,3.70221186056733,31.6268750466406,1.39500747481361,61.4569748751819,3.41972392704338,131.958310981281,2.65747369574383,92.1521603502333,2.48779585491866,130.138115179725,1.91104321810417,78.8842325285077,27.8262810343876,4.13297380693257,13.3886758573353,93.2714680908248,"07/01/1989","07/01/1989","07/31/1989",1.34774286416359,0.00557231279253028,5.54668046161532,"07/01/1989","07/31/1989","07/01/1989","07/31/1989"
"21","w93193-tempadj.dvf","01/01/1988","12/31/1990",3.66686013247818,1.24526989087462,67.1008859761059,14.4535349914804,6.95271727349609,0.392598291859031,"Exponential",725.780521053821,81.6554087447003,504.582046787255,6266.69658138417,2.70884827431291,0.706625913735479,8.29886812483892,1.11326043843292,5.32982770586386,2.67452688887715,4.97789563378319,"true","true",6.6972038410604,0.164514949996723,5.42255115811713,38.5174662529314,7.40023455023766,93.755866164851,9145.60924788648,25944.3338258308,6.12144894755911,6.12144894755911,1.59577941335738,79.2469333158806,1.83870830666274,104.543481348082,1.07862946065143,94.9024037690833,6.91434511104599,45.550535582006,8.78707455398981,54.7213865118101,0.142277427949011,30.8425842784345,16.850088391453,26.9394472809508,10.9068009834737,60.9468553285114,"07/01/1989","07/01/1989","07/31/1989",1.04143570922315,0.00326898229820654,3.99148016772233,"07/01/1989","07/31/1989","07/01/1989","07/31/1989"
"22","w93193-tempadj.dvf","01/01/1988","12/31/1990",1.27030363772064,2.90368928853422,72.9676411254331,1.36590877082199,10.8372106794268,0.816808207891881,"Exponential",242.649788968265,5.00608026050031,3525.61944716144,4440.75519044418,4.91501956712455,6.3058843347244,0.696692147757858,4.65442933491431,6.99194961227477,4.59637394174933,1.92328532924876,"true","true",7.18561828322709,0.499093004199211,4.57357447990216,58.3081900997802,4.45156686380506,82.5659329292753,79282.5555191551,43917.6419151542,24.0018923055381,24.0018923055381,3.63711441867054,40.9931576577947,5.09550988068804,133.056828053668,5.23137847194448,22.835981415119,6.33960530003533,22.0120592042804,2.72120596428867,39.8310713563114,0.0566676130983979,99.2408121190965,23.4486144557595,44.8408715771511,9.31229866854846,51.0895535675809,"07/01/1989","07/01/1989","07/31/1989",1.42599693313241,0.00666069736331701,8.36617710231803,"07/01/1989","07/31/1989","07/01/1989","07/31/1989"
"23","w93193-tempadj.dvf","01/01/1988","12/31/1990",1.7610355662182,2.0109453946352,3.86668625287712,94.825958670117,15.7675429778174,0.834107781527564,"Cosine",281.599026173353,47.7184922900051,1108.63491964992,3174.12174146157,2.88482490647584,0.42907401220873,3.16051072441041,0.490276588825509,1.23759035021067,7.30327204568312,2.72521993145347,"true","true",5.18247817270458,0.41878762792726,5.52722990117036,39.4763809618631,4.27844748832285,47.2533485559011,92206.9270739098,55672.1986466111,16.9957265418954,16.9957265418954,0.121648059226573,47.0738386269659,0.788361106999218,137.951480329502,4.57844042731449,77.8528185677715,7.74187390580773,43.1227788515389,7.44644357436337,173.705869545229,1.05105630937032,67.9133883118629,16.1763547533192,7.26880455948412,10.2291238131002,96.7306796554476,"07/01/1989","07/01/1989","07/31/1989",1.63703974126838,0.0103535003643483,4.76907904376276,"07/01/1989","07/31/1989","07/01/1989","07/31/1989"
"24","w93193-tempadj.dvf","01/01/1988","12/31/1990",3.420161687769,3.06759122014046,81.0857367236167,97.1920314477757,15.5310933003202,0.236445110291243,"Logarithmic",210.53913095966,80.7764081517234,1783.68851724081,820.180087606423,4.4626759281382,7.39200442098081,9.01201676344499,2.10354000446387,5.245321826078,1.78614614298567,0.634846003958955,"true","true",1.49204348027706,0.141711794953095,2.22723556705751,43.1067436866434,8.10419208742678,89.5935364437001,81046.4910791421,88423.2714124208,24.9567305368837,24.9567305368837,3.18743354361504,47.3368146456778,2.52783813793212,121.339012670796,3.99756371090189,15.9445207449608,6.66082534687594,56.1455232836306,9.35608610080089,95.1837827125564,0.37063600262627,50.4185581579804,23.7810229733586,43.9093874450773,9.80313066951931,58.5116720106453,"07/01/1989","07/01/1989","07/31/1989",1.19776341249235,0.0171601730110124,5.92866295855492,"07/01/1989","07/31/1989","07/01/1989","07/31/1989"
"25","w93193-tempadj.dvf","01/01/1988","12/31/1990",3.98983241338283,4.0486539779231,52.6816008146852,80.9413047041744,5.48261679057032,0.928844281239435,"Cosine",585.831937147304,37.5845124246553,2384.85251744278,4615.26555297896,3.38247783202678,0.547881289385259,2.40666085621342,2.42537389858626,7.37245245371014,0.497163962572813,3.36222374811769,"true","true",2.1197626888752,0.794698214182397,7.20754744834267,73.0182422020617,5.93157528527081,34.6278063353188,37926.9163497233,22650.3841983909,3.50124070481397,3.50124070481397,1.09656642191112,70.0295806163922,0.581957606133074,35.9689070493914,3.91028240835294,57.2002883534878,7.19447701685131,72.2128171473742,6.73198246860411,111.718350667506,0.410444247303531,47.8103590197861,22.6333737261593,44.3463737145066,4.48218102473766,54.2363762389868,"07/01/1989","07/01/1989","07/31/1989",1.79746200586669,0.00543807434174232,2.54816726106219,"07/01/1989","07/31/1989","07/01/1989","07/31/1989"
"26","w93193-tempadj.dvf","01/01/1988","12/31/1990",4.30902481079102,1.23754687607288,13.3540396112949,8.83675522636622,4.97748030629009,0.590454313904047,"Exponential",275.933794444427,9.42412868607789,3224.27842509933,2680.19914124161,1.64401795063168,0.317552492488176,1.42090030945837,1.79702647496015,6.91804670263082,3.34483914542943,3.13658652594313,"true","true",5.38117779232562,0.42497605835204,9.43393664131872,30.4177565883109,5.24417637474835,19.1545694413423,48788.9231636636,17025.4940082165,8.66357474043034,8.66357474043034,0.537784397602081,39.1702656866983,2.51163387810811,8.98818215355277,5.45608147932217,70.6371929962188,7.64854814046994,43.3656255155802,4.94187719661277,129.345760210417,0.428512604674324,66.5384831652045,24.9984071124345,14.0420162128285,6.33603257779032,77.7810548827983,"07/01/1989","07/01/1989","07/31/1989",1.96450017904863,0.00351213575387374,3.24443523562513,"07/01/1989","07/31/1989","07/01/1989","07/31/1989"
"27","w93193-tempadj.dvf","01/01/1988","12/31/1990",2.25633275043219,1.03630405571312,20.7331710495055,24.995209206827,6.86895821429789,0.0275693787261844,"Polynomial",315.869417740032,88.4023542515934,3124.66037163977,7114.17615800165,3.38821805082262,7.02519711805508,9.86998750362545,3.09484732570127,2.47325445292518,8.90121103031561,1.49002518155612,"true","true",3.15950510837138,0.303689455529908,2.30584409134462,31.6916788810377,3.18555493094027,44.7870340902691,25218.6927288608,14013.2901580068,24.7609287186991,24.7609287186991,3.63914224691689,63.4652637178078,1.07554581994191,16.7186110513285,2.46923920093104,30.3260439424776,7.78394006965682,74.5370556414127,7.32644061036408,142.568233627826,1.89870339003392,72.6781625300646,23.6114324778318,6.28793474845588,11.2319352924824,75.5932952370495,"07/01/1989","07/01/1989","07/31/1989",1.2182352039963,0.00539423147472553,9.22943110368215,"07/01/1989","07/31/1989","07/01/1989","07/31/1989"
"28","w93193-tempadj.dvf","01/01/1988","12/31/1990",4.37235191743821,3.04850656446069,41.3658646633849,74.2331330431625,9.93299158476293,0.161962592974305,"Sine",359.435077989474,56.8650871980935,2355.8026811108,7084.40306794364,1.78226391877979,5.94284223159775,6.31819749251008,3.68448934867047,6.52090275427327,6.37348168063909,0.0321724312379956,"true","true",7.70054452307522,0.892430399401812,6.09720019483939,75.6122791802296,8.2987382914871,81.9401723964713,25522.2962908292,57439.6100065464,19.9120274934918,19.9120274934918,0.41209707595408,33.9343114988878,0.827629209961742,6.4597470103763,2.97791137732565,106.359980057459,6.78609848050401,54.3978427350521,6.43503436488099,144.073143573478,1.1278762856964,76.157395336777,29.7300161961466,19.1836517089978,9.58728300035,93.4230695734732,"07/01/1989","07/01/1989","07/31/1989",1.89593663648702,0.00405775295500644,1.47932043625042,"07/01/1989","07/31/1989","07/01/1989","07/31/1989"
