"","weather_file","sim_start","sim_end","queenstrength","wkrdrnratio","drnmitesurvive","wkrmitesurvive","fgrlifespan","miteimmtype","InitColNectar","InitColPollen","RQQueenStrength","rqenable","rqscheduled","adslope","adLD50","adslopec","adLD50c","lslope","lLD50","kow","koc","halflife","apprate","halflife.1","cl4pollen","cl4nectar","cl5pollen","cl5nectar","cldpollen","cldnectar","ca13pollen","ca13nectar","ca410pollen","ca410nectar","ca1120pollen","ca1120nectar","ptrips","ntrips","pload","nload","foliar_appdate","foliar_begin","foliar_end","soilenable","soilp","soilfoc","seedconc","soil_begin","soil_end","seed_begin","seed_end"
"11","w93193-tempadj.dvf","01/01/1988","12/31/1990",4.09957153536379,3.70496623963118,4.99156566802412,14.5407298579812,8.62551233917475,"Polynomial",6765.96891840454,398.36093543563,1.41603217553347,"true","true",8.52195752412081,0.021417963092681,3.77714753383771,27.9888507412372,2.52105555683374,32.7460283797635,99231.8482673538,48829.7693586557,12.7369876890909,2.46593345668144,12.7369876890909,1.91232784464955,85.5553506407887,3.1140239755623,64.7563198814169,2.37880444619805,133.576126943808,6.06660181730986,86.6710552573204,2.61837245568167,139.085549674928,1.27446759981103,76.1751058883965,26.6460004309192,41.7987178759649,7.90597848407924,33.329670028761,"07/01/1989","07/01/1989","07/31/1989","true",1.03609377378598,0.0155160556903575,8.68864739104174,"07/01/1989","07/31/1989","07/01/1989","07/31/1989"
"12","w93193-tempadj.dvf","01/01/1988","12/31/1990",1.57189586292952,3.13489350583404,17.0336994342506,2.99884383566678,7.07607558649033,"Polynomial",688.240274321288,6530.49005959183,2.06535262707621,"true","true",7.23795370943844,0.0397575493576005,9.12972756917588,91.8669198445571,5.77156233042479,17.3720672675821,83972.5116928468,41618.5565732832,16.5859515438322,1.37267772045033,16.5859515438322,2.05023926217109,61.295208032243,4.89755830261856,24.4845216278918,3.15113200899214,58.8553509791382,4.65901620574296,30.297629442066,7.00498229891527,160.144219691865,0.772517591714859,84.4456965848804,23.2533026332967,40.1451881639659,10.622243065387,54.8601259710267,"07/01/1989","07/01/1989","07/31/1989","true",1.39725844748318,0.0098952917738352,3.92221939121373,"07/01/1989","07/31/1989","07/01/1989","07/31/1989"
"13","w93193-tempadj.dvf","01/01/1988","12/31/1990",2.41343118622899,3.8336366424337,56.4575113123283,79.2587315663695,10.7902841335163,"Exponential",7365.35172634758,3598.16327712033,2.70926297642291,"true","true",4.14703563414514,0.0836424437353853,9.91443371865898,98.3018634224171,5.0785610973835,10.9286603106107,70723.0016063844,20981.1015217067,31.2116308886092,0.629442675557919,31.2116308886092,2.58444032352418,9.23402500338852,4.265186464414,35.0498922402039,3.81850454304367,110.011942370329,7.37917418666184,78.745531886816,9.18516937247477,194.773551910184,0.959514245856553,61.0971041768789,19.0386609644629,8.0010969620198,11.6436909912154,93.2173478510231,"07/01/1989","07/01/1989","07/31/1989","true",1.74589561182074,0.0139209846220911,7.04388132784516,"07/01/1989","07/31/1989","07/01/1989","07/31/1989"
"14","w93193-tempadj.dvf","01/01/1988","12/31/1990",1.21539162378758,1.06023919582367,98.6177263781428,22.8950371965766,14.8506287671626,"Sine",2477.76930027176,5537.93597817421,2.41441798210144,"true","true",4.8455675560981,0.303318223140202,2.11457453644834,11.8068765624631,1.62095087207854,20.7288850570351,30686.9555194231,73981.7524064332,19.1433464589296,4.47025510595925,19.1433464589296,0.827025230042636,69.4838701048866,2.46829051757231,35.6955524766818,5.98022298747674,110.766527953092,5.04710648097098,29.6790593862534,8.88396083733533,55.1299133477733,1.20988188358024,40.0831601023674,5.6046250583604,28.923522958532,15.2638545874506,77.1046887408011,"07/01/1989","07/01/1989","07/31/1989","true",1.53496420476586,0.0148234062346164,1.15530916396528,"07/01/1989","07/31/1989","07/01/1989","07/31/1989"
"15","w93193-tempadj.dvf","01/01/1988","12/31/1990",3.80749605130404,2.00896784104407,39.2893176991493,26.0236798319966,5.25874177832156,"Cosine",7493.87791904155,4426.96626358666,1.61999947205186,"true","true",5.43735535629094,0.804708664656617,7.34960415703245,3.74244432241633,6.16542412154377,45.6358903888795,33352.4477726101,24139.9830196756,16.1950483180117,5.67716178962891,16.1950483180117,0.23607200756669,8.86983294039965,3.5771457189694,146.583960985299,3.34067505178973,119.589527207427,7.55789883136749,56.1038811318576,3.64428634701762,94.1447361372411,2.18438907992095,54.7443917393684,10.1410741135478,4.14817908313125,12.3388882530853,33.3677984471433,"07/01/1989","07/01/1989","07/31/1989","true",1.12213360378519,0.0101145628970116,1.35951429419219,"07/01/1989","07/31/1989","07/01/1989","07/31/1989"
"16","w93193-tempadj.dvf","01/01/1988","12/31/1990",3.88387600239366,3.50621515884995,77.3397284792736,73.0379870627075,10.486471385695,"Tangent",5566.71058707871,5491.49956069887,3.52065290976316,"true","true",4.13067859783769,0.709059227708261,3.32309854403138,61.6102037126394,2.73152286745608,30.3960540324009,35941.2550258041,43396.8014347316,18.4559675801778,1.17270776357362,18.4559675801778,1.28083769325167,11.1464522778988,1.99382938770577,120.71082231123,4.52904722141102,1.58840588992462,3.75681529454887,89.8223188705742,4.65826600550208,130.370676531456,2.9355382702779,24.0004996955395,24.9515857924707,12.1925622187555,10.7616238025948,62.2249811911024,"07/01/1989","07/01/1989","07/31/1989","true",1.85867864568718,0.0132325645852834,1.56304295244627,"07/01/1989","07/31/1989","07/01/1989","07/31/1989"
"17","w93193-tempadj.dvf","01/01/1988","12/31/1990",2.70181903708726,2.36451928690076,71.5312886750326,41.8040642514825,13.3790562711656,"Sine",2325.02383154351,3410.42918874882,4.10318029206246,"true","true",6.70119966194034,0.626366606809664,9.98880511126481,90.8661330352821,8.56732186302543,16.0199655338854,20089.1128558358,93674.7946469621,5.43775883594062,0.732675637950655,5.43775883594062,3.32814788352698,23.4871915541589,2.6160052344203,31.6991723142564,4.24674101499841,96.8277329346165,4.48060946008191,67.00584102422,2.8705877105007,69.0057352883741,0.225790017284453,58.2883856631815,20.0594488773495,46.8045765031129,4.31913997698575,97.8621021332219,"07/01/1989","07/01/1989","07/31/1989","true",1.26249362109229,0.0117784972093068,2.29567391122691,"07/01/1989","07/31/1989","07/01/1989","07/31/1989"
"18","w93193-tempadj.dvf","01/01/1988","12/31/1990",4.43048903904855,1.17954074498266,45.0011600740254,47.046203748323,12.9497334863991,"Polynomial",688.734106253833,4543.3306861436,4.11620449088514,"true","true",7.1440376713872,0.424273671571398,2.67223851778544,43.2296620430034,8.85017894767225,71.671627649687,29702.424070002,81983.6869841651,33.6924589273287,7.25428438135842,33.6924589273287,0.957146092317998,85.790015081875,5.00312861334532,25.147281086538,0.625065683852881,122.585388924927,3.37603638302535,52.68256502226,4.68826706008986,57.7370545407757,2.34413958806545,45.6463924795389,12.5352353611961,28.3350342335179,5.93775379471481,58.938043252565,"07/01/1989","07/01/1989","07/31/1989","true",1.73790399706922,0.00736983185773715,7.71782234520651,"07/01/1989","07/31/1989","07/01/1989","07/31/1989"
"19","w93193-tempadj.dvf","01/01/1988","12/31/1990",3.39344535022974,1.28848569188267,20.9449578542262,61.4102984545752,9.24802715983242,"Cosine",2365.80373789184,440.552997309715,4.62773483153433,"true","true",6.6477267369628,0.713309083988192,1.81668716063723,59.7344013423631,4.7956732288003,35.6679248319054,23542.7374341869,72687.0257163057,26.4515653686365,9.77672040403052,26.4515653686365,2.78958028461784,74.2931576678529,4.82667263410985,124.615255056415,5.15608459152281,119.35844529653,5.89380358047783,73.2381443865597,3.52837648764253,146.274213828146,1.46840562997386,79.8936726152897,9.93817053595558,24.5662442781031,7.23255303967744,41.171565875411,"07/01/1989","07/01/1989","07/31/1989","true",1.33691051136702,0.00721078951656818,5.57840919005685,"07/01/1989","07/31/1989","07/01/1989","07/31/1989"
"20","w93193-tempadj.dvf","01/01/1988","12/31/1990",1.29386418964714,2.28986055031419,66.7353011900559,66.5583569323644,13.1016167709604,"Logarithmic",345.896253362298,1922.0070616575,2.99018763657659,"true","true",4.62223581969738,0.967952759617241,3.83487481158227,20.6491469469082,6.28460709564388,64.4635635180371,95419.4576636255,24417.5424739474,25.9320736860158,2.24745618068124,25.9320736860158,0.841005925089121,20.2024510595948,5.28703073831275,119.198472902644,0.996286655310541,125.365458684973,4.10814545797184,21.5419562160969,6.43466774572153,170.685702865012,0.0832065960858017,27.0688897185028,16.6740539814346,15.0246762791649,4.74522602558136,40.5895201466046,"07/01/1989","07/01/1989","07/31/1989","true",1.0267157969065,0.0188180481926538,5.87632623990066,"07/01/1989","07/31/1989","07/01/1989","07/31/1989"
"21","w93193-tempadj.dvf","01/01/1988","12/31/1990",4.51847114507109,1.89448186848313,14.8177075665444,74.2982433177531,6.46711409650743,"Sine",209.677454805933,114.199704234488,3.98755724448711,"true","true",2.48551991954446,0.38477884087665,9.29673692281358,36.6708195523333,3.35365382768214,15.983924898094,41612.2601780449,61220.6561436858,20.0070178910624,8.86717860161909,20.0070178910624,2.3418933423236,35.0873452378437,5.44639625307173,132.827779313084,0.797003919258714,76.2460345518775,4.95876900553703,59.7930127754807,6.71861918910872,195.269652158022,0.659200441092253,79.7854487225413,24.0748440674506,33.8918662648648,11.6115573588759,37.6911490550265,"07/01/1989","07/01/1989","07/31/1989","true",1.24543045531027,0.00200714654801413,7.50892627448775,"07/01/1989","07/31/1989","07/01/1989","07/31/1989"
"22","w93193-tempadj.dvf","01/01/1988","12/31/1990",4.88356931973249,3.95712733827531,22.7385141421109,0.864701042883098,7.75132610090077,"Cosine",1345.84091738798,2391.04538103566,4.83087768033147,"true","true",6.03632191382349,0.873266324366909,4.19115672120824,0.116289084688295,1.74565503001213,92.7433694184355,942.136008532923,25094.0209765625,20.0701434684219,6.04792299771332,20.0701434684219,0.477194899693131,74.4902983307838,0.524031963665038,90.1994761778042,3.69203960476443,4.84743925044313,3.85893960231915,36.20724754408,5.3159003257053,130.7151326444,2.56557944579981,56.0749076679349,18.9415662852116,21.6492889560759,11.883536297828,38.5414785007015,"07/01/1989","07/01/1989","07/31/1989","true",1.13721387041733,0.00322134612640366,5.44117536977865,"07/01/1989","07/31/1989","07/01/1989","07/31/1989"
"23","w93193-tempadj.dvf","01/01/1988","12/31/1990",3.31744560133666,1.4143367446959,8.47751318942755,57.7852134825662,8.03367440961301,"Exponential",4918.98177640978,2703.2860011328,2.41587580554187,"true","true",3.37377279810607,0.0576951849700417,6.17276989994571,99.6779163678933,5.76451794989407,87.94002327538,54499.7395813034,68113.8452407005,23.53203829173,8.43064929554355,23.53203829173,3.8507108008489,68.9845971530303,5.80834685778245,81.1745535582304,4.85638518864289,6.24261723132804,2.26761237746105,65.9650178253651,7.09645430014934,171.962430626154,1.58975900709629,42.544323913753,10.3342677280307,5.95280569978058,4.73810171242803,39.8624015809037,"07/01/1989","07/01/1989","07/31/1989","true",1.51367354928516,0.0171908025227021,3.79749169526622,"07/01/1989","07/31/1989","07/01/1989","07/31/1989"
"24","w93193-tempadj.dvf","01/01/1988","12/31/1990",2.16102431342006,4.89151078276336,11.097135161981,96.6895158169791,15.1447139671072,"Logarithmic",1932.06693939865,3345.32888191752,4.62651938106865,"true","true",5.7297195084393,0.271433630732354,4.93391486303881,74.3513585328541,4.51513611711562,63.4014570180259,99250.4651010788,81945.3633736104,18.0585805431707,8.22147298788885,18.0585805431707,2.29703590180725,81.5344757633284,0.476302357390523,14.7417423664592,5.84396811481565,99.0941540105268,2.54778803680092,99.4916791282594,2.40144630353898,53.793978379108,2.67341613932513,54.1128121875226,8.67990118544549,46.6982859643176,9.05834282189608,96.5474624279886,"07/01/1989","07/01/1989","07/31/1989","true",1.87137870746665,0.00233680996717885,3.96813142299652,"07/01/1989","07/31/1989","07/01/1989","07/31/1989"
"25","w93193-tempadj.dvf","01/01/1988","12/31/1990",2.07377737760544,2.70304455328733,65.4382840031758,26.5785672003403,12.5724808303639,"Polynomial",6572.27308228612,7857.94264129363,4.0134577928111,"true","true",7.40405884757638,0.729805288856616,3.67865757318214,25.8130029400636,4.66964816302061,31.5948233961463,85985.224908055,14778.3513363781,12.8735621799016,3.76864844764909,12.8735621799016,0.453019366599619,24.573646648787,2.23448371980339,32.0016303565353,5.37080264277756,62.5527569325641,2.61688610939309,21.6110755689442,7.38898556770291,107.420198312029,2.2404234863352,85.6206724047661,24.9755911305547,37.4750986220315,4.03498792182654,46.5910643152893,"07/01/1989","07/01/1989","07/31/1989","true",1.28895169263706,0.0149995297854766,3.8187671804335,"07/01/1989","07/31/1989","07/01/1989","07/31/1989"
"26","w93193-tempadj.dvf","01/01/1988","12/31/1990",2.13797336351126,4.36500617023557,86.8141104234383,88.0890142871067,4.37950417771935,"Sine",5799.79571478907,2023.53184567764,2.55541158188134,"true","true",5.17103481851518,0.120620227663545,5.02618801640347,33.1339709932909,3.70192943513393,81.8675906604247,9700.53858666849,58767.7887239724,16.1788664258551,0.568046113124117,16.1788664258551,1.47841528244317,84.6167261945084,5.81249546119943,107.838582317345,5.1167401461862,32.4187515769154,7.42535501280799,56.9854054413736,6.66696898769587,103.534464677796,2.16612356412224,26.5068976394832,22.4364085695706,23.9048627335578,6.87850819714367,69.6927655534819,"07/01/1989","07/01/1989","07/31/1989","true",1.78055189433508,0.00670480224210769,3.1457527866587,"07/01/1989","07/31/1989","07/01/1989","07/31/1989"
"27","w93193-tempadj.dvf","01/01/1988","12/31/1990",2.17779564578086,1.83618395682424,28.4975327551365,3.19285881705582,8.94247970730066,"Tangent",6986.242026533,6736.50976698846,2.92870972026139,"true","true",8.86319848895073,0.150448367215693,2.50584815302864,73.8108813588808,6.39883855730295,5.74026032478479,54193.3572324471,61390.6399756598,16.2062294936972,6.18262847013748,16.2062294936972,0.380777557380497,11.6952023934573,1.86437817011029,123.128239950165,2.38867599098012,62.7781688701361,7.86627626726404,21.5023031271994,5.69458317630924,89.066890347749,1.44813664862886,40.0267818011343,19.1528207026422,37.8826416190714,6.50118142832071,85.2423580107279,"07/01/1989","07/01/1989","07/31/1989","true",1.56838742550462,0.0185644273294602,3.73314599134028,"07/01/1989","07/31/1989","07/01/1989","07/31/1989"
"28","w93193-tempadj.dvf","01/01/1988","12/31/1990",3.60085713583976,1.84184014052153,53.1924648676068,37.9728831816465,12.3414207920432,"Cosine",2687.18640876468,4626.52242318727,1.39714228175581,"true","true",2.43526226468384,0.521845834845211,9.66874431585893,11.3634589241168,7.07091826759279,7.20039190553967,95771.5733479931,87014.5462980883,20.1790726745967,7.83938230272429,20.1790726745967,0.496449835598469,8.78532030619681,5.48056391626596,66.534938570112,1.99492767546326,134.732232510578,6.26719479290768,42.9270991683006,8.18003294013906,128.653759001754,1.49036107538268,27.6585275679827,10.4198601860553,37.414294092916,5.70996251422912,90.9395523788407,"07/01/1989","07/01/1989","07/31/1989","true",1.54103183327243,0.00842638914682902,3.42996461386792,"07/01/1989","07/31/1989","07/01/1989","07/31/1989"
"29","w93193-tempadj.dvf","01/01/1988","12/31/1990",3.33861144073308,3.64755047112703,71.5794835006818,43.5814031166956,4.13640671502799,"Exponential",3689.90835135337,4496.34886102285,3.17838936857879,"true","true",2.95176588371396,0.684398363475455,8.30948913027532,48.7358914685235,3.5055682528764,58.4255731026398,30412.397949875,34615.2682511434,6.14483576596249,1.17897798516904,6.14483576596249,3.18280711025,84.0811250032857,1.28920313576236,47.4613572587259,2.37656918540597,116.860859119333,7.82119969399646,92.3956528119743,5.3001781356521,180.50120874308,0.661280523519963,79.8092559352517,15.648604484275,16.7687136763707,9.33449006453156,74.5902474294417,"07/01/1989","07/01/1989","07/31/1989","true",1.84315288858488,0.0146111682262272,4.79385835514404,"07/01/1989","07/31/1989","07/01/1989","07/31/1989"
"30","w93193-tempadj.dvf","01/01/1988","12/31/1990",3.25575493462384,1.37650526780635,92.5025021424517,28.452915744856,10.3101725587621,"Exponential",3819.04304181226,7264.42448301241,4.50643442291766,"true","true",2.31482198834419,0.079771256462438,4.03148177801631,58.3482334734034,7.63010338880122,93.3991652462932,12832.2361359078,25722.5007345444,5.6321927506011,3.57912144440762,5.6321927506011,0.316109229810536,55.3626880981028,1.18081856751814,101.51823987253,0.645721098873764,44.983673945535,4.10150591917336,58.8987297564745,3.71836519162171,127.297199186869,0.286893540294841,98.4472256712615,5.45668683759868,25.9290645346045,5.1695607341826,66.3734074099921,"07/01/1989","07/01/1989","07/31/1989","true",1.06292152381502,0.0170241364298854,1.81637504789978,"07/01/1989","07/31/1989","07/01/1989","07/31/1989"
"31","w93193-tempadj.dvf","01/01/1988","12/31/1990",1.00411783158779,3.83900339528918,45.7925804425031,99.2201695451513,15.1755633298308,"Exponential",1947.66458272934,7265.76161279809,4.20071330480278,"true","true",2.17660542577505,0.652346811659634,5.00638913339935,77.0597176597167,8.99854731746018,60.2076742994753,27166.3282955594,33272.2454480582,34.4527413246688,9.45613875519182,34.4527413246688,2.22496777586639,10.7112117577344,2.34384762682021,2.36621531657875,3.22417064756155,107.093801116571,7.29871503803879,80.3787197545171,3.55659634906333,44.2020139610395,1.7274114782922,80.5553741008043,5.41834693960845,30.8763793278486,14.1042578434572,50.3532028524205,"07/01/1989","07/01/1989","07/31/1989","true",1.15882286452688,0.0144266929726582,4.84885289147496,"07/01/1989","07/31/1989","07/01/1989","07/31/1989"
"32","w93193-tempadj.dvf","01/01/1988","12/31/1990",3.85199266392738,4.59090799931437,47.1603022888303,12.4813124304637,11.2242333516479,"Cosine",3251.47471418604,7871.3467055466,2.18446875177324,"true","true",3.10587197355926,0.0753027000888251,5.85550219146535,36.9074563102834,2.05183199048042,91.1685860273743,51546.9284286811,40675.7026875038,21.5353192336392,7.00327525897813,21.5353192336392,0.577143008820713,64.3921790644526,4.8073853245005,134.891677403357,5.70046333456412,120.313090318814,6.99650492127985,23.2530810311437,6.47445018473081,99.8167268047109,2.33670211583376,25.5157274007797,22.0729230293073,19.4903690190986,14.8278050068766,47.9551804461516,"07/01/1989","07/01/1989","07/31/1989","true",1.98179010953754,0.00916531534167007,7.43204442854039,"07/01/1989","07/31/1989","07/01/1989","07/31/1989"
"33","w93193-tempadj.dvf","01/01/1988","12/31/1990",4.68036112189293,2.33044819626957,65.707891760394,67.4384304787964,7.55232460144907,"Polynomial",216.730183386244,5458.78878131043,4.10351455491036,"true","true",4.57980941981077,0.919065158687765,3.22937467810698,27.6284601690832,2.56906727701426,48.0898111238915,25358.2542665277,45158.1026811872,23.3706983854529,5.27524573017238,23.3706983854529,3.11193558480591,83.9380508754402,2.57520877523348,4.20112997526303,4.13769210549071,20.1238199486397,6.22937833499163,50.0311582535505,8.01003577746451,89.8523162072524,1.81758504454046,24.6559413336217,15.0187847567722,28.2249959213659,11.1287171952426,35.3811239846982,"07/01/1989","07/01/1989","07/31/1989","true",1.33620623359457,0.0107731958252843,6.04654059233144,"07/01/1989","07/31/1989","07/01/1989","07/31/1989"
