"","X1","Drone-Mite Survivorship (%)","Forager Lifespan (days)","Queen Strength","Worker to Drone","Worker-Mite Survivorship (%)","Adult Slope Contact","Adult LD50 Contact","Larva slope","Larva LD50","KOW","KOC","Half life"
"X2001.2","Foragers",0.00638321499211845,0.534889217121118,0.681135540211114,0.0286268548873786,-0.0117059493645937,0.0143114711954585,0.0102658689876022,-0.0321363968540602,-0.00555110885006307,-0.00283219709321325,0.0265856242410457,0.00913492196430126
"X2002.2","Foragers",0.00828881635397114,0.62690489796398,0.541801427279648,0.0296339077494939,-0.0155972433000127,-0.00906896112943858,0.019684842636581,-0.0261071869036881,0.0533362069220569,-0.00297757190167607,0.0401377956159369,0.00609535502748132
"X2003.2","Foragers",-0.0112223397319233,0.67479102677844,0.599184853791384,0.0256762743973951,-0.00325330579483689,-0.0214066924408003,0.00553588413119972,-0.00601474811106829,0.0236175770843176,0.000142932567636477,0.0256767658159616,0.00739290090079464
"X1999.3","Worker Eggs",-0.00912312363863327,0.711826693791878,0.555394282100134,0.00485659319702026,0.0108096099394161,0.00792196185406367,0.025461192432074,0.00119120812471482,-0.00449709184920858,0.00119375355638947,0.0361952220746957,0.00710548989368279
"X2000.3","Worker Eggs",0.00154410057273349,0.169581427465683,0.943069299020043,0.00517117374367382,0.00475252025895527,-0.00330750722583475,-0.00682308577031573,0.000999002890981277,-0.00868301592865657,0.00803478570450804,0.00534046990429837,0.00867155933398364
"X2001.3","Worker Eggs",0.00568379577196419,0.331739203922071,0.862798975317876,0.0145416792227988,-0.00754812485160905,0.00309138870318665,0.00855397493105682,-0.020378500955582,-0.00704432344599214,0.00778221269041212,0.0268658086837998,0.00766606189108739
"X2002.3","Worker Eggs",0.00670943360139906,0.412980998617674,0.751085151713041,0.0144119004270316,-0.0126528682737941,-0.0187794606505119,0.00989654999630086,-0.0174070624280742,0.0141430885752498,0.00791009955533755,0.0337417160693693,0.00648073512010166
"X2003.3","Worker Eggs",-0.00443046580628339,0.427277869507615,0.832614890344568,0.00765838141364938,0.00424750595646411,-0.00995853734423042,-0.000574910391455095,0.000497354079272521,0.00912082712526615,0.00507557175532714,0.0147144589102179,0.0110059214543716
"X1999.4","Colony Pollen (g)",0.0109746530556269,0.944073292274479,-0.20298636670122,-0.0100704496043771,0.0114246199469697,0.00745530142494214,0.0047532316958712,0.017916820618255,-0.0132702774682827,0.00243791294056095,0.00590099939596103,0.0012791374479694
"X2000.4","Colony Pollen (g)",0.0469212854475944,0.526114419853364,-0.380202435211806,-0.029305503962424,-0.0447577859323472,0.0196946309787504,-0.0194045413234931,0.0176772080895832,0.0230829956923589,-0.00703533473807216,-0.00646071051984926,-0.0255032168937167
"X2001.4","Colony Pollen (g)",0.0192498688090367,0.467314148097772,-0.307904202145659,-0.0389429488864509,-0.0185229724415546,0.0158771198974109,0.00498377423915047,-0.00239521446529844,-0.0117092566542722,-0.0270621960607895,0.00355042511733714,-0.0200192193055889
"X2002.4","Colony Pollen (g)",-0.0261954627476656,0.758739562553792,0.0762765524958377,0.0152055105537414,-0.0150108423229862,-0.0717433585558504,0.013600136738364,-0.0278367546895417,-0.0166290358547637,-0.00849263165163374,-0.0132170350638431,-0.00489795358191595
"X2003.4","Colony Pollen (g)",-0.0140454126951689,0.745820528197835,0.261346372158418,0.0313289387987902,-0.00587736954842362,0.0163886073211681,-0.00333243691876,-0.0173255295857897,0.0263496870816419,-0.0107135602018558,0.0010329060760751,0.00448612661772142
"X1999.5","Colony Nectar (g)",0.00557671126937504,0.967773225565363,0.00333273935962843,-0.00618638959841671,0.00260326795072587,0.0127100920400063,0.00436700613401054,0.0101857492442416,-0.0124459918604557,0.00075500950228952,0.0107785763421,0.00193600590329592
"X2000.5","Colony Nectar (g)",0.0134937086331156,0.876092181364447,0.0163716697621361,-0.0124672863533421,-0.0115974699904179,-0.00683496057574396,-0.0140539871987943,0.000233808298087945,-0.00870338930057244,0.00585623251985475,-0.0224575377040897,-0.0051258760297118
"X2001.5","Colony Nectar (g)",0.0269356740868281,0.677493773210377,-0.496683392317783,-0.0143421745426998,-0.0172619867488602,-0.0196279058872086,0.0277210915419495,-0.013820355759663,-0.0386370182448447,0.00425807723010758,-0.00562064119421036,-0.00477424155176573
"X2002.5","Colony Nectar (g)",-0.000137159209513252,0.824498935842197,0.366151512192499,0.0284420383673779,-0.0130373269302232,-0.0384533626338026,0.0226422380907598,-0.0187511336236643,0.0103930473066272,-0.00105969644752897,0.0257711387824922,0.00449522449708259
"X2003.5","Colony Nectar (g)",-0.00610620072304761,0.770927693656184,0.436086535433034,0.0323533684712089,-0.00965569196827891,-0.00751586439652827,0.0130292711078502,-0.0176043636920358,0.0264476823005509,-0.00347107024662752,0.0272733552429608,0.00650281579167528
